NAME,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price,total_population
ZCTA5 14897,,,,2.0,33.0,,
ZCTA5 14898,,,,4.0,61.0,,
ZCTA5 14901,,,,286.0,755.0,,
ZCTA5 14903,,,,41.0,540.0,,
ZCTA5 14904,,,,88.0,812.0,,
ZCTA5 14905,,,,96.0,1352.0,,
ZCTA5 06390,,,,,,1381.0,
ZCTA5 10001,,,,,,1989.0,
ZCTA5 10002,,,,,,882.0,
ZCTA5 10003,,,,,,2030.0,
ZCTA5 10004,,,,,,2851.0,
ZCTA5 10005,,,,,,2918.0,
ZCTA5 10006,,,,,,2824.0,
ZCTA5 10007,,,,,,3423.0,
ZCTA5 10009,,,,,,1485.0,
ZCTA5 10010,,,,,,2295.0,
ZCTA5 10011,,,,,,2000.0,
ZCTA5 10012,,,,,,2027.0,
ZCTA5 10013,,,,,,1512.0,
ZCTA5 10014,,,,,,2281.0,
ZCTA5 10016,,,,,,2327.0,
ZCTA5 10017,,,,,,2218.0,
ZCTA5 10018,,,,,,2784.0,
ZCTA5 10019,,,,,,2169.0,
ZCTA5 10020,,,,,,,
ZCTA5 10021,,,,,,1913.0,
ZCTA5 10022,,,,,,2259.0,
ZCTA5 10023,,,,,,2173.0,
ZCTA5 10024,,,,,,1849.0,
ZCTA5 10025,,,,,,1428.0,
ZCTA5 10026,,,,,,992.0,
ZCTA5 10027,,,,,,1026.0,
ZCTA5 10028,,,,,,2081.0,
ZCTA5 10029,,,,,,886.0,
ZCTA5 10030,,,,,,905.0,
ZCTA5 10031,,,,,,1150.0,
ZCTA5 10032,,,,,,1109.0,
ZCTA5 10033,,,,,,1240.0,
ZCTA5 10034,,,,,,1159.0,
ZCTA5 10035,,,,,,770.0,
ZCTA5 10036,,,,,,1965.0,
ZCTA5 10037,,,,,,1047.0,
ZCTA5 10038,,,,,,2051.0,
ZCTA5 10039,,,,,,859.0,
ZCTA5 10040,,,,,,1228.0,
ZCTA5 10044,,,,,,2145.0,
ZCTA5 10065,,,,,,2143.0,
ZCTA5 10069,,,,,,3075.0,
ZCTA5 10075,,,,,,1999.0,
ZCTA5 10103,,,,,,,
ZCTA5 10110,,,,,,,
ZCTA5 10111,,,,,,,
ZCTA5 10112,,,,,,,
ZCTA5 10115,,,,,,,
ZCTA5 10119,,,,,,,
ZCTA5 10128,,,,,,1962.0,
ZCTA5 10152,,,,,,,
ZCTA5 10153,,,,,,,
ZCTA5 10154,,,,,,,
ZCTA5 10162,,,,,,3009.0,
ZCTA5 10165,,,,,,,
ZCTA5 10167,,,,,,,
ZCTA5 10168,,,,,,,
ZCTA5 10169,,,,,,,
ZCTA5 10170,,,,,,,
ZCTA5 10171,,,,,,,
ZCTA5 10172,,,,,,,
ZCTA5 10173,,,,,,,
ZCTA5 10174,,,,,,,
ZCTA5 10177,,,,,,,
ZCTA5 10199,,,,,,,
ZCTA5 10271,,,,,,,
ZCTA5 10278,,,,,,,
ZCTA5 10279,,,,,,,
ZCTA5 10280,,,,,,2890.0,
ZCTA5 10282,,,,,,3084.0,
ZCTA5 10301,,,,,,1168.0,
ZCTA5 10302,,,,,,1168.0,
ZCTA5 10303,,,,,,958.0,
ZCTA5 10304,,,,,,1074.0,
ZCTA5 10305,,,,,,1195.0,
ZCTA5 10306,,,,,,1195.0,
ZCTA5 10307,,,,,,1203.0,
ZCTA5 10308,,,,,,1245.0,
ZCTA5 10309,,,,,,1235.0,
ZCTA5 10310,,,,,,1061.0,
ZCTA5 10311,,,,,,,
ZCTA5 10312,,,,,,1215.0,
ZCTA5 10314,,,,,,1199.0,
ZCTA5 10451,,,,,,931.0,
ZCTA5 10452,,,,,,1044.0,
ZCTA5 10453,,,,,,1028.0,
ZCTA5 10454,,,,,,673.0,
ZCTA5 10455,,,,,,796.0,
ZCTA5 10456,,,,,,927.0,
ZCTA5 10457,,,,,,1060.0,
ZCTA5 10458,,,,,,1121.0,
ZCTA5 10459,,,,,,920.0,
ZCTA5 10460,,,,,,951.0,
ZCTA5 10461,,,,,,1244.0,
ZCTA5 10462,,,,,,1210.0,
ZCTA5 10463,,,,,,1191.0,
ZCTA5 10464,,,,,,1365.0,
ZCTA5 10465,,,,,,1259.0,
ZCTA5 10466,,,,,,1138.0,
ZCTA5 10467,,,,,,1140.0,
ZCTA5 10468,,,,,,1148.0,
ZCTA5 10469,,,,,,1261.0,
ZCTA5 10470,,,,,,1258.0,
ZCTA5 10471,,,,,,1488.0,
ZCTA5 10472,,,,,,1065.0,
ZCTA5 10473,,,,,,890.0,
ZCTA5 10474,,,,,,1015.0,
ZCTA5 10475,,,,,,946.0,
ZCTA5 10501,,,,,,,
ZCTA5 10502,,,,,,1238.0,
ZCTA5 10503,,,,,,,
ZCTA5 10504,,,,,,2370.0,
ZCTA5 10505,,,,,,1316.0,
ZCTA5 10506,,,,,,2308.0,
ZCTA5 10507,,,,,,1381.0,
ZCTA5 10509,,,,,,1313.0,
ZCTA5 10510,,,,,,1599.0,
ZCTA5 10511,,,,,,1494.0,
ZCTA5 10512,,,,,,1169.0,
ZCTA5 10514,,,,,,1976.0,
ZCTA5 10516,,,,,,1433.0,
ZCTA5 10517,,,,,,1478.0,
ZCTA5 10518,,,,,,,
ZCTA5 10519,,,,,,,
ZCTA5 10520,,,,,,1338.0,
ZCTA5 10522,,,,,,1631.0,
ZCTA5 10523,,,,,,1918.0,
ZCTA5 10524,,,,,,1775.0,
ZCTA5 10526,,,,,,1098.0,
ZCTA5 10527,,,,,,,
ZCTA5 10528,,,,,,1921.0,
ZCTA5 10530,,,,,,1708.0,
ZCTA5 10532,,,,,,1226.0,
ZCTA5 10533,,,,,,1836.0,
ZCTA5 10535,,,,,,1244.0,
ZCTA5 10536,,,,,,2074.0,
ZCTA5 10537,,,,,,,
ZCTA5 10538,,,,,,1578.0,
ZCTA5 10541,,,,,,1238.0,
ZCTA5 10543,,,,,,1637.0,
ZCTA5 10545,,,,,,,
ZCTA5 10546,,,,,,3189.0,
ZCTA5 10547,,,,,,1381.0,
ZCTA5 10548,,,,,,1411.0,
ZCTA5 10549,,,,,,1371.0,
ZCTA5 10550,,,,,,1177.0,
ZCTA5 10552,,,,,,1284.0,
ZCTA5 10553,,,,,,1303.0,
ZCTA5 10560,,,,,,1781.0,
ZCTA5 10562,,,,,,1421.0,
ZCTA5 10566,,,,,,1252.0,
ZCTA5 10567,,,,,,1664.0,
ZCTA5 10570,,,,,,1405.0,
ZCTA5 10573,,,,,,1450.0,
ZCTA5 10576,,,,,,2110.0,
ZCTA5 10577,,,,,,3132.0,
ZCTA5 10578,,,,,,1799.0,
ZCTA5 10579,,,,,,1173.0,
ZCTA5 10580,,,,,,1898.0,
ZCTA5 10583,,,,,,1931.0,
ZCTA5 10588,,,,,,1209.0,
ZCTA5 10589,,,,,,2506.0,
ZCTA5 10590,,,,,,1890.0,
ZCTA5 10591,,,,,,1394.0,
ZCTA5 10594,,,,,,1288.0,
ZCTA5 10595,,,,,,1585.0,
ZCTA5 10596,,,,,,1361.0,
ZCTA5 10597,,,,,,,
ZCTA5 10598,,,,,,1376.0,
ZCTA5 10601,,,,,,1569.0,
ZCTA5 10603,,,,,,1485.0,
ZCTA5 10604,,,,,,1683.0,
ZCTA5 10605,,,,,,1582.0,
ZCTA5 10606,,,,,,1551.0,
ZCTA5 10607,,,,,,1676.0,
ZCTA5 10701,,,,,,1194.0,
ZCTA5 10703,,,,,,1272.0,
ZCTA5 10704,,,,,,1332.0,
ZCTA5 10705,,,,,,1123.0,
ZCTA5 10706,,,,,,1653.0,
ZCTA5 10707,,,,,,1756.0,
ZCTA5 10708,,,,,,1543.0,
ZCTA5 10709,,,,,,1536.0,
ZCTA5 10710,,,,,,1356.0,
ZCTA5 10801,,,,,,1318.0,
ZCTA5 10803,,,,,,1728.0,
ZCTA5 10804,,,,,,1676.0,
ZCTA5 10805,,,,,,1418.0,
ZCTA5 10901,,,,,,1232.0,
ZCTA5 10910,,,,,,,
ZCTA5 10911,,,,,,,
ZCTA5 10913,,,,,,,
ZCTA5 10914,,,,,,,
ZCTA5 10915,,,,,,,
ZCTA5 10916,,,,,,2047.0,
ZCTA5 10917,,,,,,1454.0,
ZCTA5 10918,,,,,,1362.0,
ZCTA5 10919,,,,,,,
ZCTA5 10920,,,,,,1441.0,
ZCTA5 10921,,,,,,1078.0,
ZCTA5 10922,,,,,,1698.0,
ZCTA5 10923,,,,,,1363.0,
ZCTA5 10924,,,,,,1178.0,
ZCTA5 10925,,,,,,1320.0,
ZCTA5 10926,,,,,,1307.0,
ZCTA5 10927,,,,,,1296.0,
ZCTA5 10928,,,,,,1108.0,
ZCTA5 10930,,,,,,,
ZCTA5 10931,,,,,,1356.0,
ZCTA5 10932,,,,,,,
ZCTA5 10933,,,,,,,
ZCTA5 10940,,,,,,1120.0,
ZCTA5 10941,,,,,,1248.0,
ZCTA5 10950,,,,,,1177.0,
ZCTA5 10952,,,,,,1308.0,
ZCTA5 10953,,,,,,,
ZCTA5 10954,,,,,,1530.0,
ZCTA5 10956,,,,,,1241.0,
ZCTA5 10958,,,,,,1008.0,
ZCTA5 10960,,,,,,1513.0,
ZCTA5 10962,,,,,,910.0,
ZCTA5 10963,,,,,,1608.0,
ZCTA5 10964,,,,,,,
ZCTA5 10965,,,,,,1353.0,
ZCTA5 10968,,,,,,1411.0,
ZCTA5 10969,,,,,,2092.0,
ZCTA5 10970,,,,,,1722.0,
ZCTA5 10973,,,,,,1113.0,
ZCTA5 10974,,,,,,1435.0,
ZCTA5 10975,,,,,,1489.0,
ZCTA5 10976,,,,,,656.0,
ZCTA5 10977,,,,,,1220.0,
ZCTA5 10979,,,,,,,
ZCTA5 10980,,,,,,1377.0,
ZCTA5 10983,,,,,,2160.0,
ZCTA5 10984,,,,,,1738.0,
ZCTA5 10985,,,,,,,
ZCTA5 10986,,,,,,1350.0,
ZCTA5 10987,,,,,,1369.0,
ZCTA5 10988,,,,,,980.0,
ZCTA5 10989,,,,,,1730.0,
ZCTA5 10990,,,,,,1171.0,
ZCTA5 10992,,,,,,886.0,
ZCTA5 10993,,,,,,1219.0,
ZCTA5 10994,,,,,,1298.0,
ZCTA5 10996,,,,,,3119.0,
ZCTA5 10998,,,,,,1236.0,
ZCTA5 11001,,,,,,1502.0,
ZCTA5 11003,,,,,,1648.0,
ZCTA5 11004,,,,,,1248.0,
ZCTA5 11005,,,,,,2508.0,
ZCTA5 11010,,,,,,1331.0,
ZCTA5 11020,,,,,,,
ZCTA5 11021,,,,,,1703.0,
ZCTA5 11023,,,,,,2442.0,
ZCTA5 11024,,,,,,1448.0,
ZCTA5 11030,,,,,,1543.0,
ZCTA5 11040,,,,,,1453.0,
ZCTA5 11042,,,,,,,
ZCTA5 11050,,,,,,1974.0,
ZCTA5 11096,,,,,,1312.0,
ZCTA5 11101,,,,,,1271.0,
ZCTA5 11102,,,,,,1490.0,
ZCTA5 11103,,,,,,1465.0,
ZCTA5 11104,,,,,,1421.0,
ZCTA5 11105,,,,,,1538.0,
ZCTA5 11106,,,,,,1380.0,
ZCTA5 11109,,,,,,2875.0,
ZCTA5 11201,,,,,,2000.0,
ZCTA5 11203,,,,,,1172.0,
ZCTA5 11204,,,,,,1217.0,
ZCTA5 11205,,,,,,1209.0,
ZCTA5 11206,,,,,,912.0,
ZCTA5 11207,,,,,,1063.0,
ZCTA5 11208,,,,,,1137.0,
ZCTA5 11209,,,,,,1362.0,
ZCTA5 11210,,,,,,1166.0,
ZCTA5 11211,,,,,,1427.0,
ZCTA5 11212,,,,,,923.0,
ZCTA5 11213,,,,,,1076.0,
ZCTA5 11214,,,,,,1198.0,
ZCTA5 11215,,,,,,1914.0,
ZCTA5 11216,,,,,,1160.0,
ZCTA5 11217,,,,,,1743.0,
ZCTA5 11218,,,,,,1381.0,
ZCTA5 11219,,,,,,1245.0,
ZCTA5 11220,,,,,,1213.0,
ZCTA5 11221,,,,,,1160.0,
ZCTA5 11222,,,,,,1670.0,
ZCTA5 11223,,,,,,1172.0,
ZCTA5 11224,,,,,,701.0,
ZCTA5 11225,,,,,,1206.0,
ZCTA5 11226,,,,,,1197.0,
ZCTA5 11228,,,,,,1316.0,
ZCTA5 11229,,,,,,1160.0,
ZCTA5 11230,,,,,,1245.0,
ZCTA5 11231,,,,,,1623.0,
ZCTA5 11232,,,,,,1329.0,
ZCTA5 11233,,,,,,1075.0,
ZCTA5 11234,,,,,,1299.0,
ZCTA5 11235,,,,,,1161.0,
ZCTA5 11236,,,,,,1274.0,
ZCTA5 11237,,,,,,1323.0,
ZCTA5 11238,,,,,,1461.0,
ZCTA5 11239,,,,,,796.0,
ZCTA5 11351,,,,,,,
ZCTA5 11354,,,,,,1344.0,
ZCTA5 11355,,,,,,1287.0,
ZCTA5 11356,,,,,,1475.0,
ZCTA5 11357,,,,,,1610.0,
ZCTA5 11358,,,,,,1514.0,
ZCTA5 11359,,,,,,,
ZCTA5 11360,,,,,,1880.0,
ZCTA5 11361,,,,,,1659.0,
ZCTA5 11362,,,,,,1757.0,
ZCTA5 11363,,,,,,1748.0,
ZCTA5 11364,,,,,,1582.0,
ZCTA5 11365,,,,,,1390.0,
ZCTA5 11366,,,,,,1574.0,
ZCTA5 11367,,,,,,1238.0,
ZCTA5 11368,,,,,,1423.0,
ZCTA5 11369,,,,,,1336.0,
ZCTA5 11370,,,,,,1539.0,
ZCTA5 11371,,,,,,,
ZCTA5 11372,,,,,,1316.0,
ZCTA5 11373,,,,,,1373.0,
ZCTA5 11374,,,,,,1349.0,
ZCTA5 11375,,,,,,1566.0,
ZCTA5 11377,,,,,,1380.0,
ZCTA5 11378,,,,,,1402.0,
ZCTA5 11379,,,,,,1353.0,
ZCTA5 11385,,,,,,1294.0,
ZCTA5 11411,,,,,,1377.0,
ZCTA5 11412,,,,,,1278.0,
ZCTA5 11413,,,,,,1502.0,
ZCTA5 11414,,,,,,1514.0,
ZCTA5 11415,,,,,,1397.0,
ZCTA5 11416,,,,,,1355.0,
ZCTA5 11417,,,,,,1334.0,
ZCTA5 11418,,,,,,1357.0,
ZCTA5 11419,,,,,,1366.0,
ZCTA5 11420,,,,,,1395.0,
ZCTA5 11421,,,,,,1396.0,
ZCTA5 11422,,,,,,1593.0,
ZCTA5 11423,,,,,,1237.0,
ZCTA5 11424,,,,,,,
ZCTA5 11425,,,,,,,
ZCTA5 11426,,,,,,1502.0,
ZCTA5 11427,,,,,,1275.0,
ZCTA5 11428,,,,,,1377.0,
ZCTA5 11429,,,,,,1331.0,
ZCTA5 11430,,,,,,,
ZCTA5 11432,,,,,,1317.0,
ZCTA5 11433,,,,,,1071.0,
ZCTA5 11434,,,,,,1135.0,
ZCTA5 11435,,,,,,1327.0,
ZCTA5 11436,,,,,,1420.0,
ZCTA5 11451,,,,,,,
ZCTA5 11501,,,,,,1526.0,
ZCTA5 11507,,,,,,1724.0,
ZCTA5 11509,,,,,,2429.0,
ZCTA5 11510,,,,,,1606.0,
ZCTA5 11514,,,,,,1609.0,
ZCTA5 11516,,,,,,1607.0,
ZCTA5 11518,,,,,,2028.0,
ZCTA5 11520,,,,,,1364.0,
ZCTA5 11530,,,,,,2231.0,
ZCTA5 11542,,,,,,1683.0,
ZCTA5 11545,,,,,,1810.0,
ZCTA5 11547,,,,,,1637.0,
ZCTA5 11548,,,,,,1451.0,
ZCTA5 11549,,,,,,,
ZCTA5 11550,,,,,,1292.0,
ZCTA5 11552,,,,,,1692.0,
ZCTA5 11553,,,,,,1327.0,
ZCTA5 11554,,,,,,1901.0,
ZCTA5 11556,,,,,,,
ZCTA5 11557,,,,,,1449.0,
ZCTA5 11558,,,,,,1493.0,
ZCTA5 11559,,,,,,1652.0,
ZCTA5 11560,,,,,,1692.0,
ZCTA5 11561,,,,,,1660.0,
ZCTA5 11563,,,,,,1680.0,
ZCTA5 11565,,,,,,1243.0,
ZCTA5 11566,,,,,,2116.0,
ZCTA5 11568,,,,,,1574.0,
ZCTA5 11569,,,,,,1871.0,
ZCTA5 11570,,,,,,1421.0,
ZCTA5 11572,,,,,,1256.0,
ZCTA5 11575,,,,,,1423.0,
ZCTA5 11576,,,,,,1929.0,
ZCTA5 11577,,,,,,1628.0,
ZCTA5 11579,,,,,,1645.0,
ZCTA5 11580,,,,,,1511.0,
ZCTA5 11581,,,,,,1603.0,
ZCTA5 11590,,,,,,1543.0,
ZCTA5 11596,,,,,,1736.0,
ZCTA5 11598,,,,,,1805.0,
ZCTA5 11691,,,,,,1074.0,
ZCTA5 11692,,,,,,847.0,
ZCTA5 11693,,,,,,935.0,
ZCTA5 11694,,,,,,1212.0,
ZCTA5 11697,,,,,,,
ZCTA5 11701,,,,,,1311.0,
ZCTA5 11702,,,,,,1678.0,
ZCTA5 11703,,,,,,1726.0,
ZCTA5 11704,,,,,,1499.0,
ZCTA5 11705,,,,,,1748.0,
ZCTA5 11706,,,,,,1350.0,
ZCTA5 11709,,,,,,1388.0,
ZCTA5 11710,,,,,,1792.0,
ZCTA5 11713,,,,,,2132.0,
ZCTA5 11714,,,,,,1788.0,
ZCTA5 11715,,,,,,1682.0,
ZCTA5 11716,,,,,,1623.0,
ZCTA5 11717,,,,,,1243.0,
ZCTA5 11718,,,,,,1265.0,
ZCTA5 11719,,,,,,1317.0,
ZCTA5 11720,,,,,,2057.0,
ZCTA5 11721,,,,,,1481.0,
ZCTA5 11722,,,,,,1471.0,
ZCTA5 11724,,,,,,3214.0,
ZCTA5 11725,,,,,,1665.0,
ZCTA5 11726,,,,,,1472.0,
ZCTA5 11727,,,,,,1692.0,
ZCTA5 11729,,,,,,1557.0,
ZCTA5 11730,,,,,,1586.0,
ZCTA5 11731,,,,,,1664.0,
ZCTA5 11732,,,,,,2228.0,
ZCTA5 11733,,,,,,2041.0,
ZCTA5 11735,,,,,,1621.0,
ZCTA5 11738,,,,,,1831.0,
ZCTA5 11739,,,,,,,
ZCTA5 11740,,,,,,635.0,
ZCTA5 11741,,,,,,1753.0,
ZCTA5 11742,,,,,,1700.0,
ZCTA5 11743,,,,,,1800.0,
ZCTA5 11746,,,,,,1615.0,
ZCTA5 11747,,,,,,2392.0,
ZCTA5 11749,,,,,,1815.0,
ZCTA5 11751,,,,,,1495.0,
ZCTA5 11752,,,,,,1657.0,
ZCTA5 11753,,,,,,1766.0,
ZCTA5 11754,,,,,,1341.0,
ZCTA5 11755,,,,,,1785.0,
ZCTA5 11756,,,,,,1796.0,
ZCTA5 11757,,,,,,1427.0,
ZCTA5 11758,,,,,,1430.0,
ZCTA5 11762,,,,,,2296.0,
ZCTA5 11763,,,,,,1602.0,
ZCTA5 11764,,,,,,1288.0,
ZCTA5 11765,,,,,,1708.0,
ZCTA5 11766,,,,,,1676.0,
ZCTA5 11767,,,,,,1370.0,
ZCTA5 11768,,,,,,1670.0,
ZCTA5 11769,,,,,,1585.0,
ZCTA5 11770,,,,,,,
ZCTA5 11771,,,,,,1457.0,
ZCTA5 11772,,,,,,1394.0,
ZCTA5 11776,,,,,,1573.0,
ZCTA5 11777,,,,,,1620.0,
ZCTA5 11778,,,,,,1429.0,
ZCTA5 11779,,,,,,1440.0,
ZCTA5 11780,,,,,,1678.0,
ZCTA5 11782,,,,,,1747.0,
ZCTA5 11783,,,,,,1869.0,
ZCTA5 11784,,,,,,1568.0,
ZCTA5 11786,,,,,,1917.0,
ZCTA5 11787,,,,,,1342.0,
ZCTA5 11788,,,,,,1868.0,
ZCTA5 11789,,,,,,1407.0,
ZCTA5 11790,,,,,,2303.0,
ZCTA5 11791,,,,,,1759.0,
ZCTA5 11792,,,,,,1105.0,
ZCTA5 11793,,,,,,1433.0,
ZCTA5 11794,,,,,,,
ZCTA5 11795,,,,,,1250.0,
ZCTA5 11796,,,,,,1485.0,
ZCTA5 11797,,,,,,2209.0,
ZCTA5 11798,,,,,,1904.0,
ZCTA5 11801,,,,,,1702.0,
ZCTA5 11803,,,,,,1883.0,
ZCTA5 11804,,,,,,298.0,
ZCTA5 11901,,,,,,1335.0,
ZCTA5 11930,,,,,,2350.0,
ZCTA5 11931,,,,,,,
ZCTA5 11932,,,,,,1244.0,
ZCTA5 11933,,,,,,1493.0,
ZCTA5 11934,,,,,,1332.0,
ZCTA5 11935,,,,,,1785.0,
ZCTA5 11937,,,,,,1682.0,
ZCTA5 11939,,,,,,1717.0,
ZCTA5 11940,,,,,,1762.0,
ZCTA5 11941,,,,,,1418.0,
ZCTA5 11942,,,,,,1793.0,
ZCTA5 11944,,,,,,1330.0,
ZCTA5 11946,,,,,,1654.0,
ZCTA5 11947,,,,,,,
ZCTA5 11948,,,,,,,
ZCTA5 11949,,,,,,1508.0,
ZCTA5 11950,,,,,,1610.0,
ZCTA5 11951,,,,,,1664.0,
ZCTA5 11952,,,,,,1443.0,
ZCTA5 11953,,,,,,1626.0,
ZCTA5 11954,,,,,,1342.0,
ZCTA5 11955,,,,,,1657.0,
ZCTA5 11956,,,,,,1604.0,
ZCTA5 11957,,,,,,1575.0,
ZCTA5 11958,,,,,,,
ZCTA5 11959,,,,,,1667.0,
ZCTA5 11960,,,,,,,
ZCTA5 11961,,,,,,1422.0,
ZCTA5 11962,,,,,,,
ZCTA5 11963,,,,,,1850.0,
ZCTA5 11964,,,,,,1245.0,
ZCTA5 11965,,,,,,,
ZCTA5 11967,,,,,,1925.0,
ZCTA5 11968,,,,,,1780.0,
ZCTA5 11970,,,,,,,
ZCTA5 11971,,,,,,1372.0,
ZCTA5 11972,,,,,,950.0,
ZCTA5 11973,,,,,,,
ZCTA5 11975,,,,,,,
ZCTA5 11976,,,,,,2635.0,
ZCTA5 11977,,,,,,,
ZCTA5 11978,,,,,,1759.0,
ZCTA5 11980,,,,,,2031.0,
ZCTA5 12007,,,,,,,
ZCTA5 12008,,,,,,,
ZCTA5 12009,,,,,,1001.0,
ZCTA5 12010,,,,,,721.0,
ZCTA5 12015,,,,,,864.0,
ZCTA5 12017,,,,,,,
ZCTA5 12018,,,,,,1017.0,
ZCTA5 12019,,,,,,957.0,
ZCTA5 12020,,,,,,1049.0,
ZCTA5 12022,,,,,,1625.0,
ZCTA5 12023,,,,,,,
ZCTA5 12024,,,,,,,
ZCTA5 12025,,,,,,755.0,
ZCTA5 12027,,,,,,1048.0,
ZCTA5 12028,,,,,,,
ZCTA5 12029,,,,,,1208.0,
ZCTA5 12031,,,,,,566.0,
ZCTA5 12032,,,,,,827.0,
ZCTA5 12033,,,,,,896.0,
ZCTA5 12035,,,,,,802.0,
ZCTA5 12036,,,,,,,
ZCTA5 12037,,,,,,870.0,
ZCTA5 12040,,,,,,,
ZCTA5 12041,,,,,,,
ZCTA5 12042,,,,,,,
ZCTA5 12043,,,,,,745.0,
ZCTA5 12045,,,,,,575.0,
ZCTA5 12046,,,,,,,
ZCTA5 12047,,,,,,831.0,
ZCTA5 12051,,,,,,720.0,
ZCTA5 12052,,,,,,679.0,
ZCTA5 12053,,,,,,1236.0,
ZCTA5 12054,,,,,,1132.0,
ZCTA5 12056,,,,,,781.0,
ZCTA5 12057,,,,,,723.0,
ZCTA5 12058,,,,,,885.0,
ZCTA5 12059,,,,,,745.0,
ZCTA5 12060,,,,,,,
ZCTA5 12061,,,,,,1115.0,
ZCTA5 12062,,,,,,990.0,
ZCTA5 12063,,,,,,,
ZCTA5 12064,,,,,,680.0,
ZCTA5 12065,,,,,,1077.0,
ZCTA5 12066,,,,,,756.0,
ZCTA5 12067,,,,,,972.0,
ZCTA5 12068,,,,,,641.0,
ZCTA5 12069,,,,,,,
ZCTA5 12070,,,,,,850.0,
ZCTA5 12071,,,,,,,
ZCTA5 12072,,,,,,818.0,
ZCTA5 12074,,,,,,646.0,
ZCTA5 12075,,,,,,830.0,
ZCTA5 12076,,,,,,750.0,
ZCTA5 12077,,,,,,1024.0,
ZCTA5 12078,,,,,,687.0,
ZCTA5 12083,,,,,,713.0,
ZCTA5 12084,,,,,,1156.0,
ZCTA5 12085,,,,,,974.0,
ZCTA5 12086,,,,,,698.0,
ZCTA5 12087,,,,,,,
ZCTA5 12089,,,,,,,
ZCTA5 12090,,,,,,805.0,
ZCTA5 12092,,,,,,644.0,
ZCTA5 12093,,,,,,702.0,
ZCTA5 12094,,,,,,713.0,
ZCTA5 12095,,,,,,716.0,
ZCTA5 12106,,,,,,1051.0,
ZCTA5 12108,,,,,,675.0,
ZCTA5 12110,,,,,,1110.0,
ZCTA5 12115,,,,,,,
ZCTA5 12116,,,,,,950.0,
ZCTA5 12117,,,,,,801.0,
ZCTA5 12118,,,,,,867.0,
ZCTA5 12120,,,,,,1288.0,
ZCTA5 12121,,,,,,,
ZCTA5 12122,,,,,,725.0,
ZCTA5 12123,,,,,,809.0,
ZCTA5 12124,,,,,,,
ZCTA5 12125,,,,,,973.0,
ZCTA5 12130,,,,,,,
ZCTA5 12131,,,,,,,
ZCTA5 12132,,,,,,,
ZCTA5 12134,,,,,,782.0,
ZCTA5 12136,,,,,,,
ZCTA5 12137,,,,,,1064.0,
ZCTA5 12138,,,,,,733.0,
ZCTA5 12139,,,,,,,
ZCTA5 12140,,,,,,935.0,
ZCTA5 12143,,,,,,853.0,
ZCTA5 12144,,,,,,937.0,
ZCTA5 12147,,,,,,,
ZCTA5 12148,,,,,,2625.0,
ZCTA5 12149,,,,,,701.0,
ZCTA5 12150,,,,,,,
ZCTA5 12151,,,,,,1053.0,
ZCTA5 12153,,,,,,,
ZCTA5 12154,,,,,,703.0,
ZCTA5 12155,,,,,,700.0,
ZCTA5 12156,,,,,,685.0,
ZCTA5 12157,,,,,,730.0,
ZCTA5 12158,,,,,,946.0,
ZCTA5 12159,,,,,,1004.0,
ZCTA5 12160,,,,,,540.0,
ZCTA5 12161,,,,,,,
ZCTA5 12164,,,,,,,
ZCTA5 12165,,,,,,,
ZCTA5 12166,,,,,,638.0,
ZCTA5 12167,,,,,,578.0,
ZCTA5 12168,,,,,,917.0,
ZCTA5 12169,,,,,,,
ZCTA5 12170,,,,,,1218.0,
ZCTA5 12172,,,,,,1051.0,
ZCTA5 12173,,,,,,898.0,
ZCTA5 12174,,,,,,1005.0,
ZCTA5 12175,,,,,,881.0,
ZCTA5 12176,,,,,,,
ZCTA5 12177,,,,,,,
ZCTA5 12180,,,,,,875.0,
ZCTA5 12182,,,,,,773.0,
ZCTA5 12183,,,,,,868.0,
ZCTA5 12184,,,,,,916.0,
ZCTA5 12185,,,,,,800.0,
ZCTA5 12186,,,,,,934.0,
ZCTA5 12187,,,,,,,
ZCTA5 12188,,,,,,863.0,
ZCTA5 12189,,,,,,831.0,
ZCTA5 12190,,,,,,944.0,
ZCTA5 12192,,,,,,643.0,
ZCTA5 12193,,,,,,,
ZCTA5 12194,,,,,,,
ZCTA5 12195,,,,,,861.0,
ZCTA5 12196,,,,,,769.0,
ZCTA5 12197,,,,,,700.0,
ZCTA5 12198,,,,,,967.0,
ZCTA5 12202,,,,,,715.0,
ZCTA5 12203,,,,,,963.0,
ZCTA5 12204,,,,,,953.0,
ZCTA5 12205,,,,,,1051.0,
ZCTA5 12206,,,,,,857.0,
ZCTA5 12207,,,,,,353.0,
ZCTA5 12208,,,,,,960.0,
ZCTA5 12209,,,,,,895.0,
ZCTA5 12210,,,,,,785.0,
ZCTA5 12211,,,,,,1518.0,
ZCTA5 12222,,,,,,,
ZCTA5 12302,,,,,,946.0,
ZCTA5 12303,,,,,,818.0,
ZCTA5 12304,,,,,,855.0,
ZCTA5 12305,,,,,,676.0,
ZCTA5 12306,,,,,,895.0,
ZCTA5 12307,,,,,,816.0,
ZCTA5 12308,,,,,,813.0,
ZCTA5 12309,,,,,,1003.0,
ZCTA5 12401,,,,,,992.0,
ZCTA5 12404,,,,,,1205.0,
ZCTA5 12405,,,,,,802.0,
ZCTA5 12406,,,,,,734.0,
