NAME,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price,total_population
ZCTA5 14735,,,,15.0,155.0,,
ZCTA5 14736,,,,3.0,10.0,,
ZCTA5 14737,,,,18.0,258.0,,
ZCTA5 14738,,,,0.0,313.0,,
ZCTA5 14739,,,,19.0,97.0,,
ZCTA5 14740,,,,4.0,113.0,,
ZCTA5 14741,,,,7.0,200.0,,
ZCTA5 14742,,,,0.0,6.0,,
ZCTA5 14743,,,,0.0,117.0,,
ZCTA5 14744,,,,145.0,180.0,,
ZCTA5 14747,,,,6.0,84.0,,
ZCTA5 14748,,,,2.0,18.0,,
ZCTA5 14750,,,,23.0,595.0,,
ZCTA5 14752,,,,26.0,15.0,,
ZCTA5 14753,,,,0.0,78.0,,
ZCTA5 14754,,,,14.0,10.0,,
ZCTA5 14755,,,,22.0,184.0,,
ZCTA5 14756,,,,0.0,35.0,,
ZCTA5 14757,,,,25.0,319.0,,
ZCTA5 14760,,,,93.0,1743.0,,
ZCTA5 14767,,,,14.0,81.0,,
ZCTA5 14769,,,,0.0,89.0,,
ZCTA5 14770,,,,18.0,289.0,,
ZCTA5 14772,,,,16.0,226.0,,
ZCTA5 14774,,,,0.0,2.0,,
ZCTA5 14775,,,,28.0,185.0,,
ZCTA5 14777,,,,0.0,41.0,,
ZCTA5 14778,,,,165.0,0.0,,
ZCTA5 14779,,,,58.0,379.0,,
ZCTA5 14781,,,,0.0,108.0,,
ZCTA5 14782,,,,3.0,125.0,,
ZCTA5 14783,,,,5.0,6.0,,
ZCTA5 14784,,,,0.0,77.0,,
ZCTA5 14787,,,,147.0,457.0,,
ZCTA5 14788,,,,0.0,0.0,,
ZCTA5 14801,,,,14.0,343.0,,
ZCTA5 14802,,,,234.0,98.0,,
ZCTA5 14803,,,,50.0,125.0,,
ZCTA5 14804,,,,7.0,141.0,,
ZCTA5 14805,,,,0.0,174.0,,
ZCTA5 14806,,,,17.0,125.0,,
ZCTA5 14807,,,,66.0,175.0,,
ZCTA5 14808,,,,5.0,26.0,,
ZCTA5 14809,,,,0.0,200.0,,
ZCTA5 14810,,,,100.0,812.0,,
ZCTA5 14812,,,,14.0,226.0,,
ZCTA5 14813,,,,24.0,184.0,,
ZCTA5 14814,,,,30.0,296.0,,
ZCTA5 14815,,,,0.0,93.0,,
ZCTA5 14816,,,,19.0,0.0,,
ZCTA5 14817,,,,47.0,297.0,,
ZCTA5 14818,,,,37.0,256.0,,
ZCTA5 14819,,,,3.0,22.0,,
ZCTA5 14820,,,,0.0,23.0,,
ZCTA5 14821,,,,5.0,230.0,,
ZCTA5 14822,,,,13.0,92.0,,
ZCTA5 14823,,,,0.0,249.0,,
ZCTA5 14824,,,,0.0,13.0,,
ZCTA5 14825,,,,0.0,37.0,,
ZCTA5 14826,,,,4.0,130.0,,
ZCTA5 14827,,,,0.0,35.0,,
ZCTA5 14830,,,,319.0,2163.0,,
ZCTA5 14836,,,,0.0,69.0,,
ZCTA5 14837,,,,3.0,501.0,,
ZCTA5 14838,,,,9.0,144.0,,
ZCTA5 14839,,,,0.0,25.0,,
ZCTA5 14840,,,,29.0,392.0,,
ZCTA5 14841,,,,3.0,126.0,,
ZCTA5 14842,,,,0.0,109.0,,
ZCTA5 14843,,,,288.0,938.0,,
ZCTA5 14845,,,,448.0,2789.0,,
ZCTA5 14846,,,,9.0,32.0,,
ZCTA5 14847,,,,21.0,260.0,,
ZCTA5 14850,,,,7649.0,8418.0,,
ZCTA5 14853,,,,236.0,3.0,,
ZCTA5 14854,,,,0.0,13.0,,
ZCTA5 14855,,,,8.0,44.0,,
ZCTA5 14856,,,,0.0,0.0,,
ZCTA5 14858,,,,7.0,119.0,,
ZCTA5 14859,,,,0.0,25.0,,
ZCTA5 14860,,,,4.0,105.0,,
ZCTA5 14861,,,,18.0,70.0,,
ZCTA5 14864,,,,9.0,57.0,,
ZCTA5 14865,,,,6.0,269.0,,
ZCTA5 14867,,,,18.0,719.0,,
ZCTA5 14869,,,,0.0,142.0,,
ZCTA5 14870,,,,559.0,1192.0,,
ZCTA5 14871,,,,41.0,407.0,,
ZCTA5 14872,,,,19.0,54.0,,
ZCTA5 14873,,,,3.0,228.0,,
ZCTA5 14874,,,,0.0,20.0,,
ZCTA5 14877,,,,2.0,42.0,,
ZCTA5 14878,,,,0.0,26.0,,
ZCTA5 14879,,,,10.0,128.0,,
ZCTA5 14880,,,,0.0,71.0,,
ZCTA5 14881,,,,0.0,138.0,,
ZCTA5 14882,,,,102.0,843.0,,
ZCTA5 14883,,,,90.0,549.0,,
ZCTA5 14884,,,,0.0,23.0,,
ZCTA5 14885,,,,0.0,43.0,,
ZCTA5 14886,,,,49.0,1056.0,,
ZCTA5 14889,,,,8.0,195.0,,
ZCTA5 14891,,,,44.0,359.0,,
ZCTA5 14892,,,,107.0,489.0,,
ZCTA5 14893,,,,0.0,0.0,,
ZCTA5 14894,,,,4.0,98.0,,
ZCTA5 14895,,,,26.0,837.0,,
ZCTA5 14897,,,,0.0,32.0,,
ZCTA5 14898,,,,4.0,80.0,,
ZCTA5 14901,,,,275.0,726.0,,
ZCTA5 14903,,,,78.0,769.0,,
ZCTA5 14904,,,,95.0,997.0,,
ZCTA5 14905,,,,50.0,1168.0,,
ZCTA5 06390,,,,,,,
ZCTA5 10001,,,,,,2065.0,
ZCTA5 10002,,,,,,963.0,
ZCTA5 10003,,,,,,2298.0,
ZCTA5 10004,,,,,,3235.0,
ZCTA5 10005,,,,,,3226.0,
ZCTA5 10006,,,,,,3229.0,
ZCTA5 10007,,,,,,3394.0,
ZCTA5 10009,,,,,,1642.0,
ZCTA5 10010,,,,,,2590.0,
ZCTA5 10011,,,,,,2115.0,
ZCTA5 10012,,,,,,2280.0,
ZCTA5 10013,,,,,,1571.0,
ZCTA5 10014,,,,,,2313.0,
ZCTA5 10016,,,,,,2550.0,
ZCTA5 10017,,,,,,2309.0,
ZCTA5 10018,,,,,,3163.0,
ZCTA5 10019,,,,,,2139.0,
ZCTA5 10020,,,,,,,
ZCTA5 10021,,,,,,2149.0,
ZCTA5 10022,,,,,,2514.0,
ZCTA5 10023,,,,,,2321.0,
ZCTA5 10024,,,,,,2174.0,
ZCTA5 10025,,,,,,1531.0,
ZCTA5 10026,,,,,,1163.0,
ZCTA5 10027,,,,,,1193.0,
ZCTA5 10028,,,,,,2329.0,
ZCTA5 10029,,,,,,923.0,
ZCTA5 10030,,,,,,988.0,
ZCTA5 10031,,,,,,1365.0,
ZCTA5 10032,,,,,,1219.0,
ZCTA5 10033,,,,,,1412.0,
ZCTA5 10034,,,,,,1330.0,
ZCTA5 10035,,,,,,866.0,
ZCTA5 10036,,,,,,2151.0,
ZCTA5 10037,,,,,,1153.0,
ZCTA5 10038,,,,,,2396.0,
ZCTA5 10039,,,,,,931.0,
ZCTA5 10040,,,,,,1362.0,
ZCTA5 10044,,,,,,2520.0,
ZCTA5 10065,,,,,,2472.0,
ZCTA5 10069,,,,,,3123.0,
ZCTA5 10075,,,,,,2280.0,
ZCTA5 10103,,,,,,,
ZCTA5 10110,,,,,,,
ZCTA5 10111,,,,,,,
ZCTA5 10112,,,,,,,
ZCTA5 10115,,,,,,,
ZCTA5 10119,,,,,,,
ZCTA5 10128,,,,,,2198.0,
ZCTA5 10152,,,,,,,
ZCTA5 10153,,,,,,,
ZCTA5 10154,,,,,,,
ZCTA5 10162,,,,,,3011.0,
ZCTA5 10165,,,,,,,
ZCTA5 10167,,,,,,,
ZCTA5 10168,,,,,,,
ZCTA5 10169,,,,,,,
ZCTA5 10170,,,,,,,
ZCTA5 10171,,,,,,,
ZCTA5 10172,,,,,,,
ZCTA5 10173,,,,,,,
ZCTA5 10174,,,,,,,
ZCTA5 10177,,,,,,,
ZCTA5 10199,,,,,,,
ZCTA5 10271,,,,,,,
ZCTA5 10278,,,,,,,
ZCTA5 10279,,,,,,,
ZCTA5 10280,,,,,,3332.0,
ZCTA5 10282,,,,,,,
ZCTA5 10301,,,,,,1291.0,
ZCTA5 10302,,,,,,1325.0,
ZCTA5 10303,,,,,,1009.0,
ZCTA5 10304,,,,,,1034.0,
ZCTA5 10305,,,,,,1292.0,
ZCTA5 10306,,,,,,1361.0,
ZCTA5 10307,,,,,,1198.0,
ZCTA5 10308,,,,,,1664.0,
ZCTA5 10309,,,,,,1389.0,
ZCTA5 10310,,,,,,1237.0,
ZCTA5 10311,,,,,,,
ZCTA5 10312,,,,,,1238.0,
ZCTA5 10314,,,,,,1401.0,
ZCTA5 10451,,,,,,1042.0,
ZCTA5 10452,,,,,,1139.0,
ZCTA5 10453,,,,,,1130.0,
ZCTA5 10454,,,,,,730.0,
ZCTA5 10455,,,,,,974.0,
ZCTA5 10456,,,,,,1019.0,
ZCTA5 10457,,,,,,1154.0,
ZCTA5 10458,,,,,,1222.0,
ZCTA5 10459,,,,,,1020.0,
ZCTA5 10460,,,,,,1053.0,
ZCTA5 10461,,,,,,1373.0,
ZCTA5 10462,,,,,,1342.0,
ZCTA5 10463,,,,,,1326.0,
ZCTA5 10464,,,,,,1186.0,
ZCTA5 10465,,,,,,1356.0,
ZCTA5 10466,,,,,,1281.0,
ZCTA5 10467,,,,,,1285.0,
ZCTA5 10468,,,,,,1236.0,
ZCTA5 10469,,,,,,1379.0,
ZCTA5 10470,,,,,,1380.0,
ZCTA5 10471,,,,,,1548.0,
ZCTA5 10472,,,,,,1173.0,
ZCTA5 10473,,,,,,964.0,
ZCTA5 10474,,,,,,1138.0,
ZCTA5 10475,,,,,,1023.0,
ZCTA5 10501,,,,,,,
ZCTA5 10502,,,,,,1440.0,
ZCTA5 10503,,,,,,,
ZCTA5 10504,,,,,,2805.0,
ZCTA5 10505,,,,,,1163.0,
ZCTA5 10506,,,,,,2409.0,
ZCTA5 10507,,,,,,1562.0,
ZCTA5 10509,,,,,,1372.0,
ZCTA5 10510,,,,,,1568.0,
ZCTA5 10511,,,,,,1539.0,
ZCTA5 10512,,,,,,1325.0,
ZCTA5 10514,,,,,,3444.0,
ZCTA5 10516,,,,,,1449.0,
ZCTA5 10517,,,,,,1766.0,
ZCTA5 10518,,,,,,,
ZCTA5 10519,,,,,,,
ZCTA5 10520,,,,,,1373.0,
ZCTA5 10522,,,,,,1850.0,
ZCTA5 10523,,,,,,2185.0,
ZCTA5 10524,,,,,,1547.0,
ZCTA5 10526,,,,,,1649.0,
ZCTA5 10527,,,,,,,
ZCTA5 10528,,,,,,2169.0,
ZCTA5 10530,,,,,,1816.0,
ZCTA5 10532,,,,,,1615.0,
ZCTA5 10533,,,,,,1569.0,
ZCTA5 10535,,,,,,1568.0,
ZCTA5 10536,,,,,,1940.0,
ZCTA5 10537,,,,,,2014.0,
ZCTA5 10538,,,,,,1847.0,
ZCTA5 10541,,,,,,1402.0,
ZCTA5 10543,,,,,,1884.0,
ZCTA5 10545,,,,,,,
ZCTA5 10546,,,,,,3278.0,
ZCTA5 10547,,,,,,1769.0,
ZCTA5 10548,,,,,,1332.0,
ZCTA5 10549,,,,,,1490.0,
ZCTA5 10550,,,,,,1273.0,
ZCTA5 10552,,,,,,1456.0,
ZCTA5 10553,,,,,,1443.0,
ZCTA5 10560,,,,,,1637.0,
ZCTA5 10562,,,,,,1557.0,
ZCTA5 10566,,,,,,1374.0,
ZCTA5 10567,,,,,,1955.0,
ZCTA5 10570,,,,,,1759.0,
ZCTA5 10573,,,,,,1556.0,
ZCTA5 10576,,,,,,3353.0,
ZCTA5 10577,,,,,,,
ZCTA5 10578,,,,,,2007.0,
ZCTA5 10579,,,,,,1643.0,
ZCTA5 10580,,,,,,2157.0,
ZCTA5 10583,,,,,,1944.0,
ZCTA5 10588,,,,,,1814.0,
ZCTA5 10589,,,,,,2610.0,
ZCTA5 10590,,,,,,2035.0,
ZCTA5 10591,,,,,,1588.0,
ZCTA5 10594,,,,,,2200.0,
ZCTA5 10595,,,,,,1907.0,
ZCTA5 10596,,,,,,1806.0,
ZCTA5 10597,,,,,,,
ZCTA5 10598,,,,,,1383.0,
ZCTA5 10601,,,,,,1710.0,
ZCTA5 10603,,,,,,1648.0,
ZCTA5 10604,,,,,,1840.0,
ZCTA5 10605,,,,,,1613.0,
ZCTA5 10606,,,,,,1747.0,
ZCTA5 10607,,,,,,1590.0,
ZCTA5 10701,,,,,,1287.0,
ZCTA5 10703,,,,,,1279.0,
ZCTA5 10704,,,,,,1492.0,
ZCTA5 10705,,,,,,1292.0,
ZCTA5 10706,,,,,,1793.0,
ZCTA5 10707,,,,,,1734.0,
ZCTA5 10708,,,,,,1668.0,
ZCTA5 10709,,,,,,1686.0,
ZCTA5 10710,,,,,,1446.0,
ZCTA5 10801,,,,,,1472.0,
ZCTA5 10803,,,,,,1825.0,
ZCTA5 10804,,,,,,2568.0,
ZCTA5 10805,,,,,,1521.0,
ZCTA5 10901,,,,,,1421.0,
ZCTA5 10910,,,,,,,
ZCTA5 10911,,,,,,,
ZCTA5 10913,,,,,,1413.0,
ZCTA5 10914,,,,,,,
ZCTA5 10915,,,,,,,
ZCTA5 10916,,,,,,1565.0,
ZCTA5 10917,,,,,,1588.0,
ZCTA5 10918,,,,,,1475.0,
ZCTA5 10919,,,,,,,
ZCTA5 10920,,,,,,1388.0,
ZCTA5 10921,,,,,,1366.0,
ZCTA5 10922,,,,,,1769.0,
ZCTA5 10923,,,,,,1458.0,
ZCTA5 10924,,,,,,1235.0,
ZCTA5 10925,,,,,,1119.0,
ZCTA5 10926,,,,,,1546.0,
ZCTA5 10927,,,,,,1389.0,
ZCTA5 10928,,,,,,1300.0,
ZCTA5 10930,,,,,,1330.0,
ZCTA5 10931,,,,,,1694.0,
ZCTA5 10932,,,,,,,
ZCTA5 10933,,,,,,,
ZCTA5 10940,,,,,,1211.0,
ZCTA5 10941,,,,,,1271.0,
ZCTA5 10950,,,,,,1300.0,
ZCTA5 10952,,,,,,1440.0,
ZCTA5 10953,,,,,,,
ZCTA5 10954,,,,,,2069.0,
ZCTA5 10956,,,,,,1407.0,
ZCTA5 10958,,,,,,1234.0,
ZCTA5 10960,,,,,,1679.0,
ZCTA5 10962,,,,,,1100.0,
ZCTA5 10963,,,,,,1521.0,
ZCTA5 10964,,,,,,1835.0,
ZCTA5 10965,,,,,,1375.0,
ZCTA5 10968,,,,,,1880.0,
ZCTA5 10969,,,,,,1141.0,
ZCTA5 10970,,,,,,1646.0,
ZCTA5 10973,,,,,,1542.0,
ZCTA5 10974,,,,,,1750.0,
ZCTA5 10975,,,,,,,
ZCTA5 10976,,,,,,532.0,
ZCTA5 10977,,,,,,1348.0,
ZCTA5 10979,,,,,,,
ZCTA5 10980,,,,,,1526.0,
ZCTA5 10983,,,,,,2256.0,
ZCTA5 10984,,,,,,2520.0,
ZCTA5 10985,,,,,,,
ZCTA5 10986,,,,,,,
ZCTA5 10987,,,,,,1515.0,
ZCTA5 10988,,,,,,1228.0,
ZCTA5 10989,,,,,,2161.0,
ZCTA5 10990,,,,,,1048.0,
ZCTA5 10992,,,,,,935.0,
ZCTA5 10993,,,,,,1174.0,
ZCTA5 10994,,,,,,1375.0,
ZCTA5 10996,,,,,,3119.0,
ZCTA5 10998,,,,,,1295.0,
ZCTA5 11001,,,,,,1634.0,
ZCTA5 11003,,,,,,1768.0,
ZCTA5 11004,,,,,,1492.0,
ZCTA5 11005,,,,,,,
ZCTA5 11010,,,,,,1683.0,
ZCTA5 11020,,,,,,1494.0,
ZCTA5 11021,,,,,,1784.0,
ZCTA5 11023,,,,,,2295.0,
ZCTA5 11024,,,,,,1794.0,
ZCTA5 11030,,,,,,1513.0,
ZCTA5 11040,,,,,,1878.0,
ZCTA5 11042,,,,,,,
ZCTA5 11050,,,,,,2039.0,
ZCTA5 11096,,,,,,1440.0,
ZCTA5 11101,,,,,,1608.0,
ZCTA5 11102,,,,,,1697.0,
ZCTA5 11103,,,,,,1700.0,
ZCTA5 11104,,,,,,1577.0,
ZCTA5 11105,,,,,,1709.0,
ZCTA5 11106,,,,,,1614.0,
ZCTA5 11109,,,,,,3187.0,
ZCTA5 11201,,,,,,2410.0,
ZCTA5 11203,,,,,,1306.0,
ZCTA5 11204,,,,,,1375.0,
ZCTA5 11205,,,,,,1420.0,
ZCTA5 11206,,,,,,1068.0,
ZCTA5 11207,,,,,,1178.0,
ZCTA5 11208,,,,,,1260.0,
ZCTA5 11209,,,,,,1510.0,
ZCTA5 11210,,,,,,1353.0,
ZCTA5 11211,,,,,,1789.0,
ZCTA5 11212,,,,,,953.0,
ZCTA5 11213,,,,,,1236.0,
ZCTA5 11214,,,,,,1360.0,
ZCTA5 11215,,,,,,2216.0,
ZCTA5 11216,,,,,,1408.0,
ZCTA5 11217,,,,,,2015.0,
ZCTA5 11218,,,,,,1550.0,
ZCTA5 11219,,,,,,1394.0,
ZCTA5 11220,,,,,,1355.0,
ZCTA5 11221,,,,,,1372.0,
ZCTA5 11222,,,,,,1966.0,
ZCTA5 11223,,,,,,1318.0,
ZCTA5 11224,,,,,,822.0,
ZCTA5 11225,,,,,,1395.0,
ZCTA5 11226,,,,,,1365.0,
ZCTA5 11228,,,,,,1416.0,
ZCTA5 11229,,,,,,1319.0,
ZCTA5 11230,,,,,,1360.0,
ZCTA5 11231,,,,,,1749.0,
ZCTA5 11232,,,,,,1492.0,
ZCTA5 11233,,,,,,1175.0,
ZCTA5 11234,,,,,,1448.0,
ZCTA5 11235,,,,,,1321.0,
ZCTA5 11236,,,,,,1377.0,
ZCTA5 11237,,,,,,1484.0,
ZCTA5 11238,,,,,,1730.0,
ZCTA5 11239,,,,,,690.0,
ZCTA5 11351,,,,,,,
ZCTA5 11354,,,,,,1440.0,
ZCTA5 11355,,,,,,1392.0,
ZCTA5 11356,,,,,,1656.0,
ZCTA5 11357,,,,,,1763.0,
ZCTA5 11358,,,,,,1601.0,
ZCTA5 11359,,,,,,,
ZCTA5 11360,,,,,,2047.0,
ZCTA5 11361,,,,,,1783.0,
ZCTA5 11362,,,,,,1808.0,
ZCTA5 11363,,,,,,2080.0,
ZCTA5 11364,,,,,,1753.0,
ZCTA5 11365,,,,,,1557.0,
ZCTA5 11366,,,,,,1746.0,
ZCTA5 11367,,,,,,1366.0,
ZCTA5 11368,,,,,,1572.0,
ZCTA5 11369,,,,,,1503.0,
ZCTA5 11370,,,,,,1628.0,
ZCTA5 11371,,,,,,,
ZCTA5 11372,,,,,,1441.0,
ZCTA5 11373,,,,,,1485.0,
ZCTA5 11374,,,,,,1591.0,
ZCTA5 11375,,,,,,1731.0,
ZCTA5 11377,,,,,,1490.0,
ZCTA5 11378,,,,,,1600.0,
ZCTA5 11379,,,,,,1518.0,
ZCTA5 11385,,,,,,1477.0,
ZCTA5 11411,,,,,,1531.0,
ZCTA5 11412,,,,,,1441.0,
ZCTA5 11413,,,,,,1664.0,
ZCTA5 11414,,,,,,1576.0,
ZCTA5 11415,,,,,,1540.0,
ZCTA5 11416,,,,,,1489.0,
ZCTA5 11417,,,,,,1514.0,
ZCTA5 11418,,,,,,1461.0,
ZCTA5 11419,,,,,,1554.0,
ZCTA5 11420,,,,,,1553.0,
ZCTA5 11421,,,,,,1612.0,
ZCTA5 11422,,,,,,1722.0,
ZCTA5 11423,,,,,,1411.0,
ZCTA5 11424,,,,,,,
ZCTA5 11425,,,,,,,
ZCTA5 11426,,,,,,1729.0,
ZCTA5 11427,,,,,,1399.0,
ZCTA5 11428,,,,,,1487.0,
ZCTA5 11429,,,,,,1401.0,
ZCTA5 11430,,,,,,,
ZCTA5 11432,,,,,,1453.0,
ZCTA5 11433,,,,,,1282.0,
ZCTA5 11434,,,,,,1141.0,
ZCTA5 11435,,,,,,1466.0,
ZCTA5 11436,,,,,,1591.0,
ZCTA5 11451,,,,,,,
ZCTA5 11501,,,,,,1627.0,
ZCTA5 11507,,,,,,1900.0,
ZCTA5 11509,,,,,,2817.0,
ZCTA5 11510,,,,,,1833.0,
ZCTA5 11514,,,,,,1789.0,
ZCTA5 11516,,,,,,1872.0,
ZCTA5 11518,,,,,,2025.0,
ZCTA5 11520,,,,,,1434.0,
ZCTA5 11530,,,,,,3154.0,
ZCTA5 11542,,,,,,1768.0,
ZCTA5 11545,,,,,,1756.0,
ZCTA5 11547,,,,,,743.0,
ZCTA5 11548,,,,,,1925.0,
ZCTA5 11549,,,,,,,
ZCTA5 11550,,,,,,1410.0,
ZCTA5 11552,,,,,,2024.0,
ZCTA5 11553,,,,,,1500.0,
ZCTA5 11554,,,,,,2332.0,
ZCTA5 11556,,,,,,,
ZCTA5 11557,,,,,,1620.0,
ZCTA5 11558,,,,,,1600.0,
ZCTA5 11559,,,,,,1686.0,
ZCTA5 11560,,,,,,1842.0,
ZCTA5 11561,,,,,,1880.0,
ZCTA5 11563,,,,,,1770.0,
ZCTA5 11565,,,,,,2000.0,
ZCTA5 11566,,,,,,2266.0,
ZCTA5 11568,,,,,,1394.0,
ZCTA5 11569,,,,,,2197.0,
ZCTA5 11570,,,,,,1630.0,
ZCTA5 11572,,,,,,1413.0,
ZCTA5 11575,,,,,,1833.0,
ZCTA5 11576,,,,,,2381.0,
ZCTA5 11577,,,,,,2218.0,
ZCTA5 11579,,,,,,2151.0,
ZCTA5 11580,,,,,,1721.0,
ZCTA5 11581,,,,,,1709.0,
ZCTA5 11590,,,,,,1869.0,
ZCTA5 11596,,,,,,1843.0,
ZCTA5 11598,,,,,,2135.0,
ZCTA5 11691,,,,,,1200.0,
ZCTA5 11692,,,,,,1010.0,
ZCTA5 11693,,,,,,1037.0,
ZCTA5 11694,,,,,,1321.0,
ZCTA5 11697,,,,,,,
ZCTA5 11701,,,,,,1434.0,
ZCTA5 11702,,,,,,1893.0,
ZCTA5 11703,,,,,,1952.0,
ZCTA5 11704,,,,,,1728.0,
ZCTA5 11705,,,,,,1789.0,
ZCTA5 11706,,,,,,1577.0,
ZCTA5 11709,,,,,,1545.0,
ZCTA5 11710,,,,,,1636.0,
ZCTA5 11713,,,,,,2119.0,
ZCTA5 11714,,,,,,1931.0,
ZCTA5 11715,,,,,,1750.0,
ZCTA5 11716,,,,,,1777.0,
ZCTA5 11717,,,,,,1462.0,
ZCTA5 11718,,,,,,1244.0,
ZCTA5 11719,,,,,,1352.0,
ZCTA5 11720,,,,,,1904.0,
ZCTA5 11721,,,,,,1710.0,
ZCTA5 11722,,,,,,1610.0,
ZCTA5 11724,,,,,,2887.0,
ZCTA5 11725,,,,,,1744.0,
ZCTA5 11726,,,,,,1580.0,
ZCTA5 11727,,,,,,1982.0,
ZCTA5 11729,,,,,,1593.0,
ZCTA5 11730,,,,,,2026.0,
ZCTA5 11731,,,,,,1944.0,
ZCTA5 11732,,,,,,2293.0,
ZCTA5 11733,,,,,,2211.0,
ZCTA5 11735,,,,,,1625.0,
ZCTA5 11738,,,,,,2025.0,
ZCTA5 11739,,,,,,,
ZCTA5 11740,,,,,,537.0,
ZCTA5 11741,,,,,,1899.0,
ZCTA5 11742,,,,,,1706.0,
ZCTA5 11743,,,,,,1878.0,
ZCTA5 11746,,,,,,1797.0,
ZCTA5 11747,,,,,,2307.0,
ZCTA5 11749,,,,,,1947.0,
ZCTA5 11751,,,,,,1440.0,
ZCTA5 11752,,,,,,1991.0,
ZCTA5 11753,,,,,,1862.0,
ZCTA5 11754,,,,,,1504.0,
ZCTA5 11755,,,,,,1840.0,
ZCTA5 11756,,,,,,2065.0,
ZCTA5 11757,,,,,,1558.0,
ZCTA5 11758,,,,,,2050.0,
ZCTA5 11762,,,,,,2333.0,
ZCTA5 11763,,,,,,1829.0,
ZCTA5 11764,,,,,,1445.0,
ZCTA5 11765,,,,,,2643.0,
ZCTA5 11766,,,,,,864.0,
ZCTA5 11767,,,,,,1910.0,
ZCTA5 11768,,,,,,1786.0,
ZCTA5 11769,,,,,,1499.0,
ZCTA5 11770,,,,,,,
ZCTA5 11771,,,,,,1738.0,
ZCTA5 11772,,,,,,1435.0,
ZCTA5 11776,,,,,,1816.0,
ZCTA5 11777,,,,,,1826.0,
ZCTA5 11778,,,,,,1488.0,
ZCTA5 11779,,,,,,1504.0,
ZCTA5 11780,,,,,,1858.0,
ZCTA5 11782,,,,,,1825.0,
ZCTA5 11783,,,,,,2075.0,
ZCTA5 11784,,,,,,1761.0,
ZCTA5 11786,,,,,,2510.0,
ZCTA5 11787,,,,,,1621.0,
ZCTA5 11788,,,,,,2071.0,
ZCTA5 11789,,,,,,1571.0,
ZCTA5 11790,,,,,,3280.0,
ZCTA5 11791,,,,,,2503.0,
ZCTA5 11792,,,,,,2648.0,
ZCTA5 11793,,,,,,1616.0,
ZCTA5 11794,,,,,,,
ZCTA5 11795,,,,,,1679.0,
ZCTA5 11796,,,,,,1602.0,
ZCTA5 11797,,,,,,2631.0,
ZCTA5 11798,,,,,,1526.0,
ZCTA5 11801,,,,,,1909.0,
ZCTA5 11803,,,,,,1741.0,
ZCTA5 11804,,,,,,300.0,
ZCTA5 11901,,,,,,1456.0,
ZCTA5 11930,,,,,,1750.0,
ZCTA5 11931,,,,,,,
ZCTA5 11932,,,,,,1300.0,
ZCTA5 11933,,,,,,2135.0,
ZCTA5 11934,,,,,,1654.0,
ZCTA5 11935,,,,,,1621.0,
ZCTA5 11937,,,,,,1774.0,
ZCTA5 11939,,,,,,1673.0,
ZCTA5 11940,,,,,,1725.0,
ZCTA5 11941,,,,,,1304.0,
ZCTA5 11942,,,,,,1748.0,
ZCTA5 11944,,,,,,1324.0,
ZCTA5 11946,,,,,,1717.0,
ZCTA5 11947,,,,,,,
ZCTA5 11948,,,,,,,
ZCTA5 11949,,,,,,1722.0,
ZCTA5 11950,,,,,,1990.0,
ZCTA5 11951,,,,,,1793.0,
ZCTA5 11952,,,,,,1351.0,
ZCTA5 11953,,,,,,1748.0,
ZCTA5 11954,,,,,,2302.0,
ZCTA5 11955,,,,,,1764.0,
ZCTA5 11956,,,,,,1861.0,
ZCTA5 11957,,,,,,1721.0,
ZCTA5 11958,,,,,,,
ZCTA5 11959,,,,,,1630.0,
ZCTA5 11960,,,,,,,
ZCTA5 11961,,,,,,1389.0,
ZCTA5 11962,,,,,,,
ZCTA5 11963,,,,,,1987.0,
ZCTA5 11964,,,,,,,
ZCTA5 11965,,,,,,,
ZCTA5 11967,,,,,,2085.0,
ZCTA5 11968,,,,,,1878.0,
ZCTA5 11970,,,,,,,
ZCTA5 11971,,,,,,1463.0,
ZCTA5 11972,,,,,,1675.0,
ZCTA5 11973,,,,,,,
ZCTA5 11975,,,,,,,
ZCTA5 11976,,,,,,2790.0,
ZCTA5 11977,,,,,,2188.0,
ZCTA5 11978,,,,,,1934.0,
ZCTA5 11980,,,,,,2216.0,
ZCTA5 12007,,,,,,,
ZCTA5 12008,,,,,,,
ZCTA5 12009,,,,,,1058.0,
ZCTA5 12010,,,,,,781.0,
ZCTA5 12015,,,,,,884.0,
ZCTA5 12017,,,,,,1010.0,
ZCTA5 12018,,,,,,870.0,
ZCTA5 12019,,,,,,1077.0,
ZCTA5 12020,,,,,,1149.0,
ZCTA5 12022,,,,,,929.0,
ZCTA5 12023,,,,,,623.0,
ZCTA5 12024,,,,,,,
ZCTA5 12025,,,,,,770.0,
ZCTA5 12027,,,,,,1086.0,
ZCTA5 12028,,,,,,983.0,
ZCTA5 12029,,,,,,1359.0,
ZCTA5 12031,,,,,,618.0,
ZCTA5 12032,,,,,,738.0,
ZCTA5 12033,,,,,,1058.0,
ZCTA5 12035,,,,,,878.0,
ZCTA5 12036,,,,,,,
ZCTA5 12037,,,,,,1064.0,
ZCTA5 12040,,,,,,,
ZCTA5 12041,,,,,,,
ZCTA5 12042,,,,,,,
ZCTA5 12043,,,,,,798.0,
ZCTA5 12045,,,,,,928.0,
ZCTA5 12046,,,,,,,
ZCTA5 12047,,,,,,922.0,
