NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_median_price
06390,303,51.0,297,152652.0,6,39,1388.0
10001,23332,35.8,12258,85168.0,3787,6249,2114.0
10002,78096,41.1,16290,35594.0,12731,13807,919.0
10003,56767,32.2,41137,100791.0,7075,17415,2117.0
10004,3044,33.9,1991,123056.0,462,1119,2911.0
10005,8710,29.5,6064,130116.0,1412,3053,3005.0
10006,3277,31.0,2018,125364.0,514,1336,2847.0
10007,6740,35.9,4372,234958.0,1188,1814,3339.0
10009,59799,36.3,30197,60788.0,6833,17282,1554.0
10010,32854,35.0,21031,110142.0,3636,10008,2442.0
10011,50404,39.9,36461,114134.0,5692,16708,2029.0
10012,24536,34.1,17492,101815.0,3931,8327,2128.0
10013,28211,36.9,14596,104167.0,4186,7617,1663.0
10014,31464,36.6,26451,119026.0,3505,13539,2337.0
10016,50444,33.3,33021,102703.0,6403,17931,2440.0
10017,16533,37.7,10890,106795.0,2647,6182,2214.0
10018,9684,31.2,4507,105479.0,2751,3127,2849.0
10019,39505,39.2,23553,94477.0,6087,13002,2211.0
10021,45261,38.4,35480,115681.0,4985,14782,1961.0
10022,30262,45.9,24139,123693.0,2058,11205,2386.0
10023,60307,42.5,44699,115080.0,6832,15517,2256.0
10024,58516,43.0,43934,118594.0,5596,16221,1947.0
10025,94717,40.6,52676,80025.0,11793,21323,1450.0
10026,38540,34.4,7484,52082.0,4679,5956,1045.0
10027,64120,30.6,15902,42754.0,10446,8542,1063.0
10028,48205,39.6,39099,111302.0,4371,16773,2187.0
10029,79411,33.6,13666,32500.0,10344,11029,911.0
10030,30358,34.1,2692,33720.0,3547,3727,917.0
10031,60778,34.4,9577,41848.0,12879,7740,1174.0
10032,63189,34.2,7850,40054.0,14910,9163,1131.0
10033,59353,35.4,13475,46349.0,14045,8766,1294.0
10034,43951,35.7,7942,45643.0,10755,5091,1232.0
10035,34187,35.9,3524,26893.0,5692,3479,758.0
10036,25987,36.6,14382,83812.0,5190,9675,2053.0
10037,20112,34.9,1159,39463.0,1732,3044,1068.0
10038,22300,34.6,9519,82910.0,3502,5921,2185.0
10039,27471,32.3,1683,32257.0,3589,3046,882.0
10040,45033,37.7,9054,45811.0,11262,6487,1235.0
10044,11731,39.5,5123,86483.0,4516,2128,2181.0
10065,30001,39.5,24523,118310.0,3624,9923,2251.0
10069,5231,34.1,3764,155702.0,990,1516,3064.0
10075,23353,46.3,18996,114481.0,2743,7376,2037.0
10128,63006,38.9,44596,103817.0,7229,20221,2056.0
10162,1253,41.3,1069,178822.0,201,312,2735.0
10280,9845,37.5,6661,146875.0,1604,3146,2936.0
10282,5635,34.5,3683,,1103,1667,2974.0
10301,39519,36.9,15776,55700.0,4114,4798,1186.0
10302,17758,33.6,5829,55864.0,2560,1710,1198.0
10303,24562,32.5,4591,55198.0,2978,2579,972.0
10304,42054,36.5,15239,53843.0,5204,4649,1072.0
10305,41533,39.6,27152,74063.0,4271,5703,1195.0
10306,55031,42.3,42988,78745.0,3155,7102,1232.0
10307,15275,38.0,13440,77278.0,253,2032,1175.0
10308,30347,42.7,25515,87493.0,1722,4012,1365.0
10309,33459,39.8,27560,93248.0,1159,4461,1339.0
10310,24250,35.6,9542,69201.0,2181,2679,1086.0
10312,60951,41.9,50760,88567.0,1614,9407,1185.0
10314,88585,41.1,57946,77761.0,5726,11543,1274.0
10451,48289,32.2,950,26419.0,8022,3650,965.0
10452,75288,31.0,1190,25771.0,18746,4490,1065.0
10453,80516,30.1,754,22914.0,18817,4778,1057.0
10454,38938,28.3,725,21553.0,6734,1454,705.0
10455,42779,30.5,400,23962.0,8305,1948,851.0
10456,92712,30.0,1375,25868.0,18604,5536,948.0
10457,74010,29.6,1376,25967.0,17993,3606,1083.0
10458,81698,29.1,8313,30339.0,19380,4572,1143.0
10459,47972,29.8,632,24805.0,9364,2290,941.0
10460,60266,30.8,1559,24086.0,11777,3431,964.0
10461,50255,38.1,17867,55332.0,6354,5807,1301.0
10462,78725,35.1,9405,48315.0,12789,8258,1226.0
10463,71657,37.7,22545,56568.0,9753,10562,1236.0
10464,4300,47.5,2797,76917.0,108,605,1251.0
10465,44950,40.5,20371,73068.0,2486,4619,1277.0
10466,71645,35.9,2166,44354.0,11225,7357,1165.0
10467,103045,33.4,8488,34964.0,21367,8541,1160.0
10468,75537,32.0,2889,34988.0,19412,5807,1167.0
10469,71664,38.6,8374,57124.0,10275,7586,1293.0
10470,14574,39.8,6076,58839.0,1963,1972,1303.0
10471,21601,42.7,13067,81594.0,1718,4012,1504.0
10472,68972,31.6,1670,29934.0,16666,3436,1100.0
10473,61818,35.7,1457,36686.0,6276,4595,893.0
10474,12793,30.0,136,26901.0,3474,637,1094.0
10475,44749,46.1,3727,46340.0,3368,4893,954.0
10501,1226,47.4,1109,130313.0,17,278,
10502,5513,46.0,3670,161734.0,425,1157,1231.0
10503,137,60.6,111,,0,38,
10504,7903,44.9,6875,213688.0,251,1822,2516.0
10505,905,38.3,714,118333.0,4,68,1256.0
10506,5963,42.7,5473,194917.0,162,1485,
10507,6859,35.4,4161,66106.0,1265,880,1436.0
10509,19419,41.4,14314,94768.0,1677,2934,1250.0
10510,10423,44.2,7701,153152.0,226,2128,1323.0
10511,2263,44.2,1724,99479.0,135,308,1418.0
10512,25076,45.3,19896,90585.0,876,3669,1270.0
10514,12688,40.8,10802,244527.0,545,3050,2178.0
10516,5486,47.3,4880,93750.0,164,1189,1456.0
10517,584,31.1,356,100313.0,42,53,1917.0
10518,1478,48.1,1364,190058.0,14,421,
10519,137,52.4,135,,0,2,
10520,12797,45.8,9703,94261.0,755,2746,1330.0
10522,11058,41.1,8123,120631.0,841,2033,1815.0
10523,9058,36.4,2468,90406.0,1810,1396,1938.0
10524,4268,49.4,3568,115833.0,172,794,1281.0
10526,1522,45.7,1440,123571.0,10,366,1330.0
10527,836,47.7,811,144286.0,1,88,
10528,13066,40.5,9481,110417.0,2407,2616,2018.0
10530,12800,47.5,8188,101553.0,1188,2942,1817.0
10532,5019,43.7,4200,97125.0,171,863,1657.0
10533,7590,43.3,6094,135697.0,354,1589,1756.0
10535,685,45.6,554,65147.0,0,170,1248.0
10536,10775,44.3,9314,161650.0,454,2522,2212.0
10537,1541,45.4,1174,73235.0,99,340,
10538,16718,40.9,13773,153750.0,1094,3909,1781.0
10541,26371,41.1,22387,109076.0,1018,3982,1355.0
10543,20643,40.0,13195,82265.0,3003,3332,1714.0
10545,131,52.1,94,,10,29,
10546,1433,43.8,984,144167.0,209,257,3224.0
10547,7461,43.2,4755,96833.0,604,1205,1527.0
10548,3398,47.4,2667,78724.0,101,607,1307.0
10549,16557,39.9,10018,95704.0,3152,2716,1393.0
10550,37679,34.4,3028,42002.0,6480,3331,1167.0
10552,19620,44.1,7426,68196.0,2381,3360,1335.0
10553,10606,40.2,238,60403.0,1327,1440,1351.0
10560,4930,49.8,4118,129306.0,207,1415,1697.0
10562,31745,38.9,12852,73797.0,6760,4646,1453.0
10566,23977,39.3,7930,55453.0,4786,2662,1324.0
10567,20652,44.5,14501,118482.0,1004,3542,1866.0
10570,12966,39.4,10539,124427.0,543,2379,1528.0
10573,38958,38.1,15855,69523.0,10351,5050,1476.0
10576,4878,50.8,4288,180000.0,174,1377,2343.0
10577,6508,20.5,4331,193125.0,609,574,3459.0
10578,843,45.5,642,106176.0,119,180,1615.0
10579,9438,42.7,8460,120162.0,236,1767,1554.0
10580,17270,42.6,14661,168750.0,1259,4159,2053.0
10583,40054,43.3,30287,177332.0,3658,7831,1903.0
10588,2748,50.3,1827,73233.0,75,449,1471.0
10589,9229,57.0,8315,94652.0,229,2174,2328.0
10590,6937,44.2,5963,141646.0,163,1799,1764.0
10591,23394,40.1,12412,79988.0,3639,3746,1450.0
10594,5076,39.7,4320,133256.0,123,775,1620.0
10595,8237,38.9,5507,106331.0,747,1167,1628.0
10596,1727,35.9,1231,70714.0,143,95,1547.0
10597,1154,52.0,1043,222917.0,0,315,
10598,29489,44.2,23549,116741.0,1031,5396,1345.0
10601,11519,37.3,4655,70701.0,2260,2278,1634.0
10603,17429,38.7,7670,94088.0,2144,3301,1544.0
10604,11153,41.6,7269,84741.0,1686,1676,1693.0
10605,17470,42.2,11495,108065.0,2083,3256,1581.0
10606,18312,35.5,5042,75775.0,5277,2922,1594.0
10607,6806,45.4,2287,127232.0,829,1214,1456.0
10701,58841,35.8,16644,45049.0,9272,5911,1222.0
10703,21039,38.0,7304,60964.0,2785,2289,1288.0
10704,32125,40.5,18766,73956.0,3511,4779,1363.0
10705,41008,34.4,9657,46013.0,8145,3740,1148.0
10706,8776,46.3,7327,119841.0,483,1795,1688.0
10707,10253,40.1,7584,81818.0,827,1902,1733.0
10708,22632,43.7,16946,105738.0,1456,4564,1593.0
10709,9090,44.0,7916,100000.0,795,1677,1597.0
10710,27602,43.5,14124,86132.0,2125,4663,1373.0
10801,42154,35.4,13732,57103.0,8598,4833,1333.0
10803,12560,40.3,8650,150688.0,870,2437,1853.0
10804,14634,45.5,11879,166000.0,533,3037,1894.0
10805,18503,41.3,7718,62556.0,2879,2500,1455.0
10901,23959,43.2,17839,93389.0,1272,3979,1233.0
10910,27,,27,,0,27,
10913,5626,39.6,4508,123787.0,117,989,1292.0
10914,455,43.7,379,126389.0,0,29,
10915,14,,14,,0,0,
10916,4265,41.5,3740,107938.0,115,573,2043.0
10917,2134,39.7,1406,97778.0,210,215,1582.0
10918,12264,36.7,8258,98314.0,377,1625,1418.0
10919,1331,44.0,1168,98017.0,6,91,
10920,8877,43.7,6148,101250.0,499,1452,1550.0
10921,3856,42.9,3010,85182.0,104,530,1116.0
10922,1568,41.3,1261,99732.0,39,295,1660.0
10923,8796,39.5,4054,79317.0,1080,867,1373.0
10924,13388,43.5,10055,93947.0,381,2158,1183.0
10925,4061,50.3,3164,77823.0,37,350,1211.0
10926,3108,37.6,1709,68011.0,212,445,1385.0
10927,12120,32.9,2485,58750.0,2565,1017,1295.0
10928,4004,43.6,2632,79602.0,179,655,1108.0
10930,8784,38.3,6666,129083.0,561,1240,
10931,887,41.2,293,63438.0,113,97,1353.0
10932,106,57.0,106,,0,26,
10933,927,30.7,846,98086.0,0,113,
10940,49194,37.0,22713,56758.0,3810,4254,1122.0
10941,13242,39.9,6880,65562.0,494,1218,1295.0
10950,49712,22.7,40821,66959.0,1556,3901,1145.0
10952,41631,20.1,37135,55481.0,2258,2706,1376.0
10953,190,46.0,181,127260.0,0,8,
10954,23226,44.0,13259,93816.0,2174,4630,1606.0
10956,31450,45.2,21344,121421.0,1767,6733,1291.0
10958,3121,42.4,2545,87222.0,119,404,1029.0
10960,15357,41.4,9812,80742.0,1085,3125,1511.0
10962,5581,47.8,4184,94464.0,188,1034,965.0
10963,4263,41.9,2233,71324.0,312,299,1438.0
10964,1367,53.1,1147,96979.0,81,315,3004.0
10965,15149,43.0,12446,98996.0,659,2510,1337.0
10968,2249,55.1,1714,97174.0,118,666,1566.0
10969,1403,43.5,1194,67292.0,30,105,2023.0
10970,9773,41.9,4994,84980.0,1033,1636,1762.0
10973,2322,43.6,1907,93611.0,93,309,1152.0
10974,3208,41.8,2546,89107.0,164,487,1391.0
10975,291,44.2,192,,0,36,1592.0
10976,2699,41.0,1880,60972.0,200,313,530.0
10977,63319,28.2,28331,56724.0,11886,4853,1263.0
10979,283,45.1,158,70515.0,0,0,
10980,13997,43.0,9871,94159.0,850,1907,1448.0
10983,5674,45.0,3850,110929.0,240,1193,2228.0
10984,3020,44.1,1780,112188.0,94,624,1915.0
10985,38,35.9,38,,0,19,
10986,1696,41.4,1460,119063.0,65,336,1225.0
10987,3280,48.3,2822,103795.0,162,756,1322.0
10988,711,42.6,539,74875.0,18,92,995.0
10989,10333,45.8,6685,105569.0,369,1926,1766.0
10990,19678,46.0,16206,87775.0,369,3160,1024.0
10992,9197,43.8,6550,94167.0,62,1255,926.0
10993,4996,32.6,1767,53750.0,638,309,1218.0
10994,7652,44.0,5653,136250.0,264,1435,1331.0
10996,6612,20.9,4858,107031.0,93,508,3216.0
10998,2824,40.5,2208,86946.0,67,270,1438.0
11001,27650,41.7,17741,102306.0,1534,5059,1508.0
11003,45480,38.1,7291,91817.0,7047,5728,1644.0
11004,14722,45.1,5924,91226.0,1068,2490,1412.0
11005,1926,80.5,1863,63368.0,0,496,2298.0
11010,24539,42.5,17744,98517.0,1410,3406,1344.0
11020,6285,43.1,2211,123333.0,540,1340,
11021,17856,47.7,12820,89556.0,1705,3974,1756.0
11023,9825,39.0,8331,104511.0,779,1749,3087.0
11024,7790,32.2,6601,96620.0,696,1204,1448.0
11030,17642,47.6,13761,164159.0,438,4174,1422.0
11040,41381,43.4,19879,111035.0,3567,7683,1486.0
11042,549,83.3,334,,0,69,
11050,30450,43.4,21594,112461.0,3298,7118,2039.0
11096,7701,35.3,2007,45205.0,1384,417,1270.0
11101,26505,35.7,8960,51964.0,5581,4971,1322.0
11102,33750,33.6,14665,56674.0,6450,7771,1529.0
11103,38861,33.9,21963,62775.0,7467,9276,1531.0
11104,26102,38.8,11456,57155.0,6803,6090,1447.0
11105,37297,34.7,22634,62841.0,5338,9020,1574.0
11106,39409,36.0,16045,56442.0,7871,9193,1462.0
11109,4964,31.6,2906,133070.0,1419,1683,3000.0
11201,60061,35.1,35492,109472.0,6209,15779,2103.0
11203,75920,39.8,2966,46971.0,13558,7660,1208.0
11204,79332,34.7,45060,47135.0,15683,9258,1261.0
11205,44818,29.8,18503,47437.0,4782,6226,1229.0
11206,86486,29.1,27245,31549.0,10032,9861,942.0
11207,93251,32.5,2874,35849.0,13750,5600,1079.0
11208,95715,31.8,2402,37640.0,17296,6043,1171.0
11209,67822,40.0,45371,65181.0,8086,14150,1402.0
11210,68435,34.5,19073,59520.0,10403,9355,1223.0
11211,99964,30.4,64001,59190.0,9878,20368,1520.0
11212,86469,33.2,1208,28495.0,13112,5157,956.0
11213,65434,33.3,12809,37556.0,10340,6323,1131.0
11214,91728,39.3,42731,52119.0,20380,13364,1246.0
11215,69965,35.3,46744,108178.0,6195,18483,2000.0
11216,55816,33.9,12099,52239.0,6366,10757,1220.0
11217,38670,35.5,20421,94970.0,3088,10079,1791.0
11218,74831,33.3,38495,60821.0,12782,11130,1438.0
11219,96287,27.9,58656,36573.0,18426,6063,1295.0
11220,101006,32.9,14037,40576.0,36157,8201,1262.0
11221,84034,31.3,9877,43361.0,11432,9335,1254.0
11222,35695,34.5,26559,73391.0,4862,10348,1781.0
11223,79730,35.9,46196,44647.0,14791,10235,1211.0
11224,43444,46.4,22545,31371.0,3906,6562,744.0
11225,60323,34.3,12148,48597.0,9309,8114,1261.0
11226,101787,34.1,9708,45031.0,21182,11777,1242.0
11228,46164,39.8,24635,63641.0,6796,6485,1344.0
11229,82914,40.6,51970,55187.0,11070,13484,1205.0
11230,88933,34.1,59247,43344.0,14016,12391,1275.0
11231,36302,36.2,21372,84223.0,3291,8473,1666.0
11232,29387,33.0,5577,47785.0,7435,2705,1357.0
11233,72159,33.0,3740,35686.0,7865,6933,1114.0
11234,95546,39.9,36913,75362.0,9049,13341,1336.0
11235,78237,43.9,56921,45578.0,14411,16376,1207.0
11236,100049,37.5,4167,60885.0,13146,11661,1305.0
11237,53678,30.0,8582,46351.0,15867,6068,1357.0
11238,53992,35.6,20882,75757.0,4595,13471,1560.0
11239,12468,47.9,2759,24610.0,735,1043,645.0
11354,58551,44.2,9618,43660.0,20659,6644,1395.0
11355,82028,41.9,6207,38451.0,32011,8446,1307.0
11356,24405,35.8,6021,57849.0,5590,2529,1521.0
11357,39259,45.1,24406,74255.0,3722,6629,1621.0
11358,37461,42.6,13459,66173.0,7923,5902,1520.0
11360,19309,49.1,11338,82982.0,2127,4297,1949.0
11361,29322,41.0,12329,81846.0,4628,5424,1662.0
11362,18198,45.2,8098,82827.0,1939,3754,1716.0
11363,7577,44.3,3856,90443.0,713,1483,1777.0
11364,35068,44.7,12696,70408.0,4288,6815,1623.0
11365,44617,41.5,12610,62509.0,6645,6408,1440.0
11366,14042,40.5,5855,78223.0,2065,2802,1631.0
11367,42663,35.4,20340,57310.0,5563,6235,1314.0
11368,112982,31.6,4526,45980.0,44836,6007,1464.0
11369,37823,35.9,2459,51864.0,10211,3002,1391.0
11370,34445,37.2,8315,53293.0,5991,3082,1545.0
11372,64109,39.3,11101,52792.0,23589,8960,1347.0
11373,96616,37.6,6408,45677.0,34585,12640,1386.0
11374,43158,43.9,20545,55550.0,8067,9923,1389.0
11375,71159,41.6,38161,72982.0,8955,17016,1600.0
11377,90883,37.3,18340,51675.0,31148,13153,1412.0
11378,33270,38.3,18447,61631.0,5163,4235,1447.0
11379,36082,43.3,24591,75320.0,3484,5364,1400.0
11385,103372,35.3,48843,60526.0,22116,11323,1337.0
11411,19300,44.0,222,81678.0,1858,2604,1438.0
11412,37802,39.3,321,71995.0,4159,3663,1333.0
11413,42699,38.4,460,80758.0,4553,4786,1538.0
11414,28247,45.1,19667,70490.0,1428,3803,1532.0
11415,19308,38.0,9408,64055.0,2608,3959,1432.0
11416,27144,35.0,3627,59092.0,5635,2768,1384.0
11417,31742,36.8,6247,66978.0,5603,3328,1389.0
11418,39908,33.9,5948,63079.0,9384,4527,1395.0
11419,51642,36.2,2348,62014.0,11936,5208,1419.0
11420,50549,36.8,2797,61484.0,9068,4129,1401.0
11421,43341,36.1,7318,64544.0,9025,4419,1449.0
11422,33408,36.1,1173,85436.0,4462,4022,1581.0
11423,31823,39.9,3234,66070.0,5922,4309,1308.0
11426,19991,37.9,5870,77487.0,2546,2810,1554.0
11427,22941,42.0,4637,65494.0,2925,3197,1299.0
11428,19736,39.8,2470,68675.0,2476,1729,1401.0
11429,26739,39.4,515,77037.0,4144,2711,1371.0
11430,179,42.9,6,,12,11,
11432,64686,35.2,8309,52277.0,15608,9649,1356.0
11433,34703,33.6,206,45820.0,6233,2464,1134.0
11434,66279,36.6,902,57454.0,6754,6672,1138.0
11435,57627,35.8,6966,55268.0,14448,7400,1353.0
11436,20136,35.7,309,66837.0,3293,1556,1450.0
11501,19262,41.9,12287,89956.0,2987,2926,1625.0
11507,7330,48.3,4233,110400.0,421,1316,1750.0
11509,2329,53.1,2200,141667.0,41,489,2420.0
11510,33734,41.2,13410,95786.0,2606,5376,1611.0
11514,4543,43.5,3242,83750.0,308,814,1583.0
11516,7724,28.0,6082,100347.0,907,1001,1607.0
11518,10192,43.6,8874,91343.0,165,1625,1986.0
11520,43697,37.6,10356,68945.0,7350,4494,1385.0
11530,28463,42.3,24928,144479.0,603,6349,2267.0
11542,27676,38.6,16454,74472.0,4550,4315,1728.0
11545,12694,44.4,10223,139485.0,506,2696,1886.0
11547,837,43.4,771,116071.0,11,121,
11548,2858,22.1,1736,120057.0,206,286,1750.0
11549,2920,20.3,1766,,239,20,
11550,57679,33.9,4035,57497.0,15444,4239,1316.0
11552,24417,39.8,12306,100326.0,1796,3129,1758.0
11553,26160,34.8,2783,67152.0,5681,2290,1315.0
11554,37228,42.9,25564,93855.0,2519,5743,1758.0
11556,14,62.0,14,,0,0,
11557,6972,48.7,5636,114949.0,305,1409,1528.0
11558,8323,44.5,6055,87176.0,425,1077,1640.0
11559,8709,40.6,6925,114816.0,616,1315,1643.0
11560,6354,45.1,5342,110341.0,372,1235,1714.0
11561,37544,44.5,27703,88249.0,2625,7405,1743.0
11563,22551,42.6,16662,81068.0,931,3707,1679.0
11565,8640,49.3,7409,106875.0,23,1568,1220.0
11566,34232,43.1,29574,133333.0,594,6833,2194.0
11568,4578,23.4,2900,170250.0,248,674,1603.0
11569,1229,44.9,1166,114844.0,21,282,1865.0
11570,27463,41.5,19698,106574.0,1175,5262,1514.0
11572,29295,44.0,24830,103401.0,973,4981,1370.0
11575,16564,33.6,201,75881.0,2933,1173,1652.0
11576,12663,47.4,10129,157057.0,581,3081,2048.0
11577,12888,42.5,8916,120650.0,940,2838,1800.0
11579,5128,47.8,4466,113095.0,305,1159,1766.0
11580,43219,40.6,11790,98922.0,4167,6519,1465.0
11581,21406,38.3,10216,95829.0,1924,3620,1640.0
11590,47134,38.4,18737,92506.0,7082,6433,1580.0
11596,10683,41.3,7724,116143.0,765,1995,1718.0
11598,13478,34.6,11634,130906.0,430,2183,1805.0
11691,64946,31.9,15094,41190.0,8086,5450,1089.0
11692,19403,35.2,2167,42333.0,2271,1752,867.0
11693,12021,40.6,5750,53829.0,679,1355,924.0
11694,21219,46.1,15806,79145.0,1131,3401,1250.0
11697,3928,47.5,3719,100909.0,13,715,
11701,28139,38.4,9228,76593.0,3550,3063,1386.0
11702,13906,43.9,11707,104744.0,424,2577,1725.0
11703,16508,42.3,11988,92817.0,871,1940,1753.0
11704,40257,40.6,25950,81028.0,2736,4627,1577.0
11705,7499,43.3,6522,95590.0,181,1222,1767.0
11706,67959,34.7,23875,79928.0,9921,6221,1427.0
11709,6745,46.6,6193,100078.0,122,1275,1392.0
11710,33525,43.0,28854,115328.0,644,6273,1725.0
11713,9176,37.8,4592,71101.0,572,822,2059.0
11714,21438,44.7,18856,99645.0,760,3683,1905.0
11715,4463,44.3,3989,113017.0,25,653,1600.0
11716,9998,42.2,8865,80068.0,175,1020,1591.0
11717,61568,32.7,11099,69615.0,16266,3574,1325.0
11718,3092,46.5,2672,119750.0,4,653,1138.0
11719,3787,47.0,2904,89375.0,214,502,1376.0
11720,28823,37.8,22213,94192.0,1236,3506,2019.0
11721,5995,46.4,5668,108611.0,105,1364,1498.0
11722,35668,33.5,7965,67222.0,7963,2248,1526.0
11724,3243,41.6,2732,189000.0,416,852,2360.0
11725,29444,45.2,25089,120750.0,747,5469,1665.0
11726,21688,35.7,8360,67259.0,5016,1417,1504.0
11727,30282,38.3,17406,77891.0,2227,4124,1732.0
11729,27311,40.4,16937,84063.0,1548,3257,1616.0
11730,14168,41.2,13030,115981.0,182,1966,1697.0
11731,29743,44.0,26040,106453.0,847,5567,1724.0
11732,3856,48.6,3288,115333.0,57,716,2209.0
11733,17136,45.6,13826,143438.0,1150,2805,2280.0
11735,33596,41.6,24640,96455.0,1876,5124,1617.0
11738,17067,40.4,12978,95129.0,1142,1678,1757.0
11739,1119,44.7,988,140000.0,5,142,
11740,8953,45.4,7583,107446.0,147,1942,450.0
11741,27243,42.1,23138,98914.0,622,3423,1832.0
11742,13132,42.5,10359,89000.0,384,1624,1690.0
11743,42531,45.7,33723,117273.0,1659,8498,1809.0
11746,70005,39.5,41298,101171.0,7209,10538,1640.0
11747,19061,48.6,15888,123167.0,477,3971,2548.0
11749,3349,42.2,1467,86318.0,341,369,1897.0
11751,14313,42.9,11816,94395.0,441,2188,1376.0
11752,9456,41.6,7835,93179.0,129,1055,1734.0
11753,12015,44.8,7855,149750.0,845,2933,1733.0
11754,18357,45.8,16509,98191.0,257,2839,1387.0
11755,12430,40.2,10426,100955.0,504,1750,1784.0
11756,42654,41.2,32565,105708.0,1590,5692,1765.0
11757,44701,41.8,34758,80677.0,3916,4841,1495.0
11758,54929,43.3,45438,109123.0,1724,9226,1429.0
11762,22951,42.4,20701,121469.0,246,3550,2431.0
11763,28654,37.9,18252,81237.0,1679,2865,1637.0
11764,13030,39.8,11389,114722.0,351,1933,1388.0
11765,750,50.3,637,171250.0,41,198,2722.0
11766,12478,42.1,10229,113125.0,92,2124,1728.0
11767,15347,42.0,13574,117679.0,520,2360,1547.0
11768,21375,48.1,19595,119806.0,340,4478,1616.0
11769,8686,47.5,7799,87202.0,133,1061,1544.0
11770,65,55.6,60,,0,22,
11771,9458,45.7,7730,119688.0,544,2096,1654.0
11772,45243,39.1,30055,68955.0,4314,4480,1416.0
11776,26327,40.2,19113,94067.0,2213,3588,1666.0
11777,8958,46.6,7313,104167.0,804,1365,1685.0
11778,12354,37.5,10653,91545.0,252,1345,1414.0
11779,38084,40.2,29856,86684.0,1796,4407,1482.0
11780,15609,46.5,13743,112625.0,304,2317,1659.0
11782,15346,44.3,13946,105872.0,198,2531,1749.0
11783,21823,43.4,19993,112224.0,322,3813,1874.0
11784,26230,38.0,19816,88319.0,1037,2599,1539.0
11786,6017,40.4,5176,126129.0,172,799,2359.0
11787,36040,44.5,32107,115162.0,642,6010,1400.0
11788,16007,42.9,12992,105014.0,835,2760,1889.0
11789,8202,41.5,7457,77068.0,198,1366,1341.0
11790,18365,25.5,12456,123343.0,2040,2596,2351.0
11791,25404,42.6,17530,157267.0,1586,5556,2500.0
11792,8807,43.5,8105,121153.0,235,1148,1156.0
11793,31642,43.4,27949,117914.0,491,5465,1462.0
11794,2983,20.0,878,,589,61,
11795,25301,43.4,22657,112205.0,296,3262,1426.0
11796,4065,45.9,3713,92794.0,69,524,1553.0
11797,8665,50.0,7376,156467.0,291,1935,2313.0
11798,14242,32.7,1233,71250.0,1619,1164,1636.0
11801,40713,43.7,23931,99958.0,4462,6805,1729.0
11803,28231,43.8,22311,132371.0,1521,6431,1511.0
11804,4688,44.8,4207,105859.0,130,1019,
11901,29688,42.8,17004,55966.0,4657,2375,1389.0
11930,1244,51.9,1150,94167.0,58,280,1986.0
11931,34,,34,,0,0,
11932,914,50.4,506,74375.0,54,229,1297.0
11933,7386,48.0,5749,64537.0,210,868,1514.0
11934,8079,39.2,7074,97654.0,237,609,1224.0
11935,3186,51.8,3006,88373.0,148,621,1671.0
11937,15757,49.9,11679,90101.0,1917,2894,1469.0
11939,911,61.4,847,74375.0,15,151,1648.0
11940,5186,42.9,4781,97679.0,1,580,1779.0
11941,2053,46.4,1744,103802.0,147,391,1396.0
11942,4501,46.1,3993,92750.0,52,636,1839.0
11944,4208,51.7,3098,57096.0,320,618,1370.0
11946,13693,44.8,9367,76026.0,2183,2061,1682.0
11947,105,65.5,105,,0,15,
11948,1191,49.2,1191,102908.0,0,72,
11949,15092,40.2,13226,105714.0,203,1776,1470.0
11950,16324,35.7,9958,72993.0,839,1034,1557.0
11951,13959,37.2,10136,64033.0,429,940,1791.0
11952,4831,49.7,4586,89956.0,99,700,1309.0
11953,13305,43.5,9160,72252.0,313,1502,1662.0
11954,3510,52.0,2841,77632.0,218,669,1461.0
11955,3294,44.7,2634,61695.0,188,325,1662.0
11956,250,56.9,243,61250.0,6,63,1938.0
11957,717,65.3,684,73417.0,4,130,1367.0
11958,531,54.8,427,66591.0,104,50,
11959,815,54.0,728,87750.0,12,241,1713.0
11960,490,61.2,456,68750.0,15,83,
11961,12850,49.7,10399,61721.0,433,926,1391.0
11962,491,49.0,480,,6,144,
11963,6710,47.4,5274,86310.0,738,1622,1942.0
11964,2263,47.0,1971,79878.0,102,422,
11965,581,50.9,570,117917.0,5,124,
11967,26107,35.2,18121,82733.0,1661,1618,1989.0
11968,10702,50.5,8221,81740.0,1120,2338,1816.0
11970,111,58.3,111,,0,0,
11971,6327,53.6,6057,90313.0,67,952,1420.0
11972,1355,40.2,911,106111.0,115,268,1508.0
11973,41,19.9,10,,5,0,
11975,308,55.6,241,68125.0,19,55,
11976,2344,54.2,1881,133056.0,337,547,2622.0
11977,2148,54.3,1947,95000.0,86,344,1953.0
11978,3122,46.4,2385,82147.0,248,553,1819.0
11980,5620,38.9,4308,91228.0,328,580,2004.0
12008,570,40.6,467,106250.0,38,132,
12009,8073,41.9,7475,91250.0,240,1071,984.0
12010,28787,41.9,21891,45981.0,424,2102,744.0
12015,3013,43.5,2716,53095.0,13,204,835.0
12017,340,50.6,318,73690.0,3,69,
12018,7466,45.8,7232,82738.0,96,883,743.0
12019,14336,45.2,13289,94049.0,273,2363,988.0
12020,33044,40.2,30771,73387.0,551,5244,1069.0
12022,819,52.4,808,50521.0,0,50,683.0
12023,2133,45.3,2027,62778.0,18,247,
12024,23,,23,,0,0,
12025,5456,45.9,5234,64005.0,13,468,763.0
12027,3901,46.6,3702,98688.0,20,973,1188.0
