NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price
12025,5404,46.7,5134,63981.0,17,494,770.0
12027,3815,45.0,3633,101058.0,24,852,1086.0
12028,929,42.9,869,67448.0,43,99,983.0
12029,1104,53.9,978,92500.0,6,149,1359.0
12031,182,42.5,172,,0,25,618.0
12032,853,52.6,731,48750.0,20,81,738.0
12033,7924,46.6,7342,77340.0,66,1042,1058.0
12035,856,43.5,848,37692.0,0,25,878.0
12036,224,36.9,214,42222.0,6,16,
12037,4444,48.2,4059,57841.0,111,423,1064.0
12040,163,53.0,163,40833.0,0,10,
12041,638,48.0,603,90347.0,0,9,
12042,196,55.2,196,46250.0,0,14,
12043,8171,33.4,7397,51408.0,72,823,798.0
12045,475,46.7,451,51161.0,0,12,928.0
12046,1025,40.0,1025,84650.0,8,152,
12047,20935,39.7,17350,56372.0,548,2597,922.0
12051,6421,37.4,4118,67906.0,317,472,745.0
12052,1597,44.6,1564,75000.0,0,157,875.0
12053,4621,39.4,4284,88438.0,44,467,1288.0
12054,16649,43.6,14999,103424.0,365,3164,1107.0
12056,2743,36.0,2491,88269.0,0,418,970.0
12057,2036,54.0,1983,61875.0,4,119,1308.0
12058,1656,36.4,1387,65875.0,11,139,865.0
12059,1657,50.3,1624,79081.0,11,245,805.0
12060,1551,50.7,1518,75469.0,0,159,540.0
12061,9325,44.0,8561,93364.0,280,1645,1261.0
12062,1730,40.3,1673,72115.0,0,134,899.0
12063,400,34.1,391,77981.0,0,51,
12064,380,58.2,332,59722.0,0,42,712.0
12065,42868,41.0,36165,90544.0,1926,8573,1179.0
12066,1784,49.0,1683,64896.0,5,158,917.0
12067,1635,41.4,1593,86071.0,0,184,778.0
12068,3083,43.0,2715,62074.0,0,194,677.0
12069,213,37.0,213,40625.0,0,0,
12070,1860,45.1,1794,53654.0,8,135,1067.0
12071,398,43.6,394,52625.0,27,30,
12072,2884,35.3,2640,53542.0,22,228,819.0
12074,2895,47.3,2718,81141.0,28,460,1203.0
12075,2850,51.9,2656,65144.0,129,502,1155.0
12076,1514,50.9,1408,58958.0,23,110,833.0
12077,6823,43.4,5999,99662.0,175,1243,1296.0
12078,23381,44.0,21659,43135.0,17,1137,717.0
12083,3760,45.0,3501,79419.0,9,433,863.0
12084,4959,33.8,3145,75930.0,1014,843,1212.0
12085,434,37.5,338,31902.0,16,44,1045.0
12086,1505,54.5,1485,59091.0,0,137,850.0
12087,1053,35.9,1053,74167.0,0,18,
12089,115,54.4,115,97500.0,0,61,
12090,6139,43.0,5912,52804.0,40,780,891.0
12092,706,58.4,689,36701.0,14,51,939.0
12093,1632,47.6,1578,51481.0,3,149,643.0
12094,2550,36.3,2510,83432.0,0,218,1092.0
12095,12228,39.9,10808,52541.0,143,1183,827.0
12106,2427,51.2,2332,73300.0,120,453,977.0
12108,395,63.3,385,70893.0,1,20,
12110,22041,37.5,17200,79107.0,813,3218,1228.0
12115,127,70.3,110,90694.0,6,57,
12116,1666,54.1,1624,46000.0,12,167,964.0
12117,3094,48.1,3030,53091.0,13,266,1003.0
12118,15218,41.8,13778,73091.0,297,2330,882.0
12120,623,49.8,602,57917.0,0,26,887.0
12121,1597,50.5,1539,74009.0,0,132,
12122,4313,50.3,4019,49289.0,17,430,686.0
12123,5492,41.4,5064,93092.0,2,748,912.0
12124,675,48.1,544,62885.0,0,64,
12125,1385,44.3,1288,53750.0,40,211,966.0
12130,729,45.0,729,,0,42,1103.0
12131,85,49.3,83,58750.0,0,4,
12132,267,59.1,180,51767.0,53,6,
12134,4186,43.3,4095,57153.0,19,225,828.0
12136,699,56.0,600,72917.0,17,99,
12137,1762,43.7,1618,64750.0,0,172,917.0
12138,3300,46.4,3151,57972.0,40,289,794.0
12139,156,46.4,155,60000.0,0,13,
12140,1552,48.8,1490,97639.0,0,159,639.0
12143,4800,43.1,4472,59159.0,58,465,863.0
12144,20272,40.4,16473,69025.0,609,2892,969.0
12147,529,48.0,517,67500.0,3,49,1260.0
12148,4414,45.0,3942,116279.0,231,749,976.0
12149,2388,42.7,2262,56169.0,20,195,767.0
12150,895,44.3,880,69432.0,83,119,
12151,792,49.5,753,93295.0,13,203,1199.0
12153,1027,36.6,934,98750.0,0,131,
12154,2807,43.7,2698,71875.0,8,263,823.0
12155,1809,46.6,1743,50288.0,1,203,681.0
12156,1151,40.1,1142,89833.0,17,97,724.0
12157,4228,47.5,4018,60317.0,28,303,782.0
12158,6852,40.6,6153,84180.0,236,681,1132.0
12159,7845,47.9,6837,91193.0,221,1556,1089.0
12160,872,50.9,821,70278.0,6,101,1028.0
12161,199,34.0,199,78730.0,0,27,
12164,347,59.7,335,66458.0,0,18,775.0
12165,191,55.8,191,108250.0,3,19,1563.0
12166,1193,50.3,1131,40089.0,0,77,675.0
12167,2737,51.0,2568,44839.0,42,267,622.0
12168,2053,48.1,2053,68510.0,0,202,713.0
12169,222,39.9,205,99896.0,22,30,
12170,5061,43.9,4792,71591.0,87,509,1290.0
12172,271,23.4,271,44313.0,0,19,1067.0
12173,2100,38.8,1863,73958.0,39,223,1070.0
12174,316,42.1,276,86000.0,0,51,
12175,570,51.5,500,57188.0,0,78,944.0
12176,517,48.3,470,75288.0,0,45,
12177,305,61.2,277,58250.0,0,41,672.0
12180,53437,33.6,38495,53007.0,2203,6375,962.0
12182,14928,37.3,11016,47021.0,197,1233,827.0
12183,2591,41.2,2122,53454.0,30,264,818.0
12184,6871,43.5,6114,74132.0,153,942,866.0
12185,2262,38.9,2224,67917.0,24,216,833.0
12186,6047,46.4,5737,102052.0,105,1118,1007.0
12187,598,47.6,592,51050.0,24,39,685.0
12188,10952,39.4,10016,67405.0,276,1712,958.0
12189,17563,39.4,12565,51748.0,732,2422,869.0
12190,851,51.4,847,57778.0,0,52,865.0
12192,1954,51.2,1709,85212.0,7,196,1093.0
12193,1828,50.2,1819,78295.0,10,140,945.0
12194,121,39.7,116,41667.0,0,11,
12195,121,53.9,121,35625.0,0,24,
12196,3371,40.8,3275,91890.0,6,392,868.0
12197,2023,46.3,1800,46964.0,10,216,980.0
12198,7772,44.8,7298,76962.0,99,923,863.0
12202,9624,32.7,2116,29229.0,370,709,824.0
12203,31251,34.1,23209,59394.0,1777,4774,1081.0
12204,7628,35.2,3182,51923.0,827,1623,1038.0
12205,27212,41.6,22191,69411.0,1146,3646,1124.0
12206,15944,30.4,3946,30870.0,1468,848,940.0
12207,1688,49.0,521,15815.0,21,93,540.0
12208,21896,34.4,14627,62758.0,2094,3642,988.0
12209,9383,36.5,4768,52636.0,845,993,1059.0
12210,9706,30.6,3747,45922.0,377,1695,940.0
12211,10752,50.2,9152,100353.0,203,1919,1204.0
12222,6153,19.6,3593,,157,0,
12302,27407,41.9,25198,73940.0,235,4051,1045.0
12303,28233,41.2,20235,66436.0,843,3372,915.0
12304,22833,39.4,12829,49464.0,901,2155,920.0
12305,5059,33.7,3032,31982.0,190,507,759.0
12306,26599,42.3,22771,66687.0,429,3052,948.0
12307,6115,28.7,1471,21719.0,350,390,745.0
12308,15422,34.1,8954,50162.0,1214,1816,907.0
12309,30397,43.7,24893,107823.0,1480,5445,1099.0
12401,35339,41.0,24560,52784.0,1990,4198,1057.0
12404,3306,46.7,2864,62422.0,123,570,1103.0
12405,652,52.0,608,54750.0,22,93,682.0
12406,922,44.3,738,40880.0,69,98,815.0
12407,137,59.9,115,37404.0,2,24,
12409,771,52.1,755,90643.0,12,198,1250.0
12410,471,56.8,445,,0,73,
12411,389,41.9,295,72125.0,9,47,
12412,562,52.0,441,68470.0,22,102,1188.0
12413,2815,44.2,2490,45159.0,46,216,890.0
12414,10203,46.2,8282,39625.0,31,891,919.0
12416,281,36.7,110,25800.0,75,33,
12417,429,40.2,257,82031.0,0,0,1309.0
12418,573,41.2,542,67500.0,0,49,
12419,540,40.9,506,59231.0,0,104,1064.0
12420,318,35.3,293,110583.0,0,93,
12421,274,61.1,266,60375.0,18,57,
12422,307,41.9,307,130313.0,0,23,
12423,1089,44.4,975,44241.0,8,94,906.0
12424,276,65.1,276,72625.0,0,78,932.0
12427,392,34.9,370,,0,91,
12428,7022,38.8,4369,46571.0,251,505,919.0
12429,294,33.9,294,,0,44,
12430,1147,54.6,922,52971.0,104,84,617.0
12431,1129,44.6,1095,51250.0,10,109,1128.0
12432,431,45.6,418,52813.0,0,32,1117.0
12433,549,62.5,514,65847.0,0,105,
12434,754,51.1,739,35114.0,15,52,578.0
12435,308,42.3,304,42778.0,57,48,979.0
12436,39,,39,,0,0,
12438,32,35.5,9,,0,9,
12439,290,60.6,290,33833.0,10,19,
12440,1999,49.9,1777,70227.0,125,226,1238.0
12441,68,78.3,68,,0,8,
12442,785,58.8,725,25598.0,34,92,865.0
12443,3378,52.1,3041,93712.0,62,524,1356.0
12444,486,57.1,467,57917.0,18,62,746.0
12446,4902,43.2,3871,59472.0,180,380,1011.0
12448,464,57.9,464,123807.0,0,124,
12449,3433,50.4,2591,52826.0,85,411,1070.0
12450,154,75.0,154,,0,60,
12451,1536,37.8,1374,59725.0,76,172,975.0
12452,252,49.1,252,,4,16,
12453,291,38.2,141,36923.0,81,27,
12454,363,36.0,334,62083.0,0,21,1083.0
12455,1749,57.9,1594,44550.0,72,214,789.0
12456,851,33.6,661,58611.0,0,39,
12457,893,59.0,849,51875.0,33,100,1141.0
12458,2804,47.3,1706,44539.0,188,228,608.0
12459,196,62.3,176,42583.0,0,10,
12460,373,26.6,354,26850.0,0,0,725.0
12461,1718,46.8,1299,66739.0,67,281,733.0
12463,1594,45.4,1297,77542.0,18,357,932.0
12464,653,61.8,649,40145.0,0,178,1037.0
12465,199,60.8,199,56500.0,0,42,
12466,2402,47.0,2205,72031.0,17,302,1175.0
12468,1069,55.9,1043,50417.0,4,84,492.0
12469,605,50.0,576,47917.0,15,70,
12470,480,41.3,480,61420.0,0,55,952.0
12471,252,42.7,252,,0,0,1396.0
12472,1472,48.4,1331,67857.0,26,246,1002.0
12473,785,50.2,781,46563.0,0,143,
12474,1082,46.7,1029,49464.0,21,134,787.0
12475,315,45.7,269,,8,19,1583.0
12477,18162,46.0,16324,60279.0,324,2238,1047.0
12480,733,57.7,662,,15,99,
12481,1398,47.0,1296,54769.0,0,260,
12482,369,62.8,309,42016.0,0,8,
12483,285,65.9,285,,0,0,
12484,2671,50.3,2170,64155.0,60,504,1016.0
12485,1502,52.2,1478,52216.0,0,165,671.0
12486,1558,42.9,1417,98264.0,12,311,
12487,3483,40.4,2951,64545.0,62,267,1222.0
12489,1078,40.8,361,,112,17,
12490,28,,28,,0,14,
12491,1535,49.2,1364,70345.0,18,134,1486.0
12492,210,61.6,198,50938.0,0,26,
12493,233,28.8,179,78359.0,0,68,
12494,628,55.3,596,91544.0,0,195,
12495,182,57.9,147,168214.0,0,42,
12496,1463,52.3,1400,63365.0,72,141,708.0
12498,5005,53.9,4384,72768.0,113,1215,964.0
12501,2719,43.0,2216,65278.0,167,255,1148.0
12502,1223,46.3,1032,78098.0,5,110,1306.0
12503,520,55.3,481,69706.0,30,62,1320.0
12504,1498,19.8,1043,151667.0,172,8,1444.0
12507,236,30.3,219,57386.0,10,44,
12508,19747,39.5,11574,76599.0,896,2885,1345.0
12512,155,58.6,155,,0,0,
12513,354,49.4,354,63571.0,0,16,
12514,2905,50.8,2639,108149.0,39,551,1301.0
12515,1499,50.4,1115,,121,244,1042.0
12516,1640,50.2,1504,78684.0,67,199,1065.0
12517,455,28.9,398,,0,34,739.0
12518,5988,42.7,5120,77861.0,42,984,1385.0
12520,2947,41.6,2614,105435.0,34,457,1363.0
12521,1431,55.4,1380,85250.0,44,159,950.0
12522,4833,46.6,4076,51419.0,141,386,841.0
12523,1512,50.5,1386,69271.0,21,140,920.0
12524,15964,43.7,10732,81616.0,1015,2326,1415.0
12525,2858,40.9,2705,77147.0,47,383,1114.0
12526,3639,50.1,3177,76417.0,105,573,1057.0
12528,12871,45.0,10287,70451.0,221,2051,1198.0
12529,2730,49.1,2564,69018.0,65,326,1006.0
12530,117,61.2,117,,0,25,
12531,3323,46.5,3105,101875.0,32,466,1600.0
12533,25406,43.2,21094,102848.0,850,4386,1159.0
12534,17967,46.1,13539,48878.0,882,1832,889.0
12538,13996,39.0,10794,74323.0,622,1461,1073.0
12540,8071,44.9,6964,115821.0,129,1292,1400.0
12542,5537,46.5,4870,73302.0,36,729,936.0
12543,3395,38.2,2098,60769.0,109,352,1116.0
12545,4750,47.7,4029,88715.0,248,852,1123.0
12546,2815,44.3,2148,58500.0,166,390,1156.0
12547,2899,40.2,2630,93813.0,16,442,1372.0
12548,1213,54.1,905,56369.0,109,132,960.0
12549,11235,41.3,9256,91386.0,88,1439,1285.0
12550,54988,35.6,22439,59143.0,5810,4848,1162.0
12553,26465,37.8,14698,78398.0,878,3184,1270.0
12561,18731,31.5,15381,66148.0,915,2484,1256.0
12563,8555,38.3,6076,91729.0,475,1252,1241.0
12564,6995,45.4,5371,89688.0,275,1178,1093.0
12565,1165,39.4,1045,39914.0,11,180,850.0
12566,11003,38.8,9645,75856.0,110,1058,1143.0
12567,2951,48.3,2783,62750.0,123,268,1144.0
12569,10268,44.1,8303,80322.0,447,1313,1381.0
12570,7322,44.5,6091,101214.0,108,995,1743.0
12571,9999,45.0,8650,78641.0,316,1410,1125.0
12572,8596,54.8,7611,72243.0,335,1516,1333.0
12574,405,37.1,329,,19,48,
12575,2028,42.2,1354,134179.0,14,442,
12577,1972,40.8,1703,133864.0,31,327,1897.0
12578,2206,49.1,1995,116705.0,42,397,1292.0
12580,4434,45.4,3883,69554.0,111,611,1025.0
12581,2313,48.1,1911,75139.0,181,282,1092.0
12582,6272,46.1,3889,106842.0,264,757,1203.0
12583,2465,41.5,2207,77083.0,86,353,1197.0
12585,870,43.4,752,82557.0,19,104,974.0
12586,12129,36.8,8955,74849.0,124,1173,1295.0
12589,17017,39.5,11660,79982.0,492,1818,1123.0
12590,34711,42.3,24008,88982.0,1460,5243,1348.0
12592,1243,48.6,964,53728.0,15,110,686.0
12594,4357,40.2,3243,69792.0,377,404,924.0
12601,41539,35.2,20639,45903.0,3265,3972,1110.0
12603,42589,42.0,29884,83636.0,1966,5715,1265.0
12604,603,20.6,364,,76,0,
12701,11626,40.0,5206,37903.0,966,902,900.0
12719,1284,53.6,1159,63750.0,43,218,998.0
12720,113,47.8,53,,49,28,
12721,6394,32.0,4982,71953.0,274,335,1129.0
12722,92,69.5,92,,0,0,
12723,1561,50.1,1100,54333.0,75,211,759.0
12724,256,59.0,224,,0,17,
12725,130,56.8,117,83750.0,4,25,
12726,1266,50.0,1104,62426.0,42,120,1069.0
12729,1791,49.3,1609,46192.0,24,125,1135.0
12732,689,50.4,653,44318.0,6,82,1143.0
12733,1642,30.5,1036,31422.0,114,56,787.0
12734,903,40.6,582,56313.0,75,49,
12736,58,50.6,51,35714.0,3,8,
12737,1782,41.3,1506,78967.0,36,206,948.0
12738,328,31.4,277,61645.0,0,33,1071.0
12740,1958,44.8,1732,70517.0,55,132,1234.0
12741,175,45.3,165,59375.0,0,55,681.0
12742,90,63.2,77,31167.0,10,5,443.0
12743,413,52.4,393,60962.0,0,30,1178.0
12745,143,54.0,138,37875.0,0,16,705.0
12746,1004,40.3,959,81563.0,10,38,1096.0
12747,1992,41.9,1276,55114.0,74,252,
12748,2160,50.4,1893,73750.0,36,253,970.0
12749,331,32.3,319,55563.0,23,50,690.0
12750,417,23.7,391,79712.0,4,10,1149.0
12751,926,29.1,478,50185.0,51,64,895.0
12752,251,40.3,245,41202.0,4,7,793.0
12754,6608,42.5,4219,45630.0,484,353,823.0
12758,3908,48.0,3242,60368.0,67,343,1109.0
12759,2000,33.4,1376,25781.0,80,107,751.0
12760,416,60.8,389,58375.0,20,58,
12762,709,33.2,625,39265.0,0,80,718.0
12763,648,36.1,468,,0,33,824.0
12764,1583,53.4,1419,46488.0,24,285,675.0
12765,1095,32.9,936,88721.0,18,182,
12766,452,54.1,452,61786.0,0,53,
12767,136,46.6,120,74688.0,0,12,
12768,794,46.5,531,71083.0,0,73,
12769,160,49.2,160,,0,15,
12770,293,53.3,245,,0,9,
12771,14757,43.6,11659,51829.0,273,1194,977.0
12775,1986,44.2,1468,100714.0,77,283,1161.0
12776,2214,49.2,1880,55398.0,39,248,695.0
12777,850,54.3,777,84500.0,12,100,1406.0
12778,628,47.6,567,,9,107,
12779,1959,44.9,999,32077.0,235,41,679.0
12780,2097,43.5,1930,46250.0,0,113,1088.0
12781,240,47.8,83,81563.0,0,0,
12783,1992,37.8,1549,69943.0,23,137,1077.0
12784,46,14.8,14,,8,0,
12785,1119,44.5,907,84728.0,49,108,1109.0
12786,271,70.2,271,,0,81,
12787,377,37.7,351,95313.0,0,16,
12788,2717,45.0,1705,65060.0,228,307,850.0
12789,1952,35.1,1322,47028.0,125,271,886.0
12790,3956,47.6,3342,68611.0,81,535,1014.0
12791,485,53.0,373,74250.0,0,0,825.0
12792,205,35.1,202,38125.0,3,30,
12801,14381,38.8,12918,48485.0,379,1733,843.0
12803,8525,42.0,8006,61643.0,136,956,915.0
12804,26272,45.9,24862,74272.0,264,3108,1037.0
12808,328,56.7,312,64792.0,0,27,
12809,3493,47.0,3439,54693.0,11,298,725.0
12810,747,49.3,727,58125.0,0,47,922.0
12811,28,37.3,24,,0,10,
12812,104,35.5,104,70750.0,0,5,
12814,1354,50.4,1235,49602.0,39,204,793.0
12815,1072,53.4,1026,64563.0,7,159,844.0
12816,4269,49.8,3995,51480.0,35,512,801.0
12817,2119,55.3,2087,62031.0,0,282,719.0
12819,323,46.7,316,59464.0,2,32,925.0
12821,2766,36.3,765,82802.0,153,93,
12822,6123,42.7,5755,57413.0,28,533,883.0
12823,472,54.9,472,,0,43,
12824,970,55.8,946,76161.0,0,203,867.0
12827,3665,40.5,3412,65284.0,0,297,837.0
12828,8546,47.4,8430,53102.0,0,819,893.0
12831,17228,39.5,16350,83358.0,176,2412,1032.0
12832,6569,48.4,6207,45423.0,73,395,650.0
12833,4182,48.4,3948,81350.0,26,679,817.0
12834,6286,46.6,6097,75060.0,32,802,840.0
12835,2328,55.4,2250,56083.0,17,222,805.0
12836,698,51.9,675,65781.0,0,59,744.0
12837,1059,37.6,1053,59167.0,0,35,856.0
12838,530,53.0,530,64375.0,4,54,1074.0
12839,13265,37.6,12236,47826.0,100,987,898.0
12841,107,69.8,107,81250.0,0,11,
12842,811,62.2,730,55700.0,2,55,574.0
12843,420,57.3,397,32813.0,0,21,660.0
12844,269,51.3,247,84063.0,7,47,
12845,4647,53.2,4402,60208.0,58,677,917.0
12846,3243,50.0,3209,55694.0,24,360,1050.0
12847,413,54.0,356,59375.0,3,59,850.0
12849,346,79.0,343,,0,0,
12850,3204,38.3,3114,86429.0,9,470,1137.0
12851,368,55.4,365,49583.0,0,42,817.0
12852,428,62.4,407,50000.0,6,43,613.0
12853,1577,52.1,1499,45625.0,0,123,833.0
12855,242,53.8,230,41500.0,3,14,825.0
12856,137,50.2,137,50952.0,0,81,
12857,629,44.0,629,61042.0,7,45,942.0
12858,113,71.1,113,100625.0,0,35,
12859,2489,37.9,2475,71354.0,0,194,1395.0
12860,597,31.9,570,67292.0,9,77,
12861,612,54.3,598,50625.0,2,53,895.0
12862,5,,5,,0,0,
12863,729,39.5,717,102727.0,0,79,950.0
12864,24,49.9,24,,0,2,
12865,3688,47.0,3533,54009.0,38,369,913.0
12866,39178,43.4,35116,80151.0,1082,7984,1281.0
12870,1576,46.2,1552,50526.0,4,227,703.0
12871,4492,38.4,4121,72125.0,123,556,925.0
12872,47,49.7,47,29519.0,0,0,
12873,856,47.1,829,62679.0,0,127,938.0
12874,153,72.4,151,76250.0,0,51,
12878,621,54.0,600,55694.0,3,32,729.0
12883,4885,45.4,4776,48396.0,48,423,697.0
12884,539,32.6,520,58036.0,25,23,978.0
12885,4432,46.9,4156,46280.0,125,359,779.0
12886,258,59.0,258,57266.0,11,13,
12887,4919,39.6,4849,54231.0,6,212,808.0
12901,32846,35.1,29570,48883.0,882,2750,806.0
12903,1215,55.3,1090,63942.0,11,211,1270.0
12910,2006,35.8,1597,49844.0,50,73,802.0
12911,25,25.9,25,,0,0,
12912,2119,40.7,2068,59261.0,2,169,723.0
12913,1162,45.8,1152,60917.0,10,205,680.0
12914,902,35.2,666,46875.0,17,16,752.0
12916,2056,46.5,1947,59758.0,20,91,709.0
12917,1332,42.9,1246,52500.0,8,73,675.0
12918,2208,43.2,2043,63648.0,20,317,743.0
12919,3121,34.5,3079,50634.0,6,213,726.0
12920,2339,45.5,2229,53462.0,41,129,693.0
12921,2464,45.0,2351,82056.0,41,218,820.0
12922,39,52.8,38,,0,5,
12923,589,49.7,578,50750.0,0,35,389.0
12924,88,47.4,88,70000.0,0,0,
12926,2192,46.5,2065,50729.0,23,112,596.0
12927,262,60.7,262,50227.0,0,43,686.0
12928,1858,45.5,1842,55521.0,34,77,817.0
12929,3916,35.4,1510,50962.0,283,62,798.0
12930,756,38.6,683,58472.0,5,45,781.0
12932,1194,55.7,1094,53487.0,4,143,786.0
12933,52,45.6,41,,3,9,
12934,967,46.6,953,52778.0,3,31,725.0
12935,1651,44.2,1599,54583.0,6,107,675.0
12936,409,56.5,408,62500.0,11,79,550.0
12937,2045,35.0,1357,45880.0,18,102,803.0
12939,211,34.8,211,58438.0,7,6,1090.0
12941,1345,50.4,1330,65236.0,4,214,1190.0
12942,846,53.0,790,69904.0,1,236,1175.0
12943,373,53.2,366,37750.0,5,91,1013.0
12944,4100,45.5,3867,51176.0,43,367,874.0
12945,581,45.8,581,64773.0,0,70,
12946,4790,37.2,4531,63770.0,223,951,901.0
12950,735,50.1,664,66136.0,10,40,743.0
12952,493,27.6,274,38750.0,8,37,785.0
12953,15569,36.6,11995,49206.0,431,876,706.0
12955,381,37.4,293,65625.0,16,34,731.0
12956,1370,32.4,1229,59757.0,13,121,
12957,1899,41.7,1884,41287.0,17,96,702.0
12958,2362,48.1,2261,61114.0,41,235,
12959,1108,44.1,1101,29886.0,0,98,
12960,1099,50.1,1074,81758.0,0,74,
12961,212,53.4,164,,0,0,
12962,5831,47.4,5568,75245.0,97,529,841.0
12964,186,39.4,163,,21,16,783.0
12965,596,38.7,586,41250.0,8,41,
12966,2685,40.5,2610,48750.0,25,114,748.0
12967,1186,39.4,1125,45508.0,23,54,580.0
12969,410,57.3,379,39688.0,7,45,
12970,984,20.0,872,56250.0,4,97,
12972,6034,41.9,5807,69332.0,81,524,783.0
12973,86,58.8,86,46250.0,3,14,
12974,1602,54.8,1507,53594.0,3,180,589.0
12975,264,42.7,264,53563.0,0,35,766.0
12976,213,51.8,202,76250.0,4,48,
12977,1849,35.0,533,,170,0,
12978,303,52.7,289,,0,14,
12979,2223,45.3,2122,58646.0,106,183,608.0
12980,1276,46.7,1249,41944.0,9,101,675.0
12981,2301,45.8,2257,66542.0,23,97,569.0
12983,7371,46.8,6898,54478.0,31,950,753.0
12985,1277,38.9,1190,41289.0,0,80,1141.0
12986,6071,44.8,5678,56402.0,46,544,632.0
12987,198,59.0,194,51979.0,12,56,
12989,1024,53.3,957,69479.0,31,160,781.0
12992,4517,41.8,4302,54460.0,90,321,783.0
12993,1387,56.2,1357,49688.0,12,189,753.0
12996,2079,51.6,1906,63594.0,34,214,876.0
12997,1199,46.9,1099,60547.0,28,207,856.0
12998,363,47.3,294,43769.0,0,11,
13020,110,45.0,110,75750.0,0,0,
13021,38114,43.1,34254,51709.0,432,4219,745.0
13024,1723,37.9,395,,111,28,
13026,1734,34.3,1459,67992.0,70,181,723.0
13027,32949,43.6,30692,75301.0,209,5595,888.0
13028,1109,47.6,1079,49700.0,0,34,901.0
13029,7243,41.3,6828,67568.0,55,1002,829.0
13030,4057,39.2,3813,63393.0,17,334,730.0
13031,15451,43.6,14348,72703.0,232,2810,947.0
13032,12057,44.7,11779,59087.0,9,1004,833.0
13033,3801,40.0,3657,66887.0,3,416,732.0
13034,1987,43.0,1918,68611.0,2,183,743.0
13035,8851,46.5,8197,79527.0,122,1564,897.0
13036,8798,42.7,8546,55241.0,40,714,761.0
13037,9442,42.0,8936,74587.0,76,1145,694.0
13039,16837,42.5,16012,90940.0,70,2679,907.0
13040,2434,42.0,2290,51731.0,7,125,763.0
13041,11453,41.1,9881,89516.0,160,2206,1196.0
13042,2604,37.3,2596,63556.0,0,84,1031.0
13044,2621,46.8,2576,64398.0,45,206,803.0
13045,29223,32.5,26636,52726.0,178,2994,757.0
13051,299,40.7,299,,0,0,
13052,1522,46.6,1489,55536.0,0,91,607.0
13053,4980,39.3,4413,67857.0,163,625,809.0
13054,1665,44.5,1638,68646.0,0,112,782.0
13057,13772,47.1,12819,60971.0,239,1794,850.0
13060,2809,47.6,2616,59844.0,24,186,692.0
13061,1073,51.8,1042,67625.0,7,196,829.0
13062,40,42.4,40,,0,7,
13063,1988,45.8,1782,95417.0,77,244,868.0
13064,161,61.6,161,,0,28,738.0
13066,12550,47.0,11097,89840.0,389,2315,1059.0
13068,5160,37.0,4656,62635.0,88,776,854.0
13069,24511,38.0,23185,50293.0,71,1778,775.0
13071,895,41.1,843,63958.0,3,121,729.0
13072,738,51.2,723,55547.0,0,35,694.0
13073,6475,42.3,5953,68209.0,31,779,850.0
13074,4078,44.0,3997,57310.0,23,252,798.0
13076,2314,46.6,2193,62614.0,0,79,1306.0
13077,7135,43.2,6869,61186.0,117,676,816.0
13078,10607,44.8,8471,88150.0,432,1932,1125.0
13080,3329,45.9,3190,51173.0,46,439,626.0
13081,1105,48.9,1061,83043.0,11,158,692.0
13082,4380,47.2,4316,67019.0,18,479,767.0
13083,2069,43.3,2027,67500.0,9,133,678.0
13084,3734,45.3,3415,65083.0,3,595,942.0
13087,66,62.5,66,62500.0,0,11,
13088,21986,44.2,19411,58183.0,498,3388,884.0
13090,29758,38.3,25819,74396.0,268,4960,970.0
13092,2479,41.9,2345,70813.0,41,222,813.0
13101,2301,40.6,2208,62652.0,8,192,663.0
13102,32,80.7,32,,0,0,
13103,287,42.2,280,69063.0,4,39,830.0
13104,15515,44.6,13224,104321.0,271,2991,902.0
13108,6050,47.0,5789,74840.0,78,1064,803.0
13110,2038,51.4,1987,81500.0,0,367,710.0
13111,1616,49.1,1599,40924.0,6,70,811.0
13112,1843,49.0,1836,70150.0,0,143,1021.0
13113,304,32.0,304,85938.0,0,30,760.0
13114,6120,37.9,5824,60996.0,15,511,731.0
13115,185,33.2,184,42875.0,0,37,
13116,3504,37.1,3211,56048.0,22,342,807.0
13117,264,39.0,261,55000.0,0,7,900.0
13118,6039,43.0,5211,55762.0,36,360,724.0
13120,2250,40.2,1439,56000.0,72,127,539.0
13122,1289,36.3,1280,75250.0,13,64,724.0
13123,511,27.1,511,58431.0,0,0,
13124,94,47.5,84,45625.0,0,10,
13126,36335,35.7,32769,51460.0,450,3112,764.0
13131,3736,43.6,3556,56723.0,112,277,779.0
13132,3397,49.2,3284,63245.0,36,353,846.0
13134,208,41.4,191,76563.0,0,24,636.0
13135,6689,41.1,6316,55503.0,26,600,710.0
13136,407,46.5,400,45972.0,0,13,383.0
13140,4509,42.5,4326,54744.0,22,198,699.0
13141,577,49.6,577,62768.0,0,55,928.0
13142,6338,42.4,6165,47198.0,30,403,738.0
13143,2706,40.2,2500,54050.0,14,136,644.0
13144,1986,30.8,1895,42028.0,5,124,658.0
13145,1566,43.0,1525,53750.0,1,76,714.0
13146,2354,41.7,2067,52135.0,4,72,871.0
13147,1147,39.9,1052,53333.0,60,66,1030.0
13148,10605,41.7,9729,55621.0,177,1340,778.0
13152,8208,51.6,7987,92691.0,38,1649,1023.0
13153,382,52.2,382,49750.0,0,27,836.0
13155,586,46.1,561,68636.0,0,45,529.0
13156,1896,46.7,1866,58056.0,0,180,706.0
