NAME,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price
ZCTA5 10306,43281.0,50.0,,,,
ZCTA5 10307,10181.0,0.0,,,,
ZCTA5 10308,22768.0,0.0,,,,
ZCTA5 10309,23504.0,1.0,,,,
ZCTA5 10310,17644.0,158.0,,,,
ZCTA5 10311,0.0,0.0,,,,
ZCTA5 10312,46762.0,8.0,,,,
ZCTA5 10314,68166.0,307.0,,,,
ZCTA5 10451,31331.0,347.0,,,,
ZCTA5 10452,52323.0,428.0,,,,
ZCTA5 10453,55013.0,218.0,,,,
ZCTA5 10454,26696.0,92.0,,,,
ZCTA5 10455,25860.0,193.0,,,,
ZCTA5 10456,60458.0,429.0,,,,
ZCTA5 10457,47574.0,345.0,,,,
ZCTA5 10458,52369.0,705.0,,,,
ZCTA5 10459,29573.0,200.0,,,,
ZCTA5 10460,38363.0,385.0,,,,
ZCTA5 10461,40440.0,581.0,,,,
ZCTA5 10462,56747.0,964.0,,,,
ZCTA5 10463,53782.0,391.0,,,,
ZCTA5 10464,3732.0,0.0,,,,
ZCTA5 10465,34160.0,331.0,,,,
ZCTA5 10466,53039.0,717.0,,,,
ZCTA5 10467,68424.0,822.0,,,,
ZCTA5 10468,54186.0,793.0,,,,
ZCTA5 10469,53735.0,434.0,,,,
ZCTA5 10470,11588.0,242.0,,,,
ZCTA5 10471,18409.0,80.0,,,,
ZCTA5 10472,47337.0,1045.0,,,,
ZCTA5 10473,42927.0,457.0,,,,
ZCTA5 10474,8438.0,66.0,,,,
ZCTA5 10475,33623.0,240.0,,,,
ZCTA5 10501,860.0,0.0,,,,
ZCTA5 10502,3925.0,0.0,,,,
ZCTA5 10503,199.0,0.0,,,,
ZCTA5 10504,5227.0,9.0,,,,
ZCTA5 10505,424.0,0.0,,,,
ZCTA5 10506,3670.0,0.0,,,,
ZCTA5 10507,5712.0,3.0,,,,
ZCTA5 10509,15006.0,9.0,,,,
ZCTA5 10510,7614.0,13.0,,,,
ZCTA5 10511,1933.0,14.0,,,,
ZCTA5 10512,18971.0,75.0,,,,
ZCTA5 10514,8271.0,0.0,,,,
ZCTA5 10516,3974.0,0.0,,,,
ZCTA5 10517,378.0,9.0,,,,
ZCTA5 10518,972.0,0.0,,,,
ZCTA5 10519,109.0,0.0,,,,
ZCTA5 10520,10197.0,20.0,,,,
ZCTA5 10522,8246.0,36.0,,,,
ZCTA5 10523,6128.0,8.0,,,,
ZCTA5 10524,3469.0,0.0,,,,
ZCTA5 10526,1427.0,0.0,,,,
ZCTA5 10527,792.0,0.0,,,,
ZCTA5 10528,9840.0,183.0,,,,
ZCTA5 10530,9830.0,15.0,,,,
ZCTA5 10532,3940.0,0.0,,,,
ZCTA5 10533,5373.0,66.0,,,,
ZCTA5 10535,537.0,0.0,,,,
ZCTA5 10536,7206.0,0.0,,,,
ZCTA5 10537,1555.0,0.0,,,,
ZCTA5 10538,11673.0,20.0,,,,
ZCTA5 10541,20039.0,33.0,,,,
ZCTA5 10543,15155.0,77.0,,,,
ZCTA5 10545,111.0,10.0,,,,
ZCTA5 10546,920.0,0.0,,,,
ZCTA5 10547,6122.0,35.0,,,,
ZCTA5 10548,2545.0,0.0,,,,
ZCTA5 10549,11464.0,100.0,,,,
ZCTA5 10550,27079.0,673.0,,,,
ZCTA5 10552,16128.0,135.0,,,,
ZCTA5 10553,7993.0,1.0,,,,
ZCTA5 10560,3745.0,11.0,,,,
ZCTA5 10562,25161.0,66.0,,,,
ZCTA5 10566,18280.0,106.0,,,,
ZCTA5 10567,14308.0,68.0,,,,
ZCTA5 10570,9366.0,7.0,,,,
ZCTA5 10573,29077.0,73.0,,,,
ZCTA5 10576,3880.0,0.0,,,,
ZCTA5 10577,3876.0,0.0,,,,
ZCTA5 10578,472.0,0.0,,,,
ZCTA5 10579,6582.0,0.0,,,,
ZCTA5 10580,11591.0,37.0,,,,
ZCTA5 10583,27006.0,138.0,,,,
ZCTA5 10588,1508.0,0.0,,,,
ZCTA5 10589,6933.0,0.0,,,,
ZCTA5 10590,4739.0,0.0,,,,
ZCTA5 10591,17556.0,193.0,,,,
ZCTA5 10594,3664.0,11.0,,,,
ZCTA5 10595,6594.0,64.0,,,,
ZCTA5 10596,626.0,0.0,,,,
ZCTA5 10597,617.0,0.0,,,,
ZCTA5 10598,21125.0,131.0,,,,
ZCTA5 10601,8937.0,7.0,,,,
ZCTA5 10603,14043.0,6.0,,,,
ZCTA5 10604,9325.0,0.0,,,,
ZCTA5 10605,14631.0,48.0,,,,
ZCTA5 10606,12173.0,44.0,,,,
ZCTA5 10607,5251.0,2.0,,,,
ZCTA5 10701,47260.0,163.0,,,,
ZCTA5 10703,15002.0,49.0,,,,
ZCTA5 10704,24104.0,129.0,,,,
ZCTA5 10705,28141.0,310.0,,,,
ZCTA5 10706,6475.0,0.0,,,,
ZCTA5 10707,7973.0,0.0,,,,
ZCTA5 10708,17020.0,16.0,,,,
ZCTA5 10709,7116.0,0.0,,,,
ZCTA5 10710,20617.0,241.0,,,,
ZCTA5 10801,31064.0,77.0,,,,
ZCTA5 10803,8528.0,78.0,,,,
ZCTA5 10804,10867.0,1.0,,,,
ZCTA5 10805,14728.0,70.0,,,,
ZCTA5 10901,17753.0,29.0,,,,
ZCTA5 10910,0.0,0.0,,,,
ZCTA5 10911,0.0,0.0,,,,
ZCTA5 10913,3709.0,0.0,,,,
ZCTA5 10914,143.0,0.0,,,,
ZCTA5 10915,197.0,0.0,,,,
ZCTA5 10916,3277.0,0.0,,,,
ZCTA5 10917,1558.0,0.0,,,,
ZCTA5 10918,8503.0,0.0,,,,
ZCTA5 10919,806.0,0.0,,,,
ZCTA5 10920,6317.0,54.0,,,,
ZCTA5 10921,3225.0,0.0,,,,
ZCTA5 10922,805.0,0.0,,,,
ZCTA5 10923,6628.0,108.0,,,,
ZCTA5 10924,9960.0,0.0,,,,
ZCTA5 10925,3389.0,0.0,,,,
ZCTA5 10926,2387.0,0.0,,,,
ZCTA5 10927,8833.0,0.0,,,,
ZCTA5 10928,2891.0,0.0,,,,
ZCTA5 10930,6395.0,0.0,,,,
ZCTA5 10931,739.0,0.0,,,,
ZCTA5 10932,71.0,0.0,,,,
ZCTA5 10933,126.0,0.0,,,,
ZCTA5 10940,36366.0,244.0,,,,
ZCTA5 10941,10185.0,88.0,,,,
ZCTA5 10950,27108.0,36.0,,,,
ZCTA5 10952,21370.0,74.0,,,,
ZCTA5 10953,139.0,0.0,,,,
ZCTA5 10954,18045.0,0.0,,,,
ZCTA5 10956,23671.0,220.0,,,,
ZCTA5 10958,2704.0,0.0,,,,
ZCTA5 10960,12256.0,27.0,,,,
ZCTA5 10962,4513.0,50.0,,,,
ZCTA5 10963,2965.0,19.0,,,,
ZCTA5 10964,1310.0,0.0,,,,
ZCTA5 10965,10678.0,30.0,,,,
ZCTA5 10968,1882.0,0.0,,,,
ZCTA5 10969,1259.0,0.0,,,,
ZCTA5 10970,7666.0,36.0,,,,
ZCTA5 10973,1551.0,0.0,,,,
ZCTA5 10974,2364.0,0.0,,,,
ZCTA5 10975,377.0,0.0,,,,
ZCTA5 10976,1721.0,9.0,,,,
ZCTA5 10977,37871.0,321.0,,,,
ZCTA5 10979,192.0,0.0,,,,
ZCTA5 10980,10365.0,0.0,,,,
ZCTA5 10983,4182.0,13.0,,,,
ZCTA5 10984,2414.0,0.0,,,,
ZCTA5 10985,97.0,0.0,,,,
ZCTA5 10986,1436.0,0.0,,,,
ZCTA5 10987,2473.0,0.0,,,,
ZCTA5 10988,529.0,0.0,,,,
ZCTA5 10989,7944.0,0.0,,,,
ZCTA5 10990,15558.0,0.0,,,,
ZCTA5 10992,7874.0,47.0,,,,
ZCTA5 10993,3380.0,0.0,,,,
ZCTA5 10994,5015.0,0.0,,,,
ZCTA5 10996,6651.0,16.0,,,,
ZCTA5 10998,2353.0,0.0,,,,
ZCTA5 11001,20659.0,171.0,,,,
ZCTA5 11003,33672.0,462.0,,,,
ZCTA5 11004,11375.0,177.0,,,,
ZCTA5 11005,1797.0,0.0,,,,
ZCTA5 11010,18523.0,120.0,,,,
ZCTA5 11020,4465.0,0.0,,,,
ZCTA5 11021,14189.0,41.0,,,,
ZCTA5 11023,6333.0,31.0,,,,
ZCTA5 11024,5903.0,0.0,,,,
ZCTA5 11030,12577.0,25.0,,,,
ZCTA5 11040,31275.0,408.0,,,,
ZCTA5 11042,534.0,0.0,,,,
ZCTA5 11050,23021.0,13.0,,,,
ZCTA5 11096,6250.0,20.0,,,,
ZCTA5 11101,18828.0,192.0,,,,
ZCTA5 11102,27760.0,147.0,,,,
ZCTA5 11103,31641.0,559.0,,,,
ZCTA5 11104,22305.0,53.0,,,,
ZCTA5 11105,32512.0,104.0,,,,
ZCTA5 11106,30637.0,556.0,,,,
ZCTA5 11109,2573.0,0.0,,,,
ZCTA5 11201,43487.0,158.0,,,,
ZCTA5 11203,62553.0,420.0,,,,
ZCTA5 11204,57689.0,140.0,,,,
ZCTA5 11205,28960.0,94.0,,,,
ZCTA5 11206,55014.0,238.0,,,,
ZCTA5 11207,63065.0,559.0,,,,
ZCTA5 11208,65083.0,1114.0,,,,
ZCTA5 11209,57718.0,123.0,,,,
ZCTA5 11210,46873.0,238.0,,,,
ZCTA5 11211,66260.0,248.0,,,,
ZCTA5 11212,57480.0,132.0,,,,
ZCTA5 11213,44728.0,257.0,,,,
ZCTA5 11214,63840.0,63.0,,,,
ZCTA5 11215,53888.0,236.0,,,,
ZCTA5 11216,42529.0,195.0,,,,
ZCTA5 11217,32387.0,202.0,,,,
ZCTA5 11218,55381.0,307.0,,,,
ZCTA5 11219,62569.0,29.0,,,,
ZCTA5 11220,75515.0,481.0,,,,
ZCTA5 11221,57419.0,273.0,,,,
ZCTA5 11222,29918.0,178.0,,,,
ZCTA5 11223,57784.0,58.0,,,,
ZCTA5 11224,36799.0,0.0,,,,
ZCTA5 11225,45851.0,413.0,,,,
ZCTA5 11226,76123.0,562.0,,,,
ZCTA5 11228,34445.0,35.0,,,,
ZCTA5 11229,61400.0,61.0,,,,
ZCTA5 11230,63152.0,218.0,,,,
ZCTA5 11231,27948.0,117.0,,,,
ZCTA5 11232,21217.0,238.0,,,,
ZCTA5 11233,48300.0,463.0,,,,
ZCTA5 11234,72670.0,334.0,,,,
ZCTA5 11235,59351.0,201.0,,,,
ZCTA5 11236,71887.0,646.0,,,,
ZCTA5 11237,38669.0,234.0,,,,
ZCTA5 11238,42748.0,341.0,,,,
ZCTA5 11239,10098.0,0.0,,,,
ZCTA5 11351,0.0,0.0,,,,
ZCTA5 11354,45232.0,81.0,,,,
ZCTA5 11355,68459.0,278.0,,,,
ZCTA5 11356,16869.0,9.0,,,,
ZCTA5 11357,32059.0,24.0,,,,
ZCTA5 11358,31390.0,146.0,,,,
ZCTA5 11359,0.0,0.0,,,,
ZCTA5 11360,17598.0,15.0,,,,
ZCTA5 11361,23084.0,153.0,,,,
ZCTA5 11362,14489.0,22.0,,,,
ZCTA5 11363,5506.0,0.0,,,,
ZCTA5 11364,27879.0,368.0,,,,
ZCTA5 11365,31952.0,133.0,,,,
ZCTA5 11366,11424.0,80.0,,,,
ZCTA5 11367,28977.0,97.0,,,,
ZCTA5 11368,78315.0,166.0,,,,
ZCTA5 11369,30521.0,223.0,,,,
ZCTA5 11370,32038.0,850.0,,,,
ZCTA5 11371,0.0,0.0,,,,
ZCTA5 11372,51938.0,343.0,,,,
ZCTA5 11373,77636.0,259.0,,,,
ZCTA5 11374,35447.0,310.0,,,,
ZCTA5 11375,58336.0,194.0,,,,
ZCTA5 11377,71595.0,537.0,,,,
ZCTA5 11378,26935.0,6.0,,,,
ZCTA5 11379,28693.0,2.0,,,,
ZCTA5 11385,75784.0,311.0,,,,
ZCTA5 11411,16685.0,16.0,,,,
ZCTA5 11412,28436.0,391.0,,,,
ZCTA5 11413,30841.0,120.0,,,,
ZCTA5 11414,23456.0,107.0,,,,
ZCTA5 11415,15630.0,260.0,,,,
ZCTA5 11416,17466.0,457.0,,,,
ZCTA5 11417,22361.0,498.0,,,,
ZCTA5 11418,27881.0,1566.0,,,,
ZCTA5 11419,36782.0,10729.0,,,,
ZCTA5 11420,36286.0,7184.0,,,,
ZCTA5 11421,30402.0,142.0,,,,
ZCTA5 11422,23448.0,55.0,,,,
ZCTA5 11423,24346.0,2040.0,,,,
ZCTA5 11424,0.0,0.0,,,,
ZCTA5 11425,0.0,0.0,,,,
ZCTA5 11426,14691.0,190.0,,,,
ZCTA5 11427,19409.0,502.0,,,,
ZCTA5 11428,15991.0,777.0,,,,
ZCTA5 11429,22559.0,27.0,,,,
ZCTA5 11430,53.0,0.0,,,,
ZCTA5 11432,45332.0,982.0,,,,
ZCTA5 11433,21567.0,997.0,,,,
ZCTA5 11434,46192.0,570.0,,,,
ZCTA5 11435,40605.0,1022.0,,,,
ZCTA5 11436,12759.0,1051.0,,,,
ZCTA5 11451,0.0,0.0,,,,
ZCTA5 11501,15209.0,0.0,,,,
ZCTA5 11507,5963.0,172.0,,,,
ZCTA5 11509,1877.0,0.0,,,,
ZCTA5 11510,24040.0,247.0,,,,
ZCTA5 11514,4229.0,0.0,,,,
ZCTA5 11516,5030.0,0.0,,,,
ZCTA5 11518,8118.0,0.0,,,,
ZCTA5 11520,33293.0,292.0,,,,
ZCTA5 11530,20374.0,83.0,,,,
ZCTA5 11542,21755.0,249.0,,,,
ZCTA5 11545,9048.0,2.0,,,,
ZCTA5 11547,400.0,0.0,,,,
ZCTA5 11548,2124.0,37.0,,,,
ZCTA5 11549,2667.0,23.0,,,,
ZCTA5 11550,41987.0,270.0,,,,
ZCTA5 11552,17016.0,15.0,,,,
ZCTA5 11553,20021.0,65.0,,,,
ZCTA5 11554,29552.0,40.0,,,,
ZCTA5 11556,0.0,0.0,,,,
ZCTA5 11557,6060.0,0.0,,,,
ZCTA5 11558,6805.0,30.0,,,,
ZCTA5 11559,5553.0,0.0,,,,
ZCTA5 11560,5126.0,0.0,,,,
ZCTA5 11561,31011.0,373.0,,,,
ZCTA5 11563,17797.0,0.0,,,,
ZCTA5 11565,6896.0,0.0,,,,
ZCTA5 11566,25461.0,17.0,,,,
ZCTA5 11568,3070.0,0.0,,,,
ZCTA5 11569,1152.0,0.0,,,,
ZCTA5 11570,20281.0,42.0,,,,
ZCTA5 11572,22678.0,81.0,,,,
ZCTA5 11575,11305.0,38.0,,,,
ZCTA5 11576,9059.0,0.0,,,,
ZCTA5 11577,9018.0,0.0,,,,
ZCTA5 11579,4000.0,63.0,,,,
ZCTA5 11580,31149.0,374.0,,,,
ZCTA5 11581,15282.0,205.0,,,,
ZCTA5 11590,33200.0,669.0,,,,
ZCTA5 11596,7875.0,0.0,,,,
ZCTA5 11598,9439.0,9.0,,,,
ZCTA5 11691,41753.0,421.0,,,,
ZCTA5 11692,12511.0,51.0,,,,
ZCTA5 11693,8577.0,5.0,,,,
ZCTA5 11694,16636.0,16.0,,,,
ZCTA5 11697,3471.0,0.0,,,,
ZCTA5 11701,20944.0,15.0,,,,
ZCTA5 11702,11869.0,0.0,,,,
ZCTA5 11703,12388.0,26.0,,,,
ZCTA5 11704,31560.0,58.0,,,,
ZCTA5 11705,5813.0,0.0,,,,
ZCTA5 11706,49622.0,133.0,,,,
ZCTA5 11709,5180.0,0.0,,,,
ZCTA5 11710,26703.0,166.0,,,,
ZCTA5 11713,7456.0,0.0,,,,
ZCTA5 11714,18444.0,174.0,,,,
ZCTA5 11715,3580.0,0.0,,,,
ZCTA5 11716,8197.0,0.0,,,,
ZCTA5 11717,41833.0,299.0,,,,
ZCTA5 11718,2282.0,0.0,,,,
ZCTA5 11719,2254.0,0.0,,,,
ZCTA5 11720,22915.0,60.0,,,,
ZCTA5 11721,4761.0,0.0,,,,
ZCTA5 11722,27670.0,42.0,,,,
ZCTA5 11724,2090.0,5.0,,,,
ZCTA5 11725,21448.0,0.0,,,,
ZCTA5 11726,14445.0,49.0,,,,
ZCTA5 11727,22551.0,101.0,,,,
ZCTA5 11729,21490.0,82.0,,,,
ZCTA5 11730,10032.0,0.0,,,,
ZCTA5 11731,21892.0,5.0,,,,
ZCTA5 11732,2371.0,55.0,,,,
ZCTA5 11733,13471.0,0.0,,,,
ZCTA5 11735,25311.0,95.0,,,,
ZCTA5 11738,13365.0,0.0,,,,
ZCTA5 11739,1240.0,0.0,,,,
ZCTA5 11740,6555.0,0.0,,,,
ZCTA5 11741,21065.0,41.0,,,,
ZCTA5 11742,9198.0,117.0,,,,
ZCTA5 11743,32694.0,135.0,,,,
ZCTA5 11746,50182.0,119.0,,,,
ZCTA5 11747,14945.0,37.0,,,,
ZCTA5 11749,2576.0,0.0,,,,
ZCTA5 11751,10807.0,0.0,,,,
ZCTA5 11752,7344.0,0.0,,,,
ZCTA5 11753,8871.0,3.0,,,,
ZCTA5 11754,14402.0,0.0,,,,
ZCTA5 11755,8904.0,0.0,,,,
ZCTA5 11756,33326.0,65.0,,,,
ZCTA5 11757,34611.0,9.0,,,,
ZCTA5 11758,41723.0,63.0,,,,
ZCTA5 11762,17088.0,11.0,,,,
ZCTA5 11763,22204.0,38.0,,,,
ZCTA5 11764,9793.0,0.0,,,,
ZCTA5 11765,436.0,0.0,,,,
ZCTA5 11766,8733.0,0.0,,,,
ZCTA5 11767,10598.0,0.0,,,,
ZCTA5 11768,16314.0,0.0,,,,
ZCTA5 11769,7087.0,10.0,,,,
ZCTA5 11770,170.0,0.0,,,,
ZCTA5 11771,7265.0,19.0,,,,
ZCTA5 11772,34666.0,16.0,,,,
ZCTA5 11776,17921.0,19.0,,,,
ZCTA5 11777,7316.0,9.0,,,,
ZCTA5 11778,9163.0,67.0,,,,
ZCTA5 11779,29564.0,19.0,,,,
ZCTA5 11780,11131.0,0.0,,,,
ZCTA5 11782,11242.0,23.0,,,,
ZCTA5 11783,16040.0,15.0,,,,
ZCTA5 11784,18612.0,33.0,,,,
ZCTA5 11786,4455.0,10.0,,,,
ZCTA5 11787,26563.0,54.0,,,,
ZCTA5 11788,12635.0,35.0,,,,
ZCTA5 11789,5593.0,0.0,,,,
ZCTA5 11790,14804.0,30.0,,,,
ZCTA5 11791,18819.0,37.0,,,,
ZCTA5 11792,6842.0,0.0,,,,
ZCTA5 11793,24020.0,42.0,,,,
ZCTA5 11794,2825.0,16.0,,,,
ZCTA5 11795,19204.0,4.0,,,,
ZCTA5 11796,2733.0,0.0,,,,
ZCTA5 11797,7083.0,143.0,,,,
ZCTA5 11798,10614.0,39.0,,,,
ZCTA5 11801,30899.0,174.0,,,,
ZCTA5 11803,21501.0,77.0,,,,
ZCTA5 11804,3712.0,0.0,,,,
ZCTA5 11901,21367.0,45.0,,,,
ZCTA5 11930,1058.0,0.0,,,,
ZCTA5 11931,46.0,0.0,,,,
ZCTA5 11932,755.0,0.0,,,,
ZCTA5 11933,5491.0,13.0,,,,
ZCTA5 11934,5922.0,0.0,,,,
ZCTA5 11935,2893.0,0.0,,,,
ZCTA5 11937,12565.0,38.0,,,,
ZCTA5 11939,1125.0,5.0,,,,
ZCTA5 11940,3797.0,7.0,,,,
ZCTA5 11941,1448.0,0.0,,,,
ZCTA5 11942,3639.0,0.0,,,,
ZCTA5 11944,3516.0,0.0,,,,
ZCTA5 11946,11767.0,0.0,,,,
ZCTA5 11947,73.0,0.0,,,,
ZCTA5 11948,615.0,0.0,,,,
ZCTA5 11949,9872.0,185.0,,,,
ZCTA5 11950,11370.0,0.0,,,,
ZCTA5 11951,10017.0,0.0,,,,
ZCTA5 11952,3467.0,0.0,,,,
ZCTA5 11953,9854.0,26.0,,,,
ZCTA5 11954,2844.0,0.0,,,,
ZCTA5 11955,2680.0,0.0,,,,
ZCTA5 11956,286.0,0.0,,,,
ZCTA5 11957,580.0,0.0,,,,
ZCTA5 11958,343.0,0.0,,,,
ZCTA5 11959,607.0,0.0,,,,
ZCTA5 11960,772.0,0.0,,,,
ZCTA5 11961,9853.0,0.0,,,,
ZCTA5 11962,209.0,0.0,,,,
ZCTA5 11963,5343.0,0.0,,,,
ZCTA5 11964,1414.0,0.0,,,,
ZCTA5 11965,702.0,0.0,,,,
ZCTA5 11967,19969.0,273.0,,,,
ZCTA5 11968,9907.0,0.0,,,,
ZCTA5 11970,749.0,0.0,,,,
ZCTA5 11971,4757.0,0.0,,,,
ZCTA5 11972,635.0,0.0,,,,
ZCTA5 11973,19.0,0.0,,,,
ZCTA5 11975,287.0,0.0,,,,
ZCTA5 11976,1501.0,0.0,,,,
ZCTA5 11977,2048.0,0.0,,,,
ZCTA5 11978,2717.0,53.0,,,,
ZCTA5 11980,3993.0,9.0,,,,
ZCTA5 12007,57.0,0.0,,,,
ZCTA5 12008,313.0,0.0,,,,
ZCTA5 12009,5563.0,0.0,,,,
ZCTA5 12010,22867.0,21.0,,,,
ZCTA5 12015,2546.0,0.0,,,,
ZCTA5 12017,297.0,0.0,,,,
ZCTA5 12018,5604.0,0.0,,,,
ZCTA5 12019,11435.0,8.0,,,,
ZCTA5 12020,23170.0,0.0,,,,
ZCTA5 12022,727.0,0.0,,,,
ZCTA5 12023,1861.0,0.0,,,,
ZCTA5 12024,24.0,0.0,,,,
ZCTA5 12025,4411.0,0.0,,,,
ZCTA5 12027,2902.0,0.0,,,,
ZCTA5 12028,931.0,0.0,,,,
ZCTA5 12029,940.0,0.0,,,,
ZCTA5 12031,90.0,0.0,,,,
ZCTA5 12032,627.0,0.0,,,,
ZCTA5 12033,6125.0,0.0,,,,
ZCTA5 12035,448.0,0.0,,,,
ZCTA5 12036,178.0,0.0,,,,
ZCTA5 12037,3412.0,0.0,,,,
ZCTA5 12040,43.0,0.0,,,,
ZCTA5 12041,338.0,0.0,,,,
ZCTA5 12042,404.0,0.0,,,,
ZCTA5 12043,6884.0,0.0,,,,
ZCTA5 12045,395.0,0.0,,,,
ZCTA5 12046,763.0,0.0,,,,
ZCTA5 12047,15682.0,11.0,,,,
ZCTA5 12051,6329.0,18.0,,,,
ZCTA5 12052,1100.0,9.0,,,,
ZCTA5 12053,3228.0,0.0,,,,
ZCTA5 12054,12723.0,19.0,,,,
ZCTA5 12056,1720.0,0.0,,,,
ZCTA5 12057,1692.0,0.0,,,,
ZCTA5 12058,1048.0,0.0,,,,
ZCTA5 12059,1278.0,0.0,,,,
ZCTA5 12060,982.0,0.0,,,,
ZCTA5 12061,7103.0,0.0,,,,
ZCTA5 12062,1308.0,9.0,,,,
ZCTA5 12063,328.0,0.0,,,,
ZCTA5 12064,449.0,0.0,,,,
ZCTA5 12065,30936.0,0.0,,,,
ZCTA5 12066,2281.0,31.0,,,,
ZCTA5 12067,1146.0,182.0,,,,
ZCTA5 12068,2298.0,0.0,,,,
ZCTA5 12069,167.0,0.0,,,,
ZCTA5 12070,1247.0,5.0,,,,
ZCTA5 12071,192.0,0.0,,,,
ZCTA5 12072,2083.0,0.0,,,,
ZCTA5 12074,2314.0,0.0,,,,
ZCTA5 12075,2491.0,0.0,,,,
ZCTA5 12076,1204.0,0.0,,,,
ZCTA5 12077,4478.0,37.0,,,,
ZCTA5 12078,18435.0,0.0,,,,
ZCTA5 12083,2982.0,0.0,,,,
ZCTA5 12084,3853.0,0.0,,,,
ZCTA5 12085,371.0,0.0,,,,
ZCTA5 12086,1183.0,3.0,,,,
ZCTA5 12087,877.0,0.0,,,,
ZCTA5 12089,38.0,0.0,,,,
ZCTA5 12090,4668.0,0.0,,,,
ZCTA5 12092,882.0,0.0,,,,
ZCTA5 12093,1407.0,0.0,,,,
ZCTA5 12094,1375.0,0.0,,,,
ZCTA5 12095,9560.0,0.0,,,,
ZCTA5 12106,1671.0,0.0,,,,
ZCTA5 12108,274.0,0.0,,,,
ZCTA5 12110,17508.0,0.0,,,,
ZCTA5 12115,185.0,0.0,,,,
ZCTA5 12116,1360.0,0.0,,,,
ZCTA5 12117,2611.0,3.0,,,,
ZCTA5 12118,11204.0,0.0,,,,
ZCTA5 12120,581.0,0.0,,,,
ZCTA5 12121,1459.0,0.0,,,,
ZCTA5 12122,3945.0,0.0,,,,
ZCTA5 12123,4137.0,13.0,,,,
ZCTA5 12124,435.0,0.0,,,,
ZCTA5 12125,961.0,0.0,,,,
ZCTA5 12130,997.0,0.0,,,,
ZCTA5 12131,65.0,0.0,,,,
ZCTA5 12132,192.0,0.0,,,,
ZCTA5 12134,2885.0,0.0,,,,
ZCTA5 12136,609.0,0.0,,,,
ZCTA5 12137,1355.0,20.0,,,,
ZCTA5 12138,2531.0,0.0,,,,
ZCTA5 12139,102.0,0.0,,,,
ZCTA5 12140,1193.0,0.0,,,,
ZCTA5 12143,3943.0,24.0,,,,
ZCTA5 12144,16388.0,53.0,,,,
ZCTA5 12147,394.0,0.0,,,,
ZCTA5 12148,3270.0,0.0,,,,
ZCTA5 12149,1854.0,5.0,,,,
ZCTA5 12150,587.0,0.0,,,,
ZCTA5 12151,474.0,0.0,,,,
ZCTA5 12153,726.0,0.0,,,,
ZCTA5 12154,2107.0,0.0,,,,
ZCTA5 12155,1574.0,0.0,,,,
ZCTA5 12156,690.0,0.0,,,,
ZCTA5 12157,3324.0,0.0,,,,
ZCTA5 12158,4743.0,0.0,,,,
ZCTA5 12159,6033.0,75.0,,,,
ZCTA5 12160,728.0,0.0,,,,
ZCTA5 12161,242.0,0.0,,,,
ZCTA5 12164,297.0,0.0,,,,
ZCTA5 12165,151.0,0.0,,,,
ZCTA5 12166,1051.0,0.0,,,,
ZCTA5 12167,2040.0,0.0,,,,
ZCTA5 12168,1770.0,0.0,,,,
ZCTA5 12169,167.0,0.0,,,,
ZCTA5 12170,3770.0,0.0,,,,
ZCTA5 12172,190.0,0.0,,,,
ZCTA5 12173,1513.0,0.0,,,,
ZCTA5 12174,306.0,0.0,,,,
ZCTA5 12175,800.0,0.0,,,,
ZCTA5 12176,328.0,0.0,,,,
ZCTA5 12177,373.0,0.0,,,,
ZCTA5 12180,43439.0,185.0,,,,
ZCTA5 12182,11040.0,23.0,,,,
ZCTA5 12183,2112.0,0.0,,,,
ZCTA5 12184,5210.0,14.0,,,,
ZCTA5 12185,1959.0,0.0,,,,
ZCTA5 12186,4797.0,0.0,,,,
ZCTA5 12187,294.0,0.0,,,,
ZCTA5 12188,8565.0,63.0,,,,
ZCTA5 12189,13244.0,6.0,,,,
ZCTA5 12190,591.0,0.0,,,,
ZCTA5 12192,1213.0,0.0,,,,
ZCTA5 12193,1508.0,0.0,,,,
ZCTA5 12194,132.0,0.0,,,,
ZCTA5 12195,244.0,0.0,,,,
ZCTA5 12196,2606.0,0.0,,,,
ZCTA5 12197,1916.0,0.0,,,,
ZCTA5 12198,5593.0,0.0,,,,
ZCTA5 12202,6800.0,38.0,,,,
ZCTA5 12203,25966.0,20.0,,,,
ZCTA5 12204,5906.0,87.0,,,,
ZCTA5 12205,22427.0,32.0,,,,
ZCTA5 12206,12568.0,10.0,,,,
ZCTA5 12207,1428.0,26.0,,,,
ZCTA5 12208,18220.0,12.0,,,,
ZCTA5 12209,7926.0,80.0,,,,
ZCTA5 12210,7542.0,14.0,,,,
ZCTA5 12211,9449.0,30.0,,,,
ZCTA5 12222,5881.0,13.0,,,,
ZCTA5 12302,21081.0,0.0,,,,
ZCTA5 12303,22605.0,430.0,,,,
ZCTA5 12304,16108.0,1232.0,,,,
ZCTA5 12305,4195.0,19.0,,,,
ZCTA5 12306,21054.0,305.0,,,,
ZCTA5 12307,4088.0,408.0,,,,
ZCTA5 12308,12353.0,191.0,,,,
ZCTA5 12309,22546.0,93.0,,,,
ZCTA5 12401,28116.0,37.0,,,,
ZCTA5 12404,2455.0,0.0,,,,
ZCTA5 12405,346.0,0.0,,,,
ZCTA5 12406,465.0,0.0,,,,
ZCTA5 12407,136.0,0.0,,,,
