NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price
13147,1599,34.7,1467,79942.0,84,80,800.0
13148,10772,41.2,10163,49497.0,141,1200,647.0
13152,8207,49.4,7972,83234.0,34,1735,705.0
13153,267,27.8,267,98795.0,0,31,
13155,686,32.9,680,33875.0,0,30,535.0
13156,2296,47.4,2246,44271.0,0,228,600.0
13157,770,50.8,766,47546.0,13,61,860.0
13158,1891,37.0,1856,50938.0,6,113,671.0
13159,5605,41.8,5285,70167.0,21,850,729.0
13160,2086,39.5,1989,59485.0,45,148,757.0
13162,629,48.1,605,78580.0,16,46,
13163,303,48.8,294,60156.0,0,16,700.0
13164,2604,36.5,2366,82986.0,35,308,845.0
13165,10729,43.8,10385,49513.0,36,611,644.0
13166,5706,41.8,5525,52309.0,28,417,724.0
13167,3179,36.8,3042,54160.0,27,225,921.0
13202,5209,28.3,1381,14578.0,755,258,573.0
13203,15513,36.2,8421,27604.0,1952,1600,668.0
13204,20777,28.6,10568,26271.0,909,1407,690.0
13205,19511,32.2,5567,31076.0,807,1170,705.0
13206,15650,40.2,11903,40102.0,551,1767,682.0
13207,13543,32.2,6710,39853.0,279,1416,829.0
13208,22475,32.5,14663,32141.0,2326,1475,728.0
13209,13149,41.6,12240,50550.0,512,1332,664.0
13210,28368,21.5,17908,25346.0,2815,2292,730.0
13211,6711,37.5,5929,43880.0,23,453,772.0
13212,20638,43.0,18767,56175.0,157,2062,735.0
13214,8289,36.0,6435,56178.0,258,1135,716.0
13215,15599,43.8,14184,78523.0,234,2398,809.0
13219,15095,44.3,14346,58407.0,371,2288,740.0
13224,8868,39.5,4714,52067.0,506,1147,643.0
13301,194,31.5,194,64583.0,0,0,
13302,1546,38.3,1505,46406.0,14,70,704.0
13303,1045,44.1,1003,53625.0,6,110,779.0
13304,1387,45.4,1321,75368.0,64,256,900.0
13305,346,40.7,262,71250.0,14,16,
13308,3710,40.8,3672,49267.0,6,284,771.0
13309,6143,40.9,5933,49886.0,4,280,557.0
13310,559,32.9,537,83500.0,0,52,
13312,300,56.3,266,36696.0,0,49,590.0
13313,512,36.0,509,37589.0,0,10,644.0
13314,532,34.4,523,41806.0,0,25,536.0
13315,1536,43.5,1503,58750.0,1,84,388.0
13316,6746,41.9,6459,51552.0,48,370,636.0
13317,3744,44.3,3486,52083.0,21,260,626.0
13318,1244,42.1,1222,45882.0,0,93,883.0
13319,1181,36.3,1157,43594.0,0,42,738.0
13320,2076,47.5,2033,43125.0,11,201,750.0
13321,980,41.9,980,55022.0,0,76,773.0
13322,1103,42.0,1053,51800.0,15,100,795.0
13323,11348,39.8,10445,62341.0,245,1334,828.0
13324,2249,41.7,2163,37679.0,0,152,800.0
13325,985,38.0,978,50438.0,0,43,657.0
13326,5515,49.0,5270,55699.0,58,835,803.0
13327,1952,43.3,1935,43368.0,7,92,521.0
13328,1301,50.0,1300,62083.0,8,245,739.0
13329,3899,38.7,3744,42400.0,25,193,608.0
13331,254,68.1,254,71750.0,0,43,
13332,2573,37.4,2528,44152.0,0,272,853.0
13333,49,50.9,49,60972.0,0,7,
13334,1239,38.5,1236,44237.0,0,83,869.0
13335,1617,41.1,1509,48966.0,3,72,765.0
13337,680,59.1,680,42917.0,0,121,
13338,1087,52.0,1050,50417.0,15,56,675.0
13339,6900,37.2,6656,41277.0,37,377,630.0
13340,7878,42.5,7517,49873.0,105,561,714.0
13341,116,66.8,104,26591.0,0,9,
13342,230,44.3,230,68375.0,0,31,
13343,1560,42.1,1478,42826.0,0,119,674.0
13345,244,23.9,244,30446.0,0,3,387.0
13346,6843,22.4,6005,59235.0,215,518,809.0
13348,1129,51.9,1070,48542.0,12,195,815.0
13350,10094,42.0,9372,35924.0,211,686,610.0
13352,271,25.2,271,47143.0,0,0,
13353,40,56.0,40,33750.0,0,0,
13354,3295,42.6,3154,67647.0,43,297,693.0
13355,825,32.6,731,38793.0,0,43,764.0
13357,11201,39.2,10831,42858.0,76,921,580.0
13360,566,50.3,565,58274.0,1,104,639.0
13361,993,41.1,970,51429.0,45,63,808.0
13362,128,35.4,128,117895.0,0,0,
13363,2475,33.9,2307,57014.0,31,172,904.0
13364,338,46.1,332,29063.0,0,38,623.0
13365,8837,43.5,8500,42837.0,135,846,551.0
13367,8545,40.1,8292,46074.0,123,445,649.0
13368,1287,37.7,1202,54231.0,10,51,629.0
13402,1540,49.1,1504,60078.0,5,99,588.0
13403,7641,40.2,5023,69787.0,390,524,767.0
13404,300,33.5,266,52667.0,2,5,669.0
13406,725,43.3,718,53889.0,3,65,769.0
13407,5474,41.9,5324,45246.0,11,445,574.0
13408,3604,21.0,3029,42644.0,71,100,614.0
13409,2827,40.1,2590,51042.0,6,143,728.0
13410,265,45.2,255,31250.0,7,7,483.0
13411,3889,43.7,3805,44250.0,12,239,683.0
13413,16067,46.2,14854,64146.0,484,2947,851.0
13415,59,57.8,59,68333.0,0,3,
13416,2186,43.5,2093,51111.0,42,146,475.0
13417,3169,45.8,2906,34367.0,75,352,675.0
13418,361,36.3,262,89375.0,0,42,
13420,1215,49.4,1202,63611.0,29,253,657.0
13421,14191,39.5,13345,45445.0,151,1261,684.0
13424,2722,38.4,2470,62188.0,2,300,647.0
13425,2278,36.7,2232,39567.0,1,171,674.0
13428,1499,48.4,1451,50000.0,16,107,436.0
13431,2169,42.4,2134,56619.0,10,248,720.0
13433,1934,38.5,1884,30929.0,12,103,665.0
13435,213,42.6,203,59107.0,2,15,725.0
13436,77,55.4,77,60313.0,3,21,427.0
13437,493,45.6,476,35781.0,1,19,675.0
13438,4161,42.2,4069,56481.0,28,379,811.0
13439,3831,47.8,3668,40792.0,39,390,585.0
13440,42329,42.2,36443,50466.0,684,3838,667.0
13441,12,14.8,12,,0,0,
13450,159,54.7,159,32188.0,0,0,325.0
13452,4809,40.3,4662,40694.0,43,180,631.0
13454,654,42.5,632,36181.0,3,32,610.0
13456,4081,48.4,4020,67955.0,21,563,730.0
13459,2296,45.8,2220,44708.0,45,147,696.0
13460,4297,44.7,4159,47547.0,3,253,515.0
13461,3071,46.0,2887,59537.0,97,284,571.0
13464,978,45.2,967,55500.0,0,80,667.0
13468,534,34.6,521,44063.0,8,52,770.0
13469,742,37.1,715,58485.0,0,91,830.0
13470,606,54.5,594,41176.0,2,50,775.0
13471,3639,38.1,3557,45529.0,56,215,757.0
13472,375,55.3,375,56146.0,0,54,
13473,666,48.3,655,41771.0,2,32,600.0
13475,28,54.2,28,63750.0,0,0,
13476,2957,40.8,2782,47986.0,34,329,784.0
13477,1601,36.7,1494,49408.0,0,103,535.0
13478,2886,45.5,2827,78182.0,18,487,860.0
13480,3609,40.2,3442,50223.0,0,244,630.0
13483,156,44.7,151,39500.0,0,0,598.0
13484,296,12.8,296,67798.0,0,12,
13485,922,45.9,916,41583.0,2,47,698.0
13486,567,47.7,557,46125.0,0,43,675.0
13488,98,33.3,94,62321.0,8,8,
13489,501,46.4,488,50000.0,0,23,607.0
13490,1347,45.0,1333,79231.0,18,80,
13491,3474,45.0,3336,50670.0,50,258,632.0
13492,11530,45.3,11344,60292.0,58,1588,704.0
13493,2194,37.1,2119,48063.0,7,70,730.0
13494,346,57.7,341,41111.0,0,57,
13495,2202,37.7,2050,46552.0,32,255,651.0
13501,37480,34.6,23572,30581.0,4949,2629,637.0
13502,34183,38.0,25992,39266.0,1600,2377,650.0
13601,38411,33.9,32232,43420.0,1111,3366,765.0
13602,3104,22.4,1942,58462.0,30,76,1271.0
13603,10386,22.4,6469,40621.0,652,558,1317.0
13605,4740,38.8,4554,47744.0,39,277,743.0
13606,3049,36.4,2813,60063.0,24,141,746.0
13607,1993,47.6,1855,37303.0,71,150,654.0
13608,1562,32.7,1495,55833.0,8,66,636.0
13612,2877,37.6,2454,52963.0,61,249,825.0
13613,2669,42.7,2559,41131.0,73,117,674.0
13614,354,47.0,347,30179.0,0,21,1087.0
13615,1052,40.5,975,52313.0,5,128,567.0
13616,1787,26.1,1337,35913.0,69,57,1065.0
13617,11118,27.7,9953,51039.0,433,840,666.0
13618,1817,55.5,1768,64609.0,21,157,415.0
13619,10687,35.8,9851,45632.0,116,747,886.0
13620,2298,39.3,2244,50428.0,31,107,662.0
13621,690,30.8,670,45962.0,47,23,
13622,2971,32.8,2941,52686.0,34,166,757.0
13623,106,31.1,102,59875.0,0,7,
13624,5395,38.6,4544,49504.0,233,383,900.0
13625,1843,47.4,1784,44350.0,4,169,753.0
13626,1897,41.8,1819,59063.0,15,92,951.0
13628,266,37.5,249,58929.0,6,23,456.0
13630,1582,32.5,1561,49643.0,28,66,1066.0
13633,344,33.7,338,57344.0,16,33,
13634,4500,40.6,4295,59726.0,68,411,773.0
13635,850,43.6,825,40625.0,3,40,500.0
13636,270,36.8,262,63750.0,1,22,457.0
13637,4343,25.8,2800,43393.0,70,280,1122.0
13638,252,38.6,190,32422.0,26,12,838.0
13639,201,37.1,182,35625.0,2,10,
13640,214,61.3,214,69500.0,0,35,
13641,64,77.5,64,51250.0,0,13,
13642,10309,40.4,9261,42702.0,169,632,720.0
13643,84,14.5,0,,0,0,
13646,2735,38.2,2672,43884.0,19,207,614.0
13647,66,60.6,55,96000.0,0,20,
13648,2470,41.8,2374,43611.0,8,135,750.0
13650,1202,52.3,1176,38846.0,11,109,886.0
13651,212,53.4,212,90833.0,0,79,
13652,1634,38.6,1602,43621.0,14,140,566.0
13654,2311,29.8,2244,46970.0,17,111,634.0
13655,3443,31.6,228,31686.0,132,266,533.0
13656,2758,37.2,2711,54779.0,6,137,822.0
13658,1995,45.3,1934,53333.0,25,166,595.0
13659,561,40.7,515,46563.0,1,52,760.0
13660,2243,38.2,2172,45882.0,38,97,589.0
13661,1897,41.2,1853,41797.0,0,44,829.0
13662,16631,44.3,15643,42011.0,407,1077,600.0
13664,577,41.7,558,65588.0,1,42,1053.0
13665,1560,32.3,1483,31250.0,0,0,801.0
13666,367,38.8,359,26750.0,0,0,636.0
13667,2950,42.4,2903,36500.0,17,110,713.0
13668,3433,33.1,3266,42925.0,23,266,665.0
13669,17146,39.8,15473,40869.0,281,988,616.0
13670,484,45.0,452,41528.0,2,6,767.0
13672,608,53.3,596,25556.0,10,39,558.0
13673,2271,30.3,2022,49464.0,9,88,681.0
13674,143,27.6,143,43750.0,0,32,
13675,26,79.1,26,,0,0,
13676,16339,22.0,14458,42853.0,617,1237,693.0
13677,196,35.4,196,57566.0,0,0,
13678,214,31.8,214,16026.0,0,0,468.0
13679,1694,39.2,1610,52321.0,0,68,1086.0
13680,1317,34.4,1288,51719.0,39,67,836.0
13681,828,33.4,805,42292.0,7,43,715.0
13682,739,46.0,705,72250.0,5,44,632.0
13684,1003,42.6,986,43523.0,2,44,475.0
13685,2192,40.0,2056,59583.0,34,427,994.0
13687,547,52.7,533,43587.0,30,72,1238.0
13690,907,32.5,851,40673.0,25,36,618.0
13691,3123,38.8,2938,50000.0,46,146,872.0
13692,77,68.4,77,74258.0,0,58,
13693,434,56.2,384,50417.0,0,46,900.0
13694,1365,42.9,1328,53007.0,3,118,637.0
13695,64,20.8,64,39583.0,0,19,
13696,42,,42,,0,0,
13697,2368,42.6,2354,38333.0,13,34,467.0
13730,3009,43.9,2769,40812.0,22,204,543.0
13731,919,57.2,857,39761.0,10,73,919.0
13732,8116,41.9,7761,70924.0,25,1183,725.0
13733,5239,43.9,5048,47649.0,107,286,701.0
13734,2128,44.1,2092,64750.0,1,104,741.0
13736,2417,37.8,2326,53616.0,3,133,667.0
13739,916,46.4,819,45313.0,21,51,784.0
13740,470,48.4,406,41042.0,16,68,929.0
13743,3926,41.9,3721,54944.0,2,261,515.0
13744,1357,39.2,1323,65946.0,110,104,737.0
13746,2212,45.8,2103,56346.0,21,149,727.0
13748,3855,45.6,3779,50221.0,0,331,591.0
13750,922,36.4,918,50685.0,8,64,668.0
13751,160,50.1,155,38594.0,0,9,645.0
13752,643,53.2,634,38403.0,0,74,810.0
13753,5818,37.1,5072,47210.0,126,598,737.0
13754,3708,41.4,3512,40995.0,29,182,619.0
13755,1621,33.8,1561,45344.0,21,155,610.0
13756,516,58.1,490,37708.0,6,23,
13757,980,40.9,959,49728.0,20,123,713.0
13760,44489,42.1,39992,51016.0,496,5139,687.0
13774,275,20.4,275,70368.0,0,0,
13775,1710,39.3,1698,46494.0,5,144,775.0
13776,499,45.9,462,53906.0,5,37,575.0
13777,644,45.1,638,43750.0,0,46,708.0
13778,6056,45.7,5870,51282.0,63,412,549.0
13780,1044,42.6,987,49355.0,14,81,640.0
13782,675,50.2,660,37417.0,0,20,575.0
13783,2169,51.2,1972,37593.0,23,119,614.0
13784,154,45.6,154,24609.0,0,6,
13786,514,38.1,487,43750.0,6,25,814.0
13787,3617,39.3,3530,45857.0,1,153,627.0
13788,983,47.3,887,55043.0,22,88,625.0
13790,18610,41.6,15700,40703.0,494,1482,679.0
13794,116,55.1,116,48750.0,0,0,
13795,3861,45.3,3765,51365.0,0,262,679.0
13796,1251,44.6,1238,50875.0,7,161,754.0
13797,2199,38.1,2148,48778.0,7,165,594.0
13801,1277,46.3,1206,46842.0,16,51,525.0
13802,590,28.8,590,60625.0,0,46,618.0
13803,4131,36.4,3881,51961.0,19,273,503.0
13804,610,33.0,548,53500.0,8,44,546.0
13806,185,52.1,185,60227.0,0,22,398.0
13807,1275,43.2,1229,50134.0,24,132,1133.0
13808,1547,50.1,1510,47057.0,3,150,731.0
13809,1715,35.4,1579,42207.0,0,88,852.0
13810,1209,50.2,1180,44167.0,17,118,618.0
13811,4295,42.7,4192,50972.0,6,336,614.0
13812,2310,41.7,2283,50227.0,20,155,597.0
13813,1089,50.4,1075,48958.0,0,10,848.0
13815,14215,42.1,13626,38750.0,126,1188,595.0
13820,22709,26.7,19774,40701.0,850,2178,835.0
13825,3406,44.4,3223,50691.0,57,309,716.0
13827,12167,44.3,11429,58715.0,52,1284,590.0
13830,4804,43.5,4415,52386.0,13,288,556.0
13832,698,38.9,656,43226.0,0,46,665.0
13833,4161,41.7,4099,50970.0,26,362,663.0
13834,46,42.7,46,,0,0,
13835,1568,38.8,1515,50667.0,2,98,694.0
13838,4277,43.0,3946,38162.0,26,275,607.0
13839,1470,37.8,1373,51349.0,0,55,584.0
13841,595,41.1,583,40313.0,0,34,450.0
13842,646,36.2,579,51964.0,5,29,1156.0
13843,1534,47.6,1411,48947.0,0,145,625.0
13844,818,40.8,782,51161.0,8,72,619.0
13845,153,42.8,153,17094.0,0,0,596.0
13846,281,53.0,281,75096.0,0,62,1028.0
13847,107,46.3,107,26250.0,6,0,
13849,4277,40.5,4132,42056.0,15,242,598.0
13850,21926,46.8,18895,62986.0,731,3428,786.0
13856,6622,45.7,6510,35560.0,21,309,542.0
13859,248,28.4,243,36591.0,8,51,
13860,87,21.5,87,115125.0,0,11,
13861,515,33.0,478,53692.0,0,100,
13862,4284,41.7,4166,49511.0,23,234,663.0
13863,759,32.9,738,40417.0,2,38,713.0
13864,1059,49.2,1040,61211.0,0,56,1328.0
13865,6465,44.5,6243,50320.0,14,436,552.0
13901,18625,43.0,16434,39597.0,209,1783,608.0
13902,6158,19.7,3893,,374,3,
13903,19376,39.4,16199,44868.0,578,1882,631.0
13904,9288,41.4,7678,41546.0,164,524,547.0
13905,28342,35.7,21410,33735.0,1550,2544,679.0
14001,9860,42.4,9232,54925.0,139,855,787.0
14004,12132,44.8,10954,59255.0,87,1065,688.0
14005,2225,38.3,2072,58493.0,26,156,906.0
14006,9413,44.0,8939,55305.0,21,609,604.0
14008,1325,39.9,1216,52917.0,14,103,255.0
14009,5654,42.9,5501,47500.0,57,338,589.0
14011,10102,37.4,6846,60519.0,283,479,586.0
14012,2266,44.0,2117,45185.0,34,155,504.0
14013,1816,44.5,1229,46818.0,23,115,850.0
14020,23302,40.8,20676,43716.0,518,2156,678.0
14024,1767,35.7,1753,45938.0,4,93,491.0
14025,3331,42.1,3273,66763.0,44,523,684.0
14026,717,41.7,700,64214.0,0,70,578.0
14028,1549,42.6,1501,52091.0,16,106,865.0
14030,1647,44.1,1629,56042.0,0,90,498.0
14031,9807,47.6,9427,66887.0,194,1596,880.0
14032,7235,41.6,6873,91290.0,228,1171,1056.0
14033,2063,44.9,1986,78750.0,22,279,429.0
14034,2967,43.0,2125,59000.0,88,246,611.0
14035,187,27.5,187,43684.0,0,0,
14036,5117,43.4,4909,49694.0,87,399,685.0
14037,910,46.9,910,66838.0,17,142,875.0
14039,101,39.1,98,44375.0,0,3,481.0
14040,2156,42.6,2084,66708.0,0,192,638.0
14041,338,44.6,333,37222.0,0,3,636.0
14042,3915,36.6,3803,36389.0,22,132,545.0
14043,24425,40.9,23285,49819.0,236,2278,745.0
14047,6847,42.3,6502,66563.0,38,781,747.0
14048,15072,40.3,10895,40121.0,267,988,611.0
14051,20065,41.7,17317,103592.0,928,3533,1295.0
14052,17818,45.4,17024,71084.0,173,2827,700.0
14054,1340,42.3,1278,57500.0,21,121,834.0
14055,1653,44.0,1653,49946.0,11,142,727.0
14057,8018,46.7,7879,61619.0,11,987,557.0
14058,2249,40.7,1997,67232.0,149,182,743.0
14059,9184,49.1,9051,73596.0,111,1436,937.0
14060,631,45.6,615,43235.0,0,18,772.0
14061,271,40.3,243,51250.0,4,19,713.0
14062,3222,45.0,3080,46685.0,20,159,674.0
14063,14678,29.1,13211,47514.0,223,1346,652.0
14065,1823,40.9,1806,42829.0,9,109,592.0
14066,1338,39.4,1325,46489.0,2,68,645.0
14067,5038,42.2,4778,52868.0,36,438,715.0
14068,7363,46.5,6323,70451.0,483,1331,1095.0
14069,672,45.8,642,69313.0,22,115,381.0
14070,6629,42.5,4971,47167.0,217,362,628.0
14072,20324,43.6,18386,80180.0,388,3069,924.0
14075,42670,42.9,40709,63478.0,496,5176,698.0
14080,4671,44.7,4598,59306.0,8,372,534.0
14081,3061,48.0,1824,51167.0,50,321,731.0
14082,325,40.8,325,50313.0,0,17,625.0
14085,7025,40.8,6706,84712.0,12,992,1069.0
14086,31685,41.2,30222,73024.0,204,4570,686.0
14091,1286,39.6,778,51154.0,4,50,
14092,11388,46.3,10669,59613.0,137,1521,815.0
14094,51069,41.1,44838,50257.0,434,4434,607.0
14098,3099,44.4,2959,52933.0,30,131,803.0
14101,2193,41.3,2116,53112.0,16,119,693.0
14102,1417,38.2,1344,84063.0,0,150,753.0
14103,11087,39.9,9553,43391.0,168,651,662.0
14105,4489,40.6,4444,52161.0,43,346,641.0
14108,5464,42.5,5082,54041.0,0,401,665.0
14109,851,19.4,660,,31,11,
14111,3291,37.7,3124,53281.0,60,245,638.0
14112,11,58.1,11,,0,0,
14113,614,46.9,609,60625.0,6,43,588.0
14120,44200,43.1,42356,53118.0,651,5071,645.0
14125,3855,38.2,3646,48346.0,27,293,655.0
14126,726,46.1,726,43147.0,0,121,837.0
14127,29661,44.4,28381,77032.0,285,5000,890.0
14129,1542,40.3,1090,50900.0,21,94,751.0
14130,277,32.8,272,49773.0,0,12,685.0
14131,4903,42.6,4720,58311.0,134,323,909.0
14132,6585,38.6,5772,58620.0,102,625,765.0
14134,65,39.0,65,56429.0,0,0,
14135,119,32.5,103,41563.0,0,16,
14136,5054,39.7,4889,44597.0,17,242,710.0
14138,2199,35.2,2163,47056.0,0,114,649.0
14139,1914,45.3,1798,52736.0,0,221,622.0
14141,7737,44.1,7241,49688.0,78,708,599.0
14143,1063,46.8,990,60250.0,0,75,643.0
14145,1501,40.6,1475,62500.0,0,101,588.0
14150,42258,42.4,38810,50844.0,694,4607,745.0
14167,1678,44.8,1619,56250.0,28,115,757.0
14168,91,38.0,37,83125.0,0,11,
14169,368,50.8,368,31667.0,0,27,
14170,2405,42.8,2389,69712.0,34,209,581.0
14171,1837,48.9,1731,48176.0,18,152,529.0
14172,3277,47.6,3221,55063.0,42,281,728.0
14173,219,43.8,219,21214.0,0,40,806.0
14174,5735,44.7,5493,63431.0,131,646,822.0
14201,13371,30.5,4993,19980.0,1013,1144,572.0
14202,3673,36.6,2245,40046.0,191,467,539.0
14203,1216,43.0,407,18889.0,22,138,488.0
14204,9202,37.3,1397,20888.0,83,644,482.0
14206,22248,39.6,17731,34293.0,259,1042,617.0
14207,22694,31.2,13415,25593.0,1545,1486,634.0
14208,11258,33.7,1613,26998.0,210,435,712.0
14209,8071,37.8,4261,28414.0,317,1176,693.0
14210,13318,36.9,11302,32461.0,251,599,646.0
14211,21906,32.4,4041,23090.0,398,925,681.0
14212,11078,38.1,4786,26395.0,492,374,601.0
14213,23220,30.3,8759,23275.0,3395,1638,679.0
14214,19625,29.6,9228,36970.0,1534,2057,736.0
14215,40084,29.8,6227,30473.0,1059,2118,705.0
14216,23066,38.5,16535,45805.0,505,3705,724.0
14217,23048,42.2,21045,50188.0,161,3087,666.0
14218,18953,41.6,15512,37256.0,609,1492,584.0
14219,11015,42.6,10605,47669.0,43,886,657.0
14220,24299,39.0,21687,46976.0,289,2301,682.0
14221,52863,46.7,45382,75702.0,2113,9454,1099.0
14222,15605,30.0,12308,48295.0,290,2747,754.0
14223,22790,42.0,20461,57756.0,420,3257,757.0
14224,39939,45.1,37892,57038.0,388,4125,715.0
14225,32751,41.4,27913,45443.0,529,3355,697.0
14226,29514,39.2,23700,60622.0,2214,5259,818.0
14227,22821,48.2,20101,49442.0,445,2335,837.0
14228,20774,33.3,16656,46692.0,2010,3044,857.0
14261,5492,19.9,3175,,740,40,
14301,12985,38.8,7768,24706.0,522,599,600.0
14302,75,82.5,75,,0,9,
14303,5790,40.3,3927,27240.0,149,352,643.0
14304,30128,44.7,27047,47484.0,559,2345,666.0
14305,17411,35.5,11371,34208.0,266,950,613.0
14411,14525,39.6,11570,48678.0,588,1105,635.0
14414,7119,39.1,6843,63889.0,12,957,789.0
14415,133,44.9,133,32368.0,0,5,
14416,3607,43.3,3421,61145.0,23,377,664.0
14418,1165,51.0,1165,49205.0,0,111,925.0
14420,20526,31.2,18816,55069.0,342,2161,728.0
14422,2425,43.2,2390,68500.0,6,233,712.0
14423,4739,44.0,4500,59674.0,9,490,733.0
14424,26440,44.7,24811,55373.0,298,3402,760.0
14425,10818,37.0,9592,57441.0,449,1519,982.0
14427,2114,41.3,2060,46207.0,17,179,541.0
14428,8511,43.4,8120,59350.0,31,973,919.0
14432,5813,42.1,5609,50503.0,92,559,713.0
14433,4219,43.3,3968,49173.0,23,226,642.0
14435,2956,42.2,2843,71213.0,82,336,886.0
14437,11380,42.8,9868,48696.0,137,738,633.0
14441,335,39.7,250,48375.0,60,32,943.0
14445,8008,37.7,7258,49049.0,247,930,774.0
14450,40922,43.6,38108,75970.0,706,8310,904.0
14454,11050,21.8,9607,49583.0,366,995,725.0
14456,20177,35.3,16496,45190.0,355,1959,715.0
14462,555,42.9,538,52109.0,0,78,531.0
14464,7087,39.0,6778,61988.0,132,795,781.0
14466,1677,49.8,1651,53359.0,0,211,744.0
14467,9485,40.8,7400,66069.0,273,1308,786.0
14468,17785,43.3,16722,64006.0,355,1929,844.0
14469,5955,44.3,5851,59213.0,49,707,689.0
14470,7937,42.1,7513,53292.0,87,552,607.0
14471,2680,49.3,2578,47125.0,15,393,760.0
14472,8468,44.2,7999,87109.0,144,1742,746.0
14475,243,43.6,243,50833.0,0,30,
14476,2257,45.3,2173,60489.0,12,214,678.0
14477,2024,40.9,1873,54786.0,42,178,914.0
14478,1528,21.8,1459,40563.0,36,169,768.0
14479,316,38.4,316,62821.0,18,12,617.0
14480,831,26.1,819,46154.0,0,28,816.0
14481,1878,43.7,1763,58981.0,0,126,705.0
14482,8305,40.0,7865,57453.0,63,844,725.0
14485,4345,40.6,4104,49831.0,89,474,626.0
14486,288,37.0,288,55536.0,0,38,
14487,6101,41.4,5933,65997.0,33,622,825.0
14489,7512,42.1,6181,42088.0,246,522,570.0
14502,10576,38.6,10291,63456.0,118,1416,712.0
14504,1557,44.0,1448,51691.0,25,102,838.0
14505,5376,43.2,4957,58843.0,115,412,706.0
14506,1457,40.4,1409,99559.0,16,413,
14507,1215,48.6,1175,54519.0,3,135,668.0
14510,4892,43.7,4339,43500.0,16,233,657.0
14511,407,52.6,407,43681.0,0,76,
14512,4737,44.8,4614,51000.0,15,578,697.0
14513,13829,44.1,12036,47165.0,72,1079,708.0
14514,6243,40.6,5181,65133.0,66,788,798.0
14516,2174,39.1,1825,52656.0,58,114,645.0
14517,2958,39.5,2827,40515.0,56,144,542.0
14519,11490,42.5,10714,63026.0,118,1197,772.0
14521,2876,36.0,2462,43986.0,7,188,586.0
14522,9486,43.6,8971,51869.0,57,922,713.0
14525,2820,41.7,2714,60676.0,34,226,696.0
14526,20146,42.7,18492,72759.0,271,3788,895.0
14527,13157,41.0,12623,45988.0,89,1063,603.0
14529,114,63.1,114,44800.0,0,0,
14530,5425,41.6,5196,44769.0,26,310,598.0
14532,4316,43.8,4131,52587.0,18,359,645.0
14533,1978,39.3,1757,63389.0,14,95,689.0
14534,32106,45.6,28342,104975.0,712,7105,1119.0
14536,555,46.2,537,50417.0,6,28,363.0
14537,158,57.1,158,62083.0,0,0,
14539,157,44.8,157,82083.0,0,49,
14541,4483,33.8,2938,56738.0,72,211,960.0
14542,47,53.4,47,54048.0,0,37,
14543,3166,46.0,2929,84551.0,8,516,945.0
14544,2364,41.9,2293,60729.0,12,174,761.0
14545,201,39.3,194,57788.0,0,30,
14546,4624,43.6,4241,61685.0,18,647,912.0
14548,4499,40.4,4154,62043.0,48,334,666.0
14549,42,51.6,42,53417.0,0,4,
14550,1611,39.6,1531,59079.0,51,128,600.0
14551,5720,38.8,4684,48063.0,42,253,678.0
14555,1099,56.1,1037,59926.0,5,160,785.0
14559,18069,41.3,16135,70214.0,259,2626,770.0
14560,1628,48.6,1625,54461.0,12,148,744.0
14561,3578,40.1,3419,61739.0,1,291,743.0
14564,14382,43.3,13306,76012.0,65,2721,1287.0
14568,6211,37.1,6009,76544.0,31,818,808.0
14569,6137,42.9,5899,41466.0,79,425,615.0
14571,1231,50.6,1087,54777.0,31,80,593.0
14572,5398,37.7,5160,42358.0,33,282,599.0
14580,50036,42.2,45728,69018.0,1763,7884,898.0
14585,65,75.2,65,28750.0,0,7,
14586,10431,32.6,7574,64597.0,557,1477,1142.0
14588,262,33.1,107,32344.0,0,0,
14589,7694,44.6,7027,57169.0,31,691,640.0
14590,5159,42.9,5000,45904.0,34,217,559.0
14591,1687,43.4,1635,62457.0,6,107,798.0
14592,225,36.5,216,81458.0,0,55,
14604,1494,43.1,668,9489.0,115,44,478.0
14605,13524,24.5,1508,18309.0,533,297,662.0
14606,30109,35.4,16910,38563.0,1342,2168,749.0
14607,16002,29.3,12634,38750.0,808,3866,755.0
14608,12390,30.8,2076,21555.0,986,798,697.0
14609,42085,33.5,20292,41260.0,1070,3823,779.0
14610,14157,44.8,12079,58797.0,371,3296,813.0
14611,17403,31.7,3067,23320.0,304,546,793.0
14612,35695,41.4,31604,61066.0,650,4601,761.0
14613,13022,31.1,4364,29768.0,1102,856,695.0
14614,1119,33.1,246,,34,15,338.0
14615,16573,33.6,9744,40108.0,700,1658,752.0
14616,27969,41.4,22820,49344.0,704,2827,850.0
14617,23091,43.0,20555,60741.0,275,3976,803.0
14618,22370,40.6,18300,82148.0,1152,4533,932.0
14619,15078,33.9,2907,37560.0,558,1341,865.0
14620,25960,32.6,18727,37749.0,2062,4728,784.0
14621,33133,32.7,6113,24070.0,1782,1149,705.0
14622,11808,44.9,10242,52011.0,288,1488,776.0
14623,26462,25.3,19292,48221.0,2830,2909,886.0
14624,35755,42.0,29402,59670.0,1163,5614,857.0
14625,10563,45.8,9669,68623.0,99,1992,943.0
14626,29627,45.6,25759,56480.0,1151,3244,839.0
14627,2780,19.5,2033,,373,0,
14701,40408,40.5,35277,35966.0,262,2927,591.0
