NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price
12125,1434,47.1,1246,51417.0,51,124,932.0
12130,1025,46.3,1015,88406.0,0,193,
12131,114,46.8,114,39688.0,0,4,
12132,235,43.9,164,60573.0,48,0,
12134,3736,43.5,3674,50085.0,0,374,698.0
12136,682,52.0,630,97500.0,9,175,
12137,1901,41.8,1773,60952.0,0,183,1005.0
12138,3247,45.9,3193,60636.0,28,234,939.0
12139,226,46.8,223,48125.0,3,19,
12140,1461,42.5,1458,80256.0,0,198,
12143,5104,41.4,4544,51226.0,68,318,858.0
12144,20244,41.3,17428,63005.0,494,2240,910.0
12147,603,39.0,583,60357.0,7,42,640.0
12148,4428,44.6,4164,95833.0,215,843,
12149,2415,38.4,2243,50375.0,19,136,713.0
12150,842,45.3,831,75304.0,11,129,851.0
12151,684,49.8,633,77679.0,10,188,1078.0
12153,786,42.8,695,74861.0,0,100,
12154,2961,41.1,2666,75750.0,8,288,693.0
12155,1934,40.8,1888,45833.0,6,141,721.0
12156,955,41.3,952,63421.0,9,101,
12157,4272,47.5,4034,53786.0,18,354,741.0
12158,6775,40.9,6264,76817.0,23,668,979.0
12159,7878,45.6,7063,88844.0,123,1455,1048.0
12160,1058,42.8,1004,59615.0,6,107,780.0
12161,87,41.4,87,31477.0,0,16,
12164,370,51.5,331,56058.0,0,36,
12165,188,55.3,188,98365.0,22,35,
12166,1314,40.3,1238,52589.0,12,93,683.0
12167,2561,50.9,2418,47981.0,49,306,581.0
12168,1937,45.9,1914,56708.0,0,193,983.0
12169,346,53.4,282,49722.0,16,20,
12170,4894,37.9,4496,68359.0,73,561,998.0
12172,310,50.0,310,41667.0,0,0,1060.0
12173,1731,42.7,1611,70174.0,45,139,1047.0
12174,251,47.9,248,71250.0,0,11,
12175,770,40.9,668,53542.0,7,38,850.0
12176,385,41.5,353,75640.0,7,31,
12177,596,36.9,589,103139.0,0,50,
12180,53218,33.2,39621,49243.0,2296,5670,862.0
12182,14937,40.2,11688,42975.0,341,1269,763.0
12183,2612,33.9,2264,55000.0,102,192,894.0
12184,6851,45.7,6403,77718.0,92,1061,872.0
12185,2180,46.6,2152,75933.0,17,219,683.0
12186,6266,46.9,5733,86951.0,51,1154,922.0
12187,522,40.5,482,49643.0,15,75,
12188,11138,40.5,10181,64828.0,312,1438,886.0
12189,17675,35.5,14378,48251.0,483,2146,846.0
12190,856,53.9,840,41563.0,1,51,861.0
12192,2089,42.9,1934,56250.0,44,122,648.0
12193,1915,45.4,1861,75350.0,48,203,
12194,155,57.2,155,42143.0,0,5,
12195,175,61.4,161,45139.0,0,41,859.0
12196,3214,45.9,3102,97304.0,0,693,720.0
12197,2560,47.7,2238,50857.0,26,268,677.0
12198,7723,39.1,7266,81615.0,90,1049,991.0
12202,9066,33.5,1986,27137.0,412,555,711.0
12203,30926,33.1,23387,52803.0,1918,4699,960.0
12204,7277,33.7,3842,52546.0,558,1345,950.0
12205,27395,43.6,23262,63792.0,897,2999,1047.0
12206,15757,29.7,3811,26861.0,1359,972,861.0
12207,1506,43.7,428,10848.0,0,68,289.0
12208,21417,34.6,14757,58102.0,991,3642,1002.0
12209,11844,35.7,6011,58237.0,967,1356,881.0
12210,9147,30.8,3645,40384.0,352,1544,767.0
12211,11503,48.0,10013,91210.0,328,1922,1379.0
12222,5966,19.4,3933,,238,5,
12302,27809,44.0,25735,66915.0,151,3240,933.0
12303,29906,40.0,22339,59968.0,891,3641,831.0
12304,22537,38.5,13455,44861.0,891,1771,878.0
12305,4923,39.5,3086,27202.0,163,433,683.0
12306,25494,41.4,22907,59331.0,416,2507,891.0
12307,6951,28.9,1577,20705.0,570,154,787.0
12308,15187,31.2,9576,43171.0,849,1555,829.0
12309,29992,43.1,25505,89994.0,1174,5517,972.0
12401,34752,42.0,24809,45782.0,2363,3392,969.0
12404,3835,40.7,3446,71186.0,165,642,1216.0
12405,558,64.7,558,47083.0,0,39,
12406,729,46.0,616,41116.0,0,59,819.0
12407,137,53.6,120,74000.0,0,13,
12409,673,55.0,609,58929.0,20,190,1071.0
12410,696,48.4,680,65673.0,18,98,833.0
12411,475,41.5,442,67614.0,10,20,
12412,574,52.4,430,47143.0,28,16,935.0
12413,2645,48.4,2545,35851.0,94,137,778.0
12414,10463,43.3,8229,49226.0,148,894,903.0
12416,62,54.3,62,21071.0,0,7,
12417,762,38.2,571,51653.0,23,35,1083.0
12418,408,53.0,399,68813.0,7,28,
12419,446,46.2,376,50417.0,0,42,1259.0
12420,569,53.8,537,85769.0,23,109,
12421,411,50.4,274,45250.0,58,77,
12422,244,53.4,235,41250.0,0,27,
12423,1016,42.6,996,41056.0,35,77,857.0
12424,246,60.9,246,38125.0,0,55,958.0
12427,620,29.6,616,101136.0,13,82,
12428,6709,39.6,4466,44473.0,217,524,943.0
12429,128,52.1,128,175703.0,0,0,
12430,1034,50.7,857,49583.0,43,111,850.0
12431,1338,47.1,1316,41484.0,0,87,947.0
12432,530,47.2,520,65326.0,0,35,1082.0
12433,493,40.0,313,133542.0,0,68,
12434,515,58.1,407,30313.0,0,9,494.0
12435,274,40.1,227,73036.0,43,57,
12436,500,55.6,500,89306.0,0,41,
12438,55,54.6,46,122578.0,0,18,
12439,303,53.9,299,36000.0,0,3,832.0
12440,2008,47.1,1887,54667.0,11,282,1156.0
12441,34,49.4,34,116500.0,0,0,
12442,881,56.5,857,37262.0,5,185,360.0
12443,3710,48.2,3402,70682.0,67,621,1025.0
12444,386,55.0,367,32885.0,0,52,727.0
12446,4633,43.9,4245,56417.0,112,611,1052.0
12448,514,50.0,514,61116.0,9,132,894.0
12449,3301,51.1,2854,46038.0,66,238,1096.0
12450,89,67.4,89,14306.0,0,50,
12451,1986,38.4,1925,55543.0,29,116,865.0
12452,237,45.0,237,42188.0,0,23,
12453,417,38.8,399,49345.0,0,21,
12454,292,42.8,268,72813.0,4,59,
12455,1978,57.0,1771,41875.0,97,316,755.0
12456,690,35.2,545,43906.0,0,41,
12457,743,56.1,662,53516.0,29,192,662.0
12458,3281,43.5,1655,51500.0,266,161,989.0
12459,205,58.2,197,95190.0,0,0,
12460,434,29.9,434,52216.0,0,0,
12461,2088,47.2,1988,64805.0,36,340,808.0
12463,1006,52.6,991,46538.0,17,81,585.0
12464,963,58.8,815,50843.0,45,144,774.0
12465,238,54.4,238,53750.0,14,16,
12466,2180,48.7,1985,64031.0,35,286,883.0
12468,1077,55.2,1066,41339.0,10,111,663.0
12469,707,50.8,679,52670.0,7,56,
12470,537,45.9,413,39052.0,96,54,846.0
12471,672,30.5,672,52574.0,33,73,1315.0
12472,1646,37.5,1317,52969.0,97,227,1155.0
12473,1363,35.0,1333,75417.0,44,167,
12474,1467,42.5,1399,45268.0,12,143,806.0
12475,240,56.2,224,48828.0,0,0,
12477,18797,44.1,16563,60480.0,552,1810,975.0
12480,594,60.6,458,32813.0,106,34,
12481,1119,52.2,830,53722.0,9,103,950.0
12482,729,48.4,729,32935.0,44,118,625.0
12483,385,30.9,183,51250.0,68,0,928.0
12484,2884,44.7,2664,80455.0,4,380,1185.0
12485,822,39.4,623,43056.0,5,60,916.0
12486,1461,44.3,1350,72411.0,0,273,1469.0
12487,3243,43.0,3023,70878.0,11,413,1125.0
12489,943,42.1,429,41915.0,43,43,
12491,1799,53.2,1631,56875.0,39,204,1243.0
12492,348,57.3,300,51875.0,0,40,
12493,313,31.7,287,86250.0,0,69,
12494,662,56.1,662,54911.0,12,119,
12495,294,56.6,279,50781.0,0,46,
12496,1632,58.8,1528,53333.0,43,108,762.0
12498,4800,55.1,4204,66533.0,154,1191,1111.0
12501,2710,36.4,2252,64677.0,122,244,990.0
12502,1114,53.0,1015,65833.0,19,136,1321.0
12503,874,49.4,809,66250.0,49,83,1570.0
12504,1260,20.1,896,59250.0,128,24,
12507,200,21.9,175,65208.0,2,25,
12508,19742,39.6,11710,68052.0,981,2421,1151.0
12512,129,51.8,85,101161.0,0,5,
12513,596,52.6,596,64766.0,0,77,
12514,3273,44.8,2848,83400.0,172,479,890.0
12515,1284,47.3,957,58750.0,57,223,1051.0
12516,2168,48.1,2109,60625.0,120,242,1078.0
12517,631,41.3,577,80400.0,0,57,693.0
12518,5889,42.3,5007,79057.0,130,796,1261.0
12520,3042,44.1,2718,92759.0,32,492,1308.0
12521,1470,44.3,1425,77730.0,0,95,1043.0
12522,5159,48.4,4587,56795.0,208,295,948.0
12523,1725,43.5,1628,67202.0,8,172,865.0
12524,15984,42.4,11746,75979.0,1044,2265,1296.0
12525,2882,41.4,2726,79010.0,20,403,1188.0
12526,3763,47.7,3345,63053.0,60,393,954.0
12527,134,35.3,88,146406.0,0,35,
12528,13066,42.1,10717,63448.0,275,1608,1060.0
12529,2515,50.6,2245,67267.0,153,206,1070.0
12530,55,58.6,46,,9,0,
12531,3492,45.3,3183,81983.0,24,393,1319.0
12533,25936,40.7,21528,102859.0,771,3864,1182.0
12534,17846,43.1,13220,45912.0,599,1415,835.0
12538,13900,42.8,11855,75031.0,230,1505,1000.0
12540,7634,43.7,6757,100285.0,140,994,1221.0
12542,6088,40.4,4854,57333.0,238,651,981.0
12543,3035,36.0,1839,56270.0,221,275,1121.0
12545,4764,46.0,4268,67040.0,153,707,1162.0
12546,2960,46.1,2386,58226.0,125,436,986.0
12547,2947,43.6,2561,68576.0,100,360,882.0
12548,1352,48.0,972,57283.0,31,82,1042.0
12549,11138,40.5,9154,85589.0,119,1224,1171.0
12550,54903,34.0,22367,56903.0,5647,4279,1108.0
12553,25395,37.5,15554,68784.0,1042,2871,1210.0
12561,18423,32.0,14954,65878.0,723,2478,1091.0
12563,8106,38.9,6417,84876.0,292,1002,1294.0
12564,7224,43.0,5603,81039.0,361,1102,1043.0
12565,1450,43.2,1316,41591.0,50,73,748.0
12566,10596,41.6,8836,83958.0,267,1191,963.0
12567,2928,48.3,2732,66378.0,89,291,991.0
12569,9990,42.2,8521,76205.0,187,1000,1373.0
12570,7533,42.3,6394,94761.0,129,1165,1184.0
12571,10191,44.7,9021,69849.0,339,1456,1038.0
12572,8859,53.2,8182,69018.0,172,1476,1037.0
12574,352,47.8,337,76607.0,0,70,898.0
12575,1970,43.9,1535,99375.0,29,303,
12577,1526,43.1,1276,79792.0,28,214,1328.0
12578,2372,45.8,2223,83235.0,38,275,1219.0
12580,4539,44.1,3960,78728.0,59,590,1045.0
12581,1936,46.4,1679,68952.0,125,230,1034.0
12582,6165,42.7,4284,103460.0,399,721,1454.0
12583,2524,36.3,2053,52328.0,144,286,1215.0
12585,901,41.1,855,115250.0,11,93,
12586,12035,37.6,8973,66488.0,429,1067,978.0
12589,18005,38.1,13182,81141.0,491,1664,1134.0
12590,35148,41.5,24157,79104.0,2075,5074,1232.0
12592,1196,43.0,877,59704.0,87,137,935.0
12594,4180,40.7,3288,73712.0,233,337,979.0
12601,42608,33.6,21662,41331.0,4529,3159,1060.0
12603,43411,39.6,30343,75794.0,2491,6028,1127.0
12604,660,21.0,399,,54,7,
12701,10917,38.0,5225,30556.0,462,872,751.0
12719,1275,50.7,1116,55000.0,80,170,900.0
12720,187,33.6,187,78068.0,0,12,
12721,5743,40.0,4812,58261.0,79,451,975.0
12722,199,54.4,199,32738.0,0,0,
12723,2090,48.3,1775,59777.0,118,195,1032.0
12724,368,59.6,368,61596.0,0,31,
12725,194,45.3,185,39750.0,7,46,
12726,1312,44.7,1196,60263.0,6,143,915.0
12729,2183,40.5,1927,52278.0,6,191,1063.0
12732,787,49.6,740,38977.0,5,74,923.0
12733,1666,33.6,1075,43542.0,110,88,1150.0
12734,728,49.4,581,39688.0,0,108,848.0
12736,201,45.9,191,38906.0,7,3,563.0
12737,2062,41.2,1748,64297.0,41,215,981.0
12738,650,38.3,513,75769.0,0,155,888.0
12740,1867,45.5,1638,59070.0,17,133,1036.0
12741,304,51.0,300,61042.0,0,62,844.0
12742,290,27.9,121,58077.0,68,3,555.0
12743,252,50.0,236,57500.0,18,23,840.0
12745,192,33.4,192,64722.0,0,9,
12746,1376,33.1,1091,66875.0,0,71,1055.0
12747,1722,43.3,1119,53750.0,96,115,887.0
12748,1825,49.4,1731,60175.0,33,211,816.0
12749,337,63.2,325,39239.0,0,67,621.0
12750,118,42.7,118,52500.0,16,9,
12751,1154,16.9,866,24632.0,24,19,983.0
12752,150,51.4,136,53750.0,0,24,
12754,6952,40.4,4649,37877.0,634,397,758.0
12758,4529,40.6,3999,47500.0,83,342,921.0
12759,1910,30.6,1170,40714.0,181,53,812.0
12760,505,58.8,459,44625.0,4,26,917.0
12762,395,44.7,395,48571.0,0,62,796.0
12763,709,50.8,562,59883.0,35,30,789.0
12764,1607,50.8,1398,50481.0,28,193,768.0
12765,1033,34.1,927,58368.0,26,85,829.0
12766,482,51.4,463,65238.0,42,0,
12767,140,45.5,133,96375.0,0,3,
12768,758,55.6,692,38996.0,61,36,929.0
12769,82,59.2,75,67917.0,0,33,
12770,245,49.0,245,67813.0,0,0,
12771,14041,40.9,10731,44945.0,262,1123,916.0
12775,2180,44.8,1701,72386.0,109,291,1168.0
12776,2123,46.4,2033,53972.0,19,357,866.0
12777,757,50.7,735,72857.0,21,99,1117.0
12778,211,39.5,95,32241.0,22,19,
12779,2109,26.9,555,39321.0,559,34,898.0
12780,2152,43.8,1895,41771.0,0,135,1141.0
12781,346,43.4,287,75938.0,0,8,
12783,2425,41.3,1750,63223.0,120,261,832.0
12784,51,50.5,51,,0,0,
12785,1095,41.6,965,49205.0,0,122,1164.0
12786,292,59.8,146,47702.0,75,66,904.0
12787,490,50.9,447,54333.0,0,21,
12788,2885,41.6,1645,42067.0,260,200,988.0
12789,1855,37.7,1255,51250.0,126,118,816.0
12790,4671,45.0,3915,48326.0,92,387,952.0
12791,646,30.3,566,36838.0,0,50,858.0
12792,300,50.4,269,41534.0,27,63,
12801,14574,39.5,13392,44341.0,172,1750,803.0
12803,8093,42.7,7617,59406.0,51,597,834.0
12804,26477,45.1,25150,64280.0,455,3088,944.0
12808,414,62.5,414,71250.0,0,38,
12809,3461,46.5,3366,63180.0,37,240,737.0
12810,654,44.7,616,52500.0,5,17,683.0
12811,92,60.4,92,14479.0,0,0,
12812,130,58.6,130,68636.0,0,29,
12814,1477,49.1,1282,57500.0,66,289,832.0
12815,1056,50.6,912,53625.0,1,106,877.0
12816,4329,46.9,4189,49714.0,29,494,773.0
12817,2358,42.9,2354,53167.0,0,179,708.0
12819,316,54.0,297,46875.0,3,10,675.0
12821,2178,34.6,774,29514.0,96,65,993.0
12822,6287,39.9,5816,53691.0,60,587,839.0
12823,351,54.6,351,80469.0,0,27,
12824,991,53.8,968,61761.0,0,180,1295.0
12827,3705,44.3,3585,62933.0,25,260,881.0
12828,9291,44.1,8921,52192.0,0,769,889.0
12831,17614,39.9,16285,74565.0,86,1988,971.0
12832,6624,43.9,6390,44714.0,22,332,671.0
12833,4111,47.1,3835,61458.0,40,627,917.0
12834,6243,45.5,6040,64071.0,11,719,863.0
12835,2353,49.2,2302,52051.0,31,174,822.0
12836,670,51.4,649,59500.0,0,50,795.0
12837,1032,42.3,995,38906.0,5,52,913.0
12838,601,44.8,598,70250.0,0,47,727.0
12839,13784,36.7,13156,44011.0,197,840,815.0
12841,89,68.6,89,21012.0,0,28,
12842,956,48.8,901,49423.0,0,108,539.0
12843,372,52.3,372,52961.0,0,33,921.0
12844,206,53.9,192,76708.0,5,16,
12845,4864,50.6,4677,66069.0,117,726,947.0
12846,3289,47.5,3211,62792.0,7,206,870.0
12847,418,53.5,387,57000.0,34,47,625.0
12849,564,37.5,553,70266.0,0,16,
12850,3137,39.5,2987,72823.0,35,328,1355.0
12851,221,58.2,216,48864.0,2,19,625.0
12852,493,57.0,492,46786.0,6,28,669.0
12853,1351,48.8,1335,40813.0,0,128,703.0
12855,172,51.8,171,50833.0,0,15,575.0
12856,66,65.6,66,48417.0,6,9,
12857,533,46.4,532,48971.0,0,39,900.0
12858,56,64.7,56,59167.0,0,8,
12859,2368,37.5,2333,55156.0,16,274,1183.0
12860,815,25.8,786,39375.0,3,40,
12861,698,51.4,698,60833.0,2,80,681.0
12862,5,,5,,0,0,
12863,655,44.2,619,69063.0,0,86,864.0
12864,28,,28,,0,0,
12865,3876,44.9,3610,52434.0,46,376,825.0
12866,37268,41.2,33918,68644.0,1078,6916,1017.0
12870,1122,56.0,1053,53158.0,35,89,593.0
12871,4282,40.5,3919,62197.0,196,550,865.0
12872,76,44.7,74,18750.0,0,2,
12873,598,57.8,598,41667.0,5,92,
12874,139,68.8,132,68542.0,3,39,
12878,832,49.7,798,47857.0,0,57,743.0
12883,5020,48.8,4898,47754.0,20,374,821.0
12884,293,47.1,284,47500.0,0,12,900.0
12885,4595,46.3,4450,49415.0,73,397,753.0
12886,244,45.2,240,55962.0,0,21,
12887,5695,40.7,4914,43264.0,69,340,808.0
12901,32843,35.0,29673,41525.0,1118,3002,721.0
12903,1086,51.8,1039,52803.0,21,198,1167.0
12910,2046,38.5,1618,48393.0,35,38,630.0
12911,49,54.3,49,,0,0,
12912,1982,42.6,1937,50799.0,27,131,683.0
12913,1280,45.9,1267,54363.0,33,137,746.0
12914,1053,32.4,606,53984.0,16,43,691.0
12916,2225,40.8,2122,46154.0,14,109,665.0
12917,1198,46.2,1152,50987.0,19,66,698.0
12918,2389,39.1,2294,61429.0,12,228,905.0
12919,2903,42.9,2787,46324.0,36,199,675.0
12920,2813,40.4,2529,49861.0,64,117,690.0
12921,2328,45.7,2152,63098.0,49,134,825.0
12922,36,56.5,27,53636.0,0,4,
12923,635,44.6,623,41250.0,9,16,600.0
12924,114,35.2,114,50114.0,0,0,
12926,1954,44.3,1873,50852.0,49,76,596.0
12927,228,60.6,228,63542.0,0,48,
12928,1843,42.2,1781,46031.0,10,93,676.0
12929,3778,40.2,1525,40139.0,186,96,640.0
12930,875,35.5,841,45096.0,2,30,769.0
12932,1357,50.1,1315,49091.0,15,178,633.0
12933,12,23.5,12,,0,0,
12934,1066,37.2,1042,40481.0,10,36,683.0
12935,1676,38.4,1507,47188.0,8,103,797.0
12936,517,48.3,504,54750.0,17,76,1417.0
12937,1723,42.1,1185,40478.0,35,96,688.0
12939,227,37.9,227,55227.0,0,36,
12941,1530,45.2,1505,64241.0,0,177,1042.0
12942,791,45.6,758,45750.0,21,132,448.0
12943,207,56.3,201,41875.0,5,37,1375.0
12944,4386,46.0,4181,47623.0,53,340,714.0
12945,476,59.2,476,72813.0,3,70,
12946,5124,42.5,4700,52750.0,186,825,771.0
12950,956,41.5,871,44250.0,21,20,743.0
12952,402,58.7,395,39000.0,26,8,721.0
12953,15679,38.8,11864,48561.0,368,871,638.0
12955,465,43.7,414,63250.0,14,20,
12956,1260,38.7,1119,60833.0,18,113,921.0
12957,1702,43.6,1546,31693.0,2,69,707.0
12958,1843,34.9,1820,37244.0,0,68,482.0
12959,1532,45.3,1423,50063.0,23,111,
12960,1443,37.3,1420,66771.0,3,76,1063.0
12961,298,56.8,298,55875.0,0,9,
12962,6009,39.8,5767,72019.0,141,696,893.0
12964,113,42.0,112,93250.0,0,9,
12965,454,47.4,447,31667.0,7,41,646.0
12966,3352,37.5,3285,48157.0,48,152,688.0
12967,1361,38.7,1274,51875.0,12,41,688.0
12969,391,46.0,391,38125.0,6,26,
12970,972,20.8,860,43068.0,36,72,1063.0
12972,6448,43.4,6081,66397.0,183,712,776.0
12973,219,53.2,219,46250.0,3,19,
12974,1393,44.9,1339,34340.0,1,151,736.0
12975,281,48.2,262,43750.0,0,35,747.0
12976,163,51.9,163,48250.0,0,39,
12977,1733,36.7,347,,519,1,
12978,315,44.6,315,74779.0,0,11,
12979,2433,43.4,2360,58580.0,49,278,658.0
12980,1122,50.4,1109,37574.0,20,54,680.0
12981,2612,39.4,2590,59141.0,7,180,705.0
12983,7958,46.1,7628,51472.0,117,1130,685.0
12985,1315,36.2,1193,46250.0,0,75,1051.0
12986,6176,38.8,5893,52449.0,57,419,627.0
12987,244,56.6,237,33319.0,0,29,
12989,957,46.6,933,62870.0,0,111,850.0
12992,4697,43.9,4609,53707.0,46,302,765.0
12993,1619,48.2,1500,43450.0,104,158,831.0
12996,1905,53.6,1859,43512.0,19,155,725.0
12997,1296,42.8,1277,58667.0,17,197,677.0
12998,391,45.8,348,43077.0,0,0,861.0
13020,145,47.3,110,34063.0,4,4,
13021,39326,42.0,35537,47219.0,446,3719,647.0
13024,1649,39.0,340,,77,33,
13026,1799,40.2,1648,69531.0,30,164,805.0
13027,31724,44.9,29276,67360.0,168,5111,823.0
13028,1452,48.4,1341,37368.0,0,67,934.0
13029,7506,36.4,6968,68021.0,35,736,904.0
13030,3792,44.0,3600,60588.0,25,315,737.0
13031,15345,43.8,14502,70245.0,352,2752,852.0
13032,13230,43.7,12517,52137.0,48,1305,765.0
13033,3939,40.3,3801,56964.0,42,361,662.0
13034,1857,46.2,1812,58295.0,10,190,596.0
13035,8543,43.9,8149,65350.0,54,1406,813.0
13036,8465,41.4,8262,52861.0,25,486,763.0
13037,8549,40.9,8298,64098.0,36,1028,684.0
13039,17759,40.1,16538,77684.0,104,2560,857.0
13040,2482,41.8,2413,46603.0,4,123,723.0
13041,11023,37.4,10086,81324.0,275,1500,942.0
13042,2799,41.7,2743,57645.0,3,139,1063.0
13044,2352,43.0,2275,53250.0,19,178,1103.0
13045,30009,32.9,27554,44768.0,183,2552,675.0
13051,129,13.7,129,,0,0,
13052,1745,47.0,1650,51600.0,4,135,531.0
13053,4283,43.3,3964,57788.0,94,586,793.0
13054,1536,38.3,1536,44861.0,0,38,708.0
13057,14547,45.3,13321,54033.0,292,1831,764.0
13060,2461,49.0,2382,60392.0,9,272,675.0
13061,1193,49.2,1176,59375.0,4,179,1068.0
13062,303,26.5,303,48359.0,0,101,
13063,1901,43.3,1706,73214.0,131,192,764.0
13064,26,66.3,26,81458.0,0,18,
13066,11809,46.2,10908,82232.0,389,2339,916.0
13068,5697,41.9,5341,66313.0,69,726,857.0
13069,25297,38.4,24172,42298.0,170,1831,700.0
13071,989,45.0,934,56435.0,3,65,692.0
13072,832,40.0,755,45208.0,2,42,667.0
13073,6520,41.3,6355,53995.0,14,534,704.0
13074,4467,41.1,4151,49205.0,54,187,748.0
13076,2451,44.3,2385,61000.0,43,94,935.0
13077,6673,40.7,6225,53203.0,67,581,692.0
13078,10273,45.8,8370,82972.0,502,1799,911.0
13080,3997,42.1,3954,62639.0,33,379,746.0
13081,1062,49.7,1023,50000.0,6,158,726.0
13082,4735,45.2,4559,56410.0,58,425,821.0
13083,1704,39.6,1635,44130.0,3,137,636.0
13084,4303,42.1,3907,66099.0,13,442,952.0
13087,177,58.0,177,107396.0,0,61,
13088,22012,45.2,19443,52710.0,635,2984,859.0
13090,30295,37.9,26222,70457.0,430,4835,871.0
13092,2527,44.9,2409,66806.0,6,218,688.0
13101,2648,38.9,2483,60545.0,48,208,670.0
13102,27,70.4,27,,0,0,
13103,575,36.7,550,14719.0,0,30,
13104,16266,42.4,13979,100830.0,462,3302,868.0
13108,6460,45.1,6217,75000.0,52,1091,749.0
13110,2313,46.8,2235,67235.0,3,347,698.0
13111,1496,48.4,1481,49063.0,3,82,648.0
13112,2200,35.4,1962,67344.0,63,177,
13113,238,41.0,203,65625.0,0,10,825.0
13114,6761,39.7,6561,52361.0,15,401,648.0
13115,172,33.3,168,24028.0,0,13,
13116,3492,40.9,3345,60479.0,29,447,777.0
13117,143,57.9,139,44464.0,0,15,744.0
13118,6288,41.5,5617,55667.0,24,318,642.0
13120,2162,41.1,1484,55368.0,5,177,700.0
13122,1136,38.3,1126,47750.0,0,116,544.0
13123,184,57.1,184,88250.0,0,0,
13124,109,43.2,104,45000.0,0,5,
13126,37190,35.4,34124,49575.0,372,2904,720.0
13131,3682,40.2,3543,51173.0,11,171,673.0
13132,3420,46.7,3267,58007.0,37,256,824.0
13134,39,56.1,28,39531.0,0,6,
13135,6990,39.8,6618,53859.0,3,458,657.0
13136,464,41.0,464,50066.0,0,12,379.0
13138,21,,21,,0,0,
13140,4353,41.1,4244,45917.0,42,205,758.0
13141,616,30.4,609,47917.0,2,44,890.0
13142,6141,41.2,6022,46786.0,29,439,704.0
13143,2870,46.0,2591,44375.0,9,158,608.0
13144,1839,38.1,1773,43671.0,38,106,849.0
13145,1909,43.0,1821,44858.0,42,131,702.0
13146,2036,42.7,1861,44492.0,11,72,725.0
13147,1372,39.0,1242,73958.0,31,91,794.0
13148,10647,42.9,9926,47715.0,65,1236,713.0
13152,8178,51.2,7988,85505.0,33,1767,770.0
13153,174,50.0,174,67083.0,0,28,
13155,643,40.6,610,42500.0,7,40,601.0
13156,2162,47.0,2098,55313.0,13,224,675.0
13157,718,50.6,712,39286.0,8,57,950.0
13158,1676,41.9,1637,50833.0,6,107,709.0
13159,5357,44.1,5080,72028.0,14,747,774.0
13160,2167,39.7,1898,67750.0,81,173,613.0
13162,637,33.9,637,81960.0,0,58,
13163,342,47.6,342,61500.0,0,24,1021.0
13164,2448,37.3,2286,72262.0,57,339,644.0
13165,10919,41.6,10412,48665.0,41,629,652.0
13166,5565,43.3,5360,55392.0,21,383,726.0
13167,3056,38.2,2929,53277.0,28,211,862.0
13202,5745,27.2,1480,13839.0,778,383,564.0
13203,16437,34.4,8279,28218.0,2288,1323,688.0
13204,19984,30.5,10214,27609.0,750,1495,713.0
13205,18788,35.1,5649,31848.0,805,1173,735.0
13206,15997,37.0,11843,39236.0,575,1681,714.0
13207,13352,33.2,6710,43638.0,247,1364,842.0
13208,22490,32.7,13003,31483.0,3035,1386,718.0
13209,13047,43.3,11875,49431.0,416,1360,685.0
13210,27905,21.3,17120,25709.0,2895,2130,745.0
13211,6819,35.4,5770,44495.0,23,305,821.0
13212,20348,44.0,18896,54132.0,115,2210,761.0
13214,8938,33.8,6477,68407.0,410,1131,755.0
13215,15409,44.1,13840,81093.0,234,2631,877.0
13219,15318,44.8,14568,57563.0,302,2028,764.0
13224,8767,39.1,4614,53578.0,308,1096,719.0
13301,71,49.8,71,67222.0,0,9,
13302,1551,44.0,1466,37917.0,25,35,755.0
13303,1213,45.1,1163,72222.0,5,106,746.0
13304,1600,48.2,1546,77283.0,68,277,853.0
13305,387,39.6,311,76563.0,13,18,
13308,2973,45.8,2955,40231.0,0,186,821.0
13309,5940,43.2,5671,52588.0,4,422,541.0
13310,555,43.5,530,49647.0,0,46,
13312,408,45.3,379,40938.0,0,48,905.0
13313,555,31.1,518,36458.0,8,16,689.0
13314,606,34.7,606,42241.0,0,25,475.0
13315,1450,44.5,1425,59107.0,3,77,558.0
13316,6655,42.4,6364,47014.0,19,326,667.0
13317,3787,44.0,3496,49836.0,15,252,688.0
13318,1190,42.1,1167,47321.0,7,45,1605.0
13319,1164,31.8,1109,45071.0,16,82,821.0
13320,2064,47.5,1977,50990.0,36,182,842.0
13321,1175,40.4,1153,50536.0,0,117,694.0
13322,919,44.8,898,46328.0,2,118,692.0
13323,11238,42.4,10346,62772.0,321,1390,889.0
13324,2331,43.8,2242,36333.0,0,172,868.0
13325,942,41.9,921,50341.0,0,49,693.0
13326,5545,52.3,5216,60458.0,69,815,828.0
13327,1973,39.8,1908,43098.0,17,84,473.0
13328,1328,47.1,1321,61806.0,5,254,827.0
13329,3837,41.2,3684,40691.0,26,146,616.0
13331,148,72.9,148,75500.0,0,32,
13332,2672,34.4,2564,43616.0,3,252,806.0
13333,56,71.2,56,41875.0,0,8,
13334,1498,44.7,1495,57813.0,0,100,
13335,1650,42.4,1565,53654.0,0,99,815.0
13337,634,57.0,593,65417.0,0,63,
13338,1032,53.5,1018,49167.0,0,48,775.0
13339,6784,41.3,6550,42182.0,54,402,629.0
13340,7788,42.8,7498,47500.0,144,654,656.0
13341,172,36.0,154,44688.0,0,39,
