NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_median_price
13155,742,41.4,705,45179.0,5,50,608.0
13156,2152,45.1,2110,55773.0,13,168,657.0
13157,729,54.0,710,39750.0,0,70,945.0
13158,1573,44.6,1531,45500.0,8,126,678.0
13159,5370,43.8,5102,72745.0,21,740,810.0
13160,2128,41.5,1852,64630.0,86,170,627.0
13162,519,42.3,519,81571.0,0,30,
13163,419,34.9,417,49444.0,0,26,771.0
13164,2494,38.1,2283,72750.0,158,303,739.0
13165,10753,41.7,10140,48344.0,10,720,671.0
13166,5534,43.5,5358,56628.0,36,513,719.0
13167,3096,41.2,3005,51250.0,25,186,880.0
13202,5878,27.1,1608,15565.0,677,521,671.0
13203,16406,34.3,8575,30731.0,2025,1413,693.0
13204,19896,30.6,10634,28220.0,756,1656,731.0
13205,18729,35.3,5789,30284.0,642,1165,729.0
13206,16428,36.6,12210,38264.0,425,1841,740.0
13207,13110,34.2,6364,44741.0,311,1206,855.0
13208,22353,33.7,11785,32526.0,3551,1568,704.0
13209,13492,42.2,12076,52218.0,488,1458,731.0
13210,27737,21.2,16401,25229.0,2827,2211,762.0
13211,6515,37.2,5382,44579.0,24,317,852.0
13212,20417,43.7,18748,51997.0,213,2266,792.0
13214,9032,34.1,6386,68424.0,490,1108,793.0
13215,15646,44.8,14104,82421.0,178,2670,893.0
13219,14955,44.9,14051,59590.0,422,2041,812.0
13224,8628,40.1,4599,51591.0,308,934,715.0
13301,84,54.7,84,74107.0,0,10,
13302,1795,40.3,1711,48594.0,21,39,788.0
13303,1160,48.2,1143,64107.0,5,92,905.0
13304,1691,46.3,1609,80469.0,67,277,840.0
13305,469,30.3,410,90000.0,12,24,
13308,2695,49.1,2676,40585.0,0,166,819.0
13309,5755,42.9,5548,53829.0,14,413,574.0
13310,481,43.8,456,48188.0,0,22,
13312,492,48.3,454,40882.0,5,43,825.0
13313,525,32.2,487,38438.0,14,21,635.0
13314,664,37.2,664,43542.0,0,37,
13315,1400,44.6,1379,49861.0,3,74,1088.0
13316,6687,41.5,6370,44719.0,54,393,674.0
13317,3917,42.0,3616,50900.0,12,242,763.0
13318,1175,41.6,1150,58864.0,7,44,725.0
13319,913,31.1,861,40833.0,13,31,806.0
13320,2139,47.1,2050,55781.0,29,195,921.0
13321,1247,37.9,1223,50168.0,0,162,695.0
13322,775,46.7,757,45368.0,2,94,659.0
13323,11087,42.9,10078,63169.0,313,1512,958.0
13324,2215,45.7,2158,37267.0,0,186,720.0
13325,962,44.6,932,50391.0,0,49,1034.0
13326,5615,52.1,5189,60268.0,103,776,817.0
13327,1983,40.6,1903,43676.0,29,80,550.0
13328,1389,42.6,1381,55313.0,6,234,681.0
13329,4227,39.9,4044,43295.0,18,155,617.0
13331,202,70.4,202,74063.0,0,64,
13332,2583,34.3,2453,44114.0,2,222,806.0
13333,61,50.9,61,60125.0,0,4,
13334,1270,47.3,1267,53750.0,0,71,
13335,1606,43.5,1502,57292.0,0,104,591.0
13337,602,55.0,536,51932.0,0,57,
13338,1083,54.6,1083,47721.0,0,85,756.0
13339,6625,42.2,6377,42936.0,62,390,620.0
13340,7594,44.9,7292,45429.0,60,653,632.0
13341,142,36.2,142,107938.0,0,26,
13342,188,53.6,188,56667.0,0,5,
13343,1868,42.0,1854,51576.0,0,120,744.0
13345,198,39.3,198,,0,3,
13346,6284,23.0,5375,70227.0,223,646,839.0
13348,1162,46.9,1124,42604.0,9,125,566.0
13350,10034,43.1,9406,43988.0,89,828,651.0
13352,146,38.4,146,,0,0,
13353,38,65.0,38,34375.0,0,0,
13354,3351,44.2,3192,69788.0,55,350,585.0
13355,861,30.3,757,42672.0,0,56,783.0
13357,11261,38.7,10535,42627.0,99,1029,608.0
13360,458,58.3,458,41406.0,0,80,563.0
13361,969,40.5,944,51500.0,56,95,725.0
13362,102,38.8,102,,0,11,
13363,2244,40.9,2138,58947.0,13,206,954.0
13364,92,51.5,92,40625.0,0,15,
13365,8809,43.5,8400,43922.0,101,879,596.0
13367,8618,42.2,8160,54543.0,175,697,659.0
13368,1307,43.1,1255,45772.0,0,56,708.0
13402,1721,51.3,1685,47500.0,9,107,522.0
13403,7588,40.7,5140,81071.0,469,883,888.0
13404,187,43.3,181,32500.0,2,8,527.0
13406,698,46.5,671,54196.0,0,64,789.0
13407,5195,44.1,5039,48417.0,15,490,590.0
13408,3898,22.2,3105,49167.0,81,128,576.0
13409,2538,38.9,2379,53631.0,7,131,704.0
13410,239,46.8,237,53000.0,1,11,493.0
13411,3432,49.3,3299,40688.0,11,177,610.0
13413,16514,47.1,15082,68184.0,383,2812,799.0
13415,66,30.7,66,41250.0,0,10,
13416,2273,40.7,2177,56307.0,7,168,564.0
13417,3172,43.7,3085,31289.0,0,234,743.0
13418,290,44.8,290,53750.0,0,8,
13420,1198,55.1,1128,59750.0,33,217,620.0
13421,13978,39.9,13040,46810.0,194,1137,685.0
13424,2537,43.2,2248,56489.0,3,265,692.0
13425,2325,38.3,2266,49118.0,31,259,638.0
13428,1810,40.7,1750,46297.0,5,91,453.0
13431,1921,46.1,1737,60543.0,15,206,821.0
13433,2035,37.3,1988,44103.0,9,94,714.0
13435,193,38.7,190,46250.0,1,10,625.0
13436,88,60.7,88,53750.0,0,8,
13437,464,48.5,457,47917.0,2,26,
13438,3852,45.9,3731,51471.0,36,370,768.0
13439,3804,46.3,3636,47000.0,14,280,712.0
13440,42154,41.9,36613,48906.0,485,3679,717.0
13441,38,18.2,34,,0,0,
13450,76,61.4,72,50179.0,0,0,
13452,4546,39.9,4384,40331.0,27,230,624.0
13454,733,36.2,713,36125.0,16,35,664.0
13456,4341,44.6,4059,63922.0,54,563,734.0
13459,2346,43.7,2203,47348.0,27,206,750.0
13460,4280,44.0,4113,44875.0,17,308,617.0
13461,3073,46.0,2857,55943.0,85,401,601.0
13464,1206,46.0,1175,44500.0,0,109,639.0
13468,416,38.5,411,46000.0,0,22,767.0
13469,1095,35.7,956,70000.0,0,169,
13470,644,54.1,638,41339.0,4,45,704.0
13471,3545,40.6,3393,50402.0,20,152,832.0
13472,228,55.9,228,72167.0,0,15,
13473,534,49.9,526,56500.0,4,23,963.0
13475,44,54.6,44,,0,0,
13476,3336,41.7,3015,51563.0,24,405,816.0
13477,1505,38.0,1463,46375.0,0,128,688.0
13478,2786,44.3,2704,59516.0,15,201,621.0
13480,3406,45.7,3353,46146.0,0,286,603.0
13483,219,43.1,210,42188.0,0,0,713.0
13484,252,15.6,252,92796.0,0,12,
13485,1029,47.9,1017,40078.0,7,57,803.0
13486,729,42.5,726,55583.0,0,49,730.0
13488,121,31.6,114,62813.0,2,17,688.0
13489,644,44.6,614,50750.0,15,38,675.0
13490,1558,41.2,1382,67500.0,0,75,839.0
13491,3641,40.3,3382,56181.0,39,317,649.0
13492,11658,46.6,11471,61058.0,15,1665,651.0
13493,1939,37.2,1859,51532.0,8,71,911.0
13494,268,55.2,266,45250.0,0,32,
13495,2233,36.4,2124,52500.0,51,303,675.0
13501,38455,33.9,21799,31945.0,5512,2629,663.0
13502,32425,37.2,23925,35340.0,1400,2589,673.0
13601,38624,32.6,31134,45971.0,1068,3078,830.0
13602,3745,22.2,2272,51364.0,53,144,1361.0
13603,10612,22.3,6051,41929.0,452,672,1353.0
13605,4949,37.6,4615,49142.0,37,320,717.0
13606,3033,35.9,2825,54522.0,40,149,793.0
13607,1697,52.4,1626,43615.0,19,104,765.0
13608,1483,33.2,1396,50882.0,9,42,766.0
13612,2934,31.7,2410,60567.0,71,279,916.0
13613,2397,42.1,2201,42875.0,53,163,756.0
13614,250,56.7,235,35625.0,0,36,
13615,1104,40.4,1063,54830.0,0,64,672.0
13616,2117,26.7,1468,45179.0,43,122,1163.0
13617,11064,28.0,9940,50213.0,480,851,751.0
13618,1752,50.1,1680,51157.0,10,184,651.0
13619,10654,34.6,9694,53144.0,87,627,935.0
13620,2088,41.2,2039,43889.0,20,124,615.0
13621,447,43.0,447,37188.0,3,23,1018.0
13622,2808,33.3,2757,55123.0,24,161,1042.0
13623,43,34.4,43,78750.0,0,3,
13624,5656,39.0,4872,59559.0,152,484,1009.0
13625,2037,47.0,1957,49833.0,6,199,800.0
13626,2282,35.4,2099,51471.0,21,79,1050.0
13628,184,33.6,178,45000.0,3,16,917.0
13630,1496,33.5,1453,55750.0,23,109,688.0
13633,377,31.9,374,67625.0,22,9,
13634,4681,35.4,4557,53995.0,53,291,697.0
13635,955,41.9,895,34345.0,43,57,744.0
13636,278,38.8,266,57000.0,1,23,
13637,4182,26.9,2184,51956.0,27,420,1202.0
13638,232,30.7,227,38750.0,0,25,989.0
13639,215,42.2,202,48750.0,2,5,
13640,378,62.0,378,50536.0,0,73,
13641,70,79.4,70,,7,6,
13642,9874,40.2,8961,39383.0,111,427,720.0
13646,2515,42.9,2411,41696.0,26,163,639.0
13647,67,62.7,55,99423.0,0,22,
13648,2140,41.6,2098,47031.0,10,97,642.0
13650,1404,50.3,1390,56324.0,3,159,
13651,194,67.0,194,79545.0,0,54,1125.0
13652,1849,41.8,1807,44167.0,9,150,608.0
13654,2994,27.8,2905,43490.0,16,162,543.0
13655,3394,31.6,198,31881.0,74,143,492.0
13656,3083,39.3,2975,52949.0,12,189,748.0
13658,2084,45.0,2003,56227.0,34,121,632.0
13659,494,45.7,491,48646.0,1,35,828.0
13660,1996,40.4,1905,41979.0,35,129,645.0
13661,1686,42.4,1627,59063.0,22,146,843.0
13662,16661,42.0,15542,41889.0,418,1191,717.0
13664,446,41.7,434,60313.0,8,53,956.0
13665,1257,32.2,1211,60106.0,0,19,843.0
13666,288,37.9,275,24844.0,0,12,1538.0
13667,2837,36.1,2728,39698.0,20,109,742.0
13668,3267,37.3,3103,46356.0,51,240,678.0
13669,16128,41.5,14349,42129.0,266,1110,611.0
13670,505,47.0,482,40313.0,3,6,765.0
13672,943,30.0,916,48417.0,11,78,668.0
13673,2245,33.7,2026,48589.0,17,108,671.0
13674,106,27.4,106,,0,31,
13675,102,25.8,102,,0,0,
13676,17140,24.5,15258,50271.0,707,1660,734.0
13677,273,35.2,273,,0,0,
13678,262,33.6,262,,0,0,469.0
13679,1809,43.2,1753,47988.0,0,89,1085.0
13680,1518,39.2,1362,33681.0,19,61,822.0
13681,836,36.4,813,46125.0,6,45,669.0
13682,961,41.2,913,65625.0,11,44,
13684,1235,36.3,1200,46250.0,3,85,611.0
13685,2368,38.1,2167,56875.0,38,362,999.0
13687,582,49.0,559,43693.0,30,41,1150.0
13690,732,47.9,681,40500.0,6,25,461.0
13691,3000,40.0,2750,56793.0,50,185,969.0
13692,71,72.8,71,59803.0,0,40,
13693,502,43.9,447,46875.0,0,43,1172.0
13694,1519,48.0,1325,70134.0,9,198,770.0
13695,134,56.6,115,95156.0,0,18,
13696,71,59.5,71,,0,0,
13697,2046,45.7,2023,37212.0,10,88,570.0
13730,3002,47.9,2876,45600.0,8,201,587.0
13731,1067,51.7,1027,46842.0,9,119,845.0
13732,7905,43.3,7712,77775.0,32,1116,666.0
13733,5013,45.3,4834,49859.0,96,381,711.0
13734,2475,42.7,2436,58333.0,1,96,591.0
13736,2077,37.7,2020,60500.0,3,125,924.0
13739,860,46.3,821,50469.0,7,94,658.0
13740,489,48.7,464,50938.0,19,52,950.0
13743,3725,40.6,3550,52622.0,1,256,543.0
13744,1139,47.6,1085,55395.0,5,132,730.0
13746,2191,43.7,1992,51793.0,20,185,831.0
13748,3849,43.6,3743,46570.0,0,345,663.0
13750,922,46.3,909,37750.0,0,35,699.0
13751,168,46.9,163,37917.0,0,22,
13752,646,57.8,581,43167.0,3,80,847.0
13753,5668,27.8,4757,49693.0,85,476,773.0
13754,3586,46.2,3325,44282.0,55,222,676.0
13755,1313,45.4,1269,33393.0,15,90,656.0
13756,501,49.4,493,46198.0,0,18,699.0
13757,1139,49.7,1104,52056.0,19,121,825.0
13760,44690,42.4,39818,52598.0,640,5939,719.0
13774,288,18.8,288,71071.0,0,0,
13775,1617,43.5,1598,47750.0,14,146,633.0
13776,556,50.0,513,50625.0,28,63,585.0
13777,416,51.0,407,53125.0,0,42,700.0
13778,5766,42.9,5477,55410.0,50,492,622.0
13780,1031,54.4,946,47163.0,19,73,
13782,698,43.7,682,47292.0,0,64,608.0
13783,2441,48.3,2246,39342.0,79,99,558.0
13784,161,41.3,161,38125.0,0,8,871.0
13786,534,39.4,507,51797.0,7,43,950.0
13787,3903,37.8,3828,39634.0,2,88,674.0
13788,1064,50.6,1015,51382.0,20,106,703.0
13790,17765,38.7,14047,39803.0,766,1715,736.0
13794,25,55.7,25,84375.0,0,0,
13795,3704,44.8,3506,50299.0,34,193,682.0
13796,1353,47.8,1271,51875.0,59,133,768.0
13797,2129,39.6,2040,48533.0,0,121,750.0
13801,1228,50.3,1146,36691.0,8,68,621.0
13802,563,39.1,501,56071.0,0,74,
13803,4276,40.2,4069,55195.0,9,274,653.0
13804,597,38.1,556,54432.0,10,34,514.0
13806,188,47.3,184,62955.0,0,44,
13807,1186,48.5,1147,56136.0,33,138,650.0
13808,1427,50.6,1379,48068.0,13,161,663.0
13809,1896,36.4,1780,50069.0,0,124,587.0
13810,1105,49.8,1077,34688.0,9,86,647.0
13811,4509,44.0,4354,52500.0,3,348,613.0
13812,2488,38.8,2373,48359.0,13,156,617.0
13813,502,57.8,502,42768.0,2,25,
13815,13683,40.7,12964,44647.0,163,949,630.0
13820,22388,27.2,19345,44614.0,423,2095,831.0
13825,3506,46.7,3330,50515.0,43,328,723.0
13826,13,,13,,0,0,
13827,11792,46.4,11039,59730.0,58,1486,613.0
13830,5124,47.3,4816,46742.0,27,258,667.0
13832,756,39.5,727,33415.0,0,22,731.0
13833,4345,44.8,4217,47399.0,36,387,672.0
13834,44,,44,,0,0,
13835,1306,43.8,1265,44750.0,0,89,633.0
13838,4778,42.0,4468,34753.0,50,331,640.0
13839,1029,56.5,956,44000.0,13,43,670.0
13841,652,41.6,565,43250.0,0,58,708.0
13842,569,45.2,491,77778.0,0,37,
13843,1964,43.6,1900,44178.0,0,170,731.0
13844,723,40.6,719,41750.0,0,23,
13845,69,,69,,0,0,
13846,251,55.3,251,45625.0,0,32,
13847,55,21.9,55,,0,3,
13849,3869,46.1,3786,42226.0,18,324,613.0
13850,22288,44.9,18732,61546.0,949,3045,892.0
13856,6349,44.7,6060,38086.0,47,403,597.0
13859,277,34.1,259,63021.0,6,6,1047.0
13860,56,31.2,56,,0,11,
13861,429,37.1,340,,0,58,
13862,4490,40.9,4375,59963.0,26,325,658.0
13863,787,32.4,752,56094.0,3,21,443.0
13864,1006,45.4,944,39057.0,0,78,929.0
13865,6350,45.1,6174,60399.0,19,484,585.0
13901,19116,40.1,16503,41921.0,258,1935,611.0
13902,6084,19.7,3465,,469,0,
13903,18403,42.4,15423,41556.0,495,1623,654.0
13904,9512,42.4,7835,41738.0,150,709,655.0
13905,27720,35.9,20860,35046.0,1428,2822,698.0
14001,9620,46.2,9168,54698.0,235,827,744.0
14004,12359,43.5,10759,66089.0,90,1361,779.0
14005,1930,42.6,1860,59318.0,27,122,746.0
14006,9754,46.5,9242,53642.0,45,835,756.0
14008,1459,43.0,1389,55625.0,11,98,
14009,5409,40.3,5089,44464.0,37,369,607.0
14011,9950,37.6,6956,60307.0,228,565,600.0
14012,2506,42.2,2271,52045.0,45,191,609.0
14013,1737,47.9,1188,48833.0,14,95,775.0
14020,22835,42.4,20066,44864.0,272,1962,717.0
14024,1823,37.0,1800,59338.0,0,115,644.0
14025,2964,42.3,2938,62073.0,16,331,662.0
14026,597,46.3,574,79563.0,0,71,655.0
14028,1423,43.0,1307,60625.0,13,182,833.0
14030,1595,48.2,1570,56932.0,0,114,826.0
14031,10058,45.2,9289,69530.0,244,1710,683.0
14032,7841,41.9,7406,99194.0,249,1232,995.0
14033,2455,44.2,2420,86708.0,45,379,628.0
14034,3027,42.8,2344,55000.0,61,264,623.0
14035,33,52.8,33,,0,6,
14036,5132,45.3,4935,55744.0,21,362,790.0
14037,914,50.4,898,68056.0,0,138,524.0
14039,119,32.7,119,48750.0,0,12,519.0
14040,2206,42.4,2176,63214.0,12,155,691.0
14041,323,31.1,304,47000.0,0,7,
14042,3784,39.3,3650,35156.0,12,201,615.0
14043,23615,42.6,22318,51318.0,419,2766,750.0
14047,6402,42.8,6187,58148.0,44,592,742.0
14048,14557,41.3,10175,40804.0,233,852,616.0
14051,20654,44.1,18071,107500.0,782,3902,1413.0
14052,16688,45.4,16176,75750.0,100,2838,732.0
14054,1253,45.3,1151,55375.0,15,105,710.0
14055,1622,45.5,1595,63242.0,21,127,496.0
14057,8116,48.4,8028,63497.0,36,1015,570.0
14058,2116,37.2,1681,67155.0,174,210,717.0
14059,9814,51.0,9697,78322.0,98,1505,675.0
14060,412,49.5,380,,0,12,920.0
14061,354,34.7,327,59545.0,6,17,765.0
14062,3016,48.2,2795,50469.0,28,157,656.0
14063,14524,33.2,12926,49596.0,219,1402,642.0
14065,1791,42.7,1758,42143.0,14,92,554.0
14066,1055,46.2,1032,50455.0,2,63,611.0
14067,5230,42.8,5064,48246.0,67,253,643.0
14068,7130,49.0,6047,59262.0,415,997,1029.0
14069,816,52.5,814,41042.0,12,95,405.0
14070,6444,41.4,4838,42575.0,172,360,622.0
14072,20679,41.6,18976,78597.0,616,3141,915.0
14075,42752,44.5,40629,62963.0,385,5891,772.0
14080,4370,45.6,4254,61920.0,10,416,550.0
14081,3183,46.3,1807,57019.0,5,266,686.0
14082,348,55.7,348,44063.0,0,39,689.0
14085,7040,39.4,6866,85536.0,20,968,1058.0
14086,32934,41.5,31514,77999.0,239,4520,716.0
14091,967,44.3,761,61304.0,8,55,548.0
14092,11513,49.7,10449,67500.0,273,1796,860.0
14094,49936,42.1,44430,51787.0,648,4889,626.0
14098,2995,42.1,2839,54148.0,37,173,830.0
14101,2098,45.2,2034,53125.0,31,102,775.0
14102,1395,44.2,1380,95083.0,11,120,613.0
14103,10788,41.2,9343,45235.0,142,763,661.0
14105,4684,42.2,4605,62985.0,42,362,642.0
14108,5825,40.3,5751,50352.0,18,461,585.0
14109,1153,19.3,956,,20,8,
14111,3606,40.3,3365,54940.0,69,293,593.0
14113,602,43.2,583,41359.0,19,42,588.0
14120,44417,43.1,41848,56089.0,537,5303,668.0
14125,3823,40.2,3675,54022.0,35,272,580.0
14126,574,46.2,574,55893.0,0,92,784.0
14127,30507,45.5,29182,84798.0,200,5230,892.0
14129,1447,42.8,1070,43603.0,38,67,598.0
14130,172,48.1,167,47679.0,0,3,688.0
14131,5273,48.6,4986,68869.0,99,404,987.0
14132,6816,38.2,5855,60595.0,110,765,548.0
14134,123,41.5,123,83594.0,0,8,
14135,133,48.3,118,43250.0,0,15,
14136,5170,40.1,4877,43882.0,40,346,681.0
14138,2269,34.5,2176,47803.0,0,120,643.0
14139,2329,41.9,2108,71250.0,55,409,724.0
14141,7522,46.3,7131,51194.0,83,574,594.0
14143,1174,45.9,1090,54758.0,4,100,704.0
14145,1752,40.7,1730,56333.0,0,85,577.0
14150,41430,44.8,37638,51302.0,934,5211,765.0
14167,1812,42.6,1691,59306.0,34,128,656.0
14168,76,16.9,14,,0,8,
14169,217,51.3,217,32407.0,0,0,
14170,2503,47.5,2393,68333.0,23,166,640.0
14171,1933,49.0,1802,44495.0,23,164,623.0
14172,2983,47.1,2930,56591.0,11,372,669.0
14173,354,54.6,354,34598.0,0,28,
14174,5447,47.5,5176,66597.0,126,703,713.0
14201,13108,31.0,4816,25551.0,833,991,647.0
14202,3340,36.5,1733,42336.0,197,330,544.0
14203,1725,32.4,630,31892.0,51,323,729.0
14204,8934,42.3,1569,26269.0,84,561,495.0
14206,20813,39.9,16550,35662.0,222,1186,599.0
14207,22979,31.6,11345,24593.0,2369,1365,640.0
14208,11519,28.6,1723,24036.0,308,486,725.0
14209,7995,35.2,3763,31688.0,428,1073,721.0
14210,13693,34.1,11265,33821.0,113,844,681.0
14211,21906,31.7,3409,23881.0,532,1067,695.0
14212,10546,35.8,4525,23438.0,780,434,610.0
14213,24375,28.9,8219,28365.0,5146,2047,717.0
14214,19862,32.0,9843,39433.0,1066,2470,767.0
14215,39501,32.0,5648,31527.0,1196,2019,723.0
14216,22699,36.4,16555,50781.0,561,3686,770.0
14217,22763,43.0,20822,50434.0,225,2972,681.0
14218,18877,39.4,14828,36628.0,530,1386,608.0
14219,11416,41.2,10452,48702.0,252,997,730.0
14220,24188,37.9,20698,47088.0,334,2308,686.0
14221,53936,47.9,46842,77511.0,2133,10106,1146.0
14222,14273,29.9,10823,52066.0,444,2957,790.0
14223,23211,40.6,20277,59326.0,515,3048,771.0
14224,40402,45.8,38562,59875.0,217,4944,749.0
14225,33221,41.2,27146,47693.0,545,3355,718.0
14226,28295,39.9,22267,61930.0,2134,4938,840.0
14227,22810,48.0,19998,48941.0,801,2379,826.0
14228,22144,32.1,15865,48343.0,2746,3399,914.0
14261,5769,19.7,3219,,829,102,
14301,12764,37.6,7260,21413.0,388,691,586.0
14302,24,85.5,24,,0,0,
14303,6050,40.8,4021,29916.0,294,417,670.0
14304,29075,45.8,25810,50072.0,467,2316,678.0
14305,16755,36.5,10270,32211.0,291,1130,659.0
14411,14152,41.1,11083,41820.0,498,810,610.0
14414,7009,42.1,6613,57273.0,110,821,789.0
14415,140,53.5,140,37708.0,0,8,
14416,3539,43.2,3265,49583.0,22,352,738.0
14418,1404,44.9,1373,59236.0,3,126,976.0
14420,20574,32.3,18180,52232.0,690,2271,776.0
14422,2473,43.4,2413,63250.0,3,193,764.0
14423,4871,44.3,4508,53116.0,97,430,739.0
14424,27212,46.4,25647,53490.0,330,3233,833.0
14425,11650,36.3,10091,63354.0,394,1920,980.0
14427,2189,38.9,2063,51850.0,24,162,654.0
14428,7939,47.3,7509,59292.0,33,832,912.0
14432,6116,42.3,5763,52565.0,119,437,754.0
14433,4223,36.3,3795,51250.0,52,139,756.0
14435,2976,47.2,2883,60822.0,25,345,873.0
14437,11294,43.2,9911,44244.0,130,634,655.0
14441,462,36.5,350,50625.0,65,35,923.0
14445,7823,37.4,6790,48094.0,153,863,845.0
14450,41449,45.0,38063,76655.0,654,8534,916.0
14454,11143,21.8,9671,42323.0,375,863,752.0
14456,19648,35.8,15076,45279.0,583,1701,725.0
14462,561,38.1,540,52019.0,0,47,650.0
14464,7369,39.4,6858,57736.0,9,692,759.0
14466,1649,43.1,1598,55987.0,18,232,564.0
14467,10322,42.2,7671,74970.0,169,1356,883.0
14468,18232,42.5,17042,65810.0,58,1929,907.0
14469,6271,47.0,6163,60278.0,37,752,711.0
14470,8073,44.3,7637,46856.0,34,573,660.0
14471,2763,52.6,2472,62791.0,19,300,1034.0
14472,8550,45.5,8101,85049.0,151,1631,772.0
14475,243,44.3,243,84167.0,0,49,
14476,2253,41.9,2110,52386.0,8,142,735.0
14477,1979,42.8,1818,54290.0,0,169,
14478,1478,21.3,1313,91250.0,68,99,
14479,282,29.5,282,,9,0,626.0
14480,1118,26.8,1050,38015.0,0,35,856.0
14481,1814,44.9,1637,52212.0,0,142,774.0
14482,8248,41.8,7669,52929.0,16,883,778.0
14485,4500,44.1,4249,48333.0,78,516,665.0
14486,284,41.1,269,59615.0,0,45,
14487,5719,40.5,5531,65652.0,23,679,834.0
14489,7091,44.6,6343,46060.0,94,399,637.0
14502,10879,40.0,10348,67330.0,71,1439,755.0
14504,1760,40.4,1647,53144.0,34,141,865.0
14505,5012,45.5,4787,58566.0,45,531,699.0
14506,1182,48.6,1182,102989.0,0,334,
14507,1333,45.6,1254,58580.0,7,166,723.0
14510,4778,41.5,3866,46063.0,7,151,680.0
14511,234,50.7,216,45769.0,0,39,
14512,4634,47.8,4517,52534.0,42,459,683.0
14513,13783,45.0,11666,37594.0,16,870,657.0
14514,6489,41.0,5518,63155.0,114,908,852.0
14516,2543,42.8,2186,56316.0,52,153,807.0
14517,2970,42.9,2876,40685.0,6,176,552.0
14519,11737,44.5,10767,59159.0,57,1204,760.0
14521,2498,44.0,2331,45945.0,10,194,666.0
14522,9369,44.8,8916,46774.0,12,696,709.0
14525,2651,40.1,2605,65625.0,6,236,652.0
14526,20387,44.1,18431,81596.0,241,3613,873.0
14527,12785,43.8,12348,46943.0,117,1115,660.0
14529,183,61.0,183,,0,0,
14530,5322,42.5,5209,50513.0,30,396,591.0
14532,4583,42.8,4502,53177.0,0,268,713.0
14533,1828,41.9,1709,60156.0,7,105,720.0
14534,32250,46.2,28009,104398.0,898,7349,1132.0
14536,525,47.4,477,42438.0,5,22,600.0
14537,160,46.4,160,67344.0,0,0,
14539,214,36.8,186,70156.0,0,35,
14541,4223,35.4,2755,56745.0,72,222,886.0
14542,50,61.0,50,,0,15,
14543,3131,49.6,2897,81689.0,57,606,903.0
14544,2259,43.6,2175,56580.0,15,176,564.0
14545,169,40.7,157,56667.0,0,17,
14546,5005,42.4,4245,56974.0,35,692,943.0
14548,3716,46.7,3577,55170.0,39,291,699.0
14549,23,60.7,23,31944.0,0,5,
14550,1866,40.5,1753,54375.0,13,121,575.0
14551,5805,40.7,4873,47561.0,36,403,681.0
14555,1074,51.6,988,49750.0,0,116,912.0
14559,18909,42.6,17279,74260.0,327,2946,849.0
14560,2038,46.2,2018,54875.0,8,235,746.0
14561,3057,41.3,2980,64535.0,0,323,710.0
14564,14600,43.0,13691,86336.0,176,2744,1322.0
14568,6240,37.3,5944,74938.0,55,941,766.0
14569,6063,44.3,5828,46250.0,26,398,562.0
14571,1004,51.7,886,46900.0,47,105,
14572,5122,43.5,4932,41784.0,35,236,694.0
14580,51416,43.3,46612,71899.0,1660,8795,941.0
14585,79,67.9,79,42188.0,0,24,
14586,12046,33.0,8628,77188.0,841,1972,1122.0
14588,741,33.9,289,83583.0,18,0,
14589,7578,43.9,6628,50167.0,136,632,649.0
14590,5170,43.6,4684,44850.0,91,263,521.0
14591,1603,45.8,1551,58170.0,2,187,683.0
14592,166,49.8,166,83702.0,0,35,
14604,1624,46.7,713,14270.0,124,81,515.0
14605,13140,25.2,1376,18318.0,643,461,666.0
14606,29338,35.4,15792,37542.0,1532,2014,803.0
14607,16542,29.2,13060,41954.0,788,3990,772.0
14608,12358,30.0,1998,20047.0,1429,771,720.0
14609,44065,32.9,19893,41074.0,1402,4277,815.0
14610,13459,44.4,11142,59046.0,651,2912,851.0
14611,17340,31.7,3378,24924.0,264,630,778.0
14612,34516,44.4,30089,61349.0,517,5249,821.0
14613,12711,30.5,3964,28026.0,1298,615,759.0
14614,1174,30.2,284,,9,35,
14615,16057,36.3,9053,36250.0,627,1638,807.0
14616,28666,40.7,23552,46143.0,629,3008,828.0
14617,22842,43.9,20497,60870.0,442,4354,840.0
14618,22352,40.4,18623,89688.0,990,4015,959.0
14619,14871,31.7,2556,36176.0,253,1230,944.0
14620,25310,32.0,17504,40483.0,2234,4632,825.0
14621,34618,32.4,5567,24906.0,1682,1075,736.0
14622,11804,46.7,9834,49257.0,297,1700,841.0
14623,25445,27.6,17946,47613.0,3077,2994,927.0
14624,35851,40.9,29745,60443.0,1076,5369,892.0
14625,10185,48.5,9436,72500.0,101,2040,1017.0
14626,29645,46.1,25658,53212.0,1106,3904,922.0
14627,2592,19.5,1784,,353,12,
14701,40325,40.6,34547,36552.0,280,3171,595.0
14706,6242,45.4,5960,50938.0,18,600,645.0
14707,225,46.7,214,57500.0,2,8,
14708,164,42.1,164,57031.0,0,9,
14709,1550,41.0,1529,44107.0,4,115,566.0
14710,3247,48.3,3162,52946.0,22,201,813.0
14711,2013,33.4,1947,42361.0,8,91,544.0
14712,3308,47.5,3271,48750.0,29,356,658.0
14714,500,34.9,483,42500.0,0,25,829.0
14715,2747,39.1,2675,39444.0,31,155,576.0
14716,3025,34.9,2334,34597.0,76,146,556.0
