,NAME,median_age_delta,white_non-hispanic_percent_delta,household_income_delta,foreign_born_not_a_us_citizen_percent_delta,bachelors_percent_delta,gross_rent_media_price_delta
411,11756,0.4367034834324554,0.3327279221013938,0.6548809696617797,0.5106052908302566,0.4556993747497284,0.39612976664769495
412,11757,0.42990654205607476,0.32278441830452154,0.59082595442009,0.5024511603181391,0.45383443763135217,0.37271322871778195
413,11758,0.4239592183517417,0.3847292561872119,0.6031753520104515,0.5687885316675129,0.4663485488167056,0.5171152126189121
414,11762,0.44180118946474084,0.36744617036994554,0.6451662069966614,0.5778160446738493,0.4639365295935064,0.6946906252540856
415,11763,0.4095157179269329,0.3696632956334307,0.5532951081434171,0.5661486470973424,0.45973484018987004,0.4224733718188471
416,11764,0.43415463041631264,0.3823575448629437,0.5839018725504427,0.5869403250841689,0.45968409319460857,0.4397105455728108
417,11765,0.4706881903143586,0.3297572241096309,0.4559841776745536,0.5614755051380095,0.4308293243810669,0.7350191072444914
418,11766,0.41716227697536107,0.38265100117338624,0.6220569023080272,0.5694612235955591,0.4480249891086069,0.5862265224815025
419,11767,0.4001699235344095,0.3385729549123946,0.5773806067644071,0.5312862972462438,0.47230310727490177,0.466704610130905
420,11768,0.3976210705182668,0.3769702814600029,0.6166715052983016,0.5679599337723961,0.4506225769136201,0.41011464346694854
421,11769,0.39167374681393374,0.3831645856004179,0.5809660328059225,0.5953073578858815,0.4615335991256005,0.2923814944304415
422,11770,0.25148683092608326,0.4325630252100841,0.7156354332994629,0.5932809530926405,0.3790171473995004,0.3676721684689812
423,11771,0.44180118946474084,0.35878533140998764,0.6216069095659748,0.5295023833454925,0.4535616054776557,0.44296284250752094
424,11772,0.42225998300764656,0.3577358001437591,0.5939831615619103,0.5583226909653483,0.45550589512736595,0.3593788112854704
425,11776,0.42225998300764656,0.33498916069250045,0.6263790100159675,0.5492630507139873,0.4582724320243292,0.44101146434669486
426,11777,0.4035683942225998,0.3586071047676825,0.5546632312382058,0.5282725548677777,0.44324672712882707,0.41531831856248475
427,11778,0.4468988954970263,0.35508876460403277,0.5987044563797358,0.5825198103361804,0.4712033367573247,0.31937555898853565
428,11779,0.44350042480883606,0.32430933524395095,0.5859522427057628,0.533499429294878,0.45585273046943936,0.3912513212456297
429,11780,0.42310960067969416,0.33737062355427083,0.6252213673973,0.5715210171324564,0.45212907795802726,0.4702821367590861
430,11782,0.42820730671197965,0.3723794988085511,0.5908622441573523,0.5901483428760935,0.4641523937308227,0.40653711683876737
431,11783,0.42310960067969416,0.3643836125062834,0.6724125417331979,0.5627609617305751,0.45636440468134387,0.45499634116594845
432,11784,0.43415463041631264,0.34978244655236274,0.5863042531572071,0.5424896073350436,0.45845488272580365,0.4354825595576876
433,11786,0.4519966015293118,0.32600932768608876,0.5564232834954275,0.5728114036337625,0.45355295605392515,0.5002032685584193
434,11787,0.4035683942225998,0.37726951291668004,0.6150275802003193,0.5689908823051312,0.4578389513533596,0.3912513212456297
435,11788,0.43160577740017,0.3308187102855182,0.5944150094353317,0.5465718716811262,0.46232417517112956,0.45922432718107165
436,11789,0.36958368734069674,0.3678035925361598,0.6121498040354187,0.5854205025555757,0.4736756832875058,0.24782502642491258
437,11790,0.4579439252336449,0.32859604760102196,0.5685440557410364,0.5178092304803508,0.4551224302147992,0.47581104154809334
438,11791,0.4231096006796941,0.325683560802929,0.6753556394251705,0.4375988056467646,0.4520145666756716,0.6033010813887308
439,11792,0.4163126593033135,0.3810366080775067,0.6373929452750762,0.5954417774880211,0.4685195073090194,0.6572892105049191
440,11793,0.4367034834324554,0.36874638377041447,0.6460008709536943,0.5770458976207283,0.4661731637797105,0.3138466541995284
441,11794,0.4451996601529312,0.36971023189905683,0.6375072579474524,0.505007449481407,0.4440434670539518,0.4001951378160826
442,11795,0.42310960067969416,0.36693652587491965,0.6290136449412106,0.5704708714024155,0.44849017006851216,0.4865436214326368
443,11796,0.41971112999150384,0.3513554004324394,0.6026092321091595,0.5852728877098325,0.4653511306265045,0.40295959021058625
444,11797,0.42225998300764656,0.35096349729893145,0.663619538394542,0.4724650768456996,0.45738710195845694,0.759899178795024
445,11798,0.43415463041631264,0.36960008899619656,0.6115945710553056,0.5547481944436427,0.4415437462588953,0.2920562647369705
446,11801,0.4367034834324554,0.3034832055909599,0.6255733778487443,0.39497781846714514,0.4631658965769881,0.5034555654931295
447,11803,0.44774851316907394,0.34149820602614345,0.6335026854405574,0.4934144682286565,0.4700883505114017,0.3525489877225791
448,11804,0.4120645709430756,0.3475485397461713,0.5182138191319495,0.5552140729630104,0.4632465432635624,0.7081876575331327
449,11901,0.421410365335599,0.3188602568688893,0.5925315720714182,0.5296409380833108,0.4510766600288695,0.40816326530612246
450,11930,0.43160577740017,0.3345556309512722,0.6459028886630861,0.4991518911507266,0.3980279311078018,0.41792015611025285
451,11931,1.0,0.38333333333333336,0.5468990419509363,0.6247197728291736,0.03395703395703397,0.3670217090820392
452,11932,0.5250637213254036,0.23507497710622713,0.7056866018290028,0.4653189108380784,0.435576459013959,0.3161232620538255
453,11933,0.4519966015293118,0.3169403514223252,0.5880352736246189,0.5520390489592567,0.4415118916221658,0.5255711846491584
454,11934,0.4103653355989805,0.3527966986003735,0.5786144578313253,0.6503631233348156,0.4387349510059663,0.2432718107163184
455,11935,0.44095157179269334,0.4024617045289575,0.6081252721730295,0.5517339558711968,0.45427516580771055,0.3844214976827384
456,11937,0.38317757009345793,0.39833603114296395,0.6233996225867324,0.5446716078580769,0.45796833927019776,0.36133018944629647
457,11939,0.3789294817332201,0.40421503593145386,0.5650384671214981,0.5379707441064087,0.44636107466886005,0.31677372144076754
458,11940,0.43245539507221753,0.36334963719663144,0.609268398896792,0.6022271036556193,0.43883944003408487,0.33563704366208635
459,11941,0.5029736618521665,0.3640968765873202,0.7141021919001307,0.621593165291653,0.4441700346962037,0.3785673632002602
460,11942,0.42056074766355145,0.3399543271276472,0.5533676876179416,0.58990782136419,0.42499391839493833,0.3649077160744776
461,11944,0.3925233644859813,0.3765724430311698,0.5730584990564669,0.5759334505451362,0.4651932338970406,0.396780226034637
462,11946,0.4112149532710281,0.3188409232248381,0.5928327768906954,0.5193026879919797,0.4375720703772702,0.39352792909992684
463,11947,0.3559898045879354,0.38333333333333336,0.7577091498524217,0.6247197728291736,0.6044099655210766,0.39472043797598716
464,11948,0.5862361937128292,0.23589936444061194,0.48670585958291,0.5552886892420131,0.37135010837224114,0.39591294685204764
465,11949,0.3925233644859813,0.322458159569491,0.5317825518943243,0.567773500493003,0.43680572281311664,0.39710545572810796
466,11950,0.44859813084112155,0.34268575811233204,0.6330164029612425,0.5667630680201539,0.457415558151219,0.41239125132124566
467,11951,0.4154630416312659,0.3703998842291523,0.5545616199738714,0.5461802863352305,0.45631503225626163,0.3388893405967965
468,11952,0.3806287170773152,0.40194895840005446,0.5673464944113804,0.5337593935983808,0.4478594439072442,0.1961135051630214
469,11953,0.41461342395921835,0.3623511028042377,0.6068587603425751,0.5717811881098208,0.43490759313753025,0.42052199365802095
470,11954,0.3984706881903144,0.4056150074868377,0.6353389461460299,0.6456995866809873,0.47659108688624335,0.6872103423042524
471,11955,0.421410365335599,0.32260009020726665,0.5423501233851067,0.538541803138665,0.4682233781344944,0.3827953492153834
472,11956,0.5055225148683092,0.43295787037037037,0.5823631876905211,0.7071244125608197,0.5016283783783784,0.26148467355069516
473,11957,0.3704333050127442,0.3904629203132197,0.5151146755697489,0.5573865386732255,0.4262541860146651,0.39775591511505
474,11958,0.4392523364485981,0.27493489583333336,0.5468173900420961,0.43788803679071386,0.37921258607175456,0.30945605333766973
475,11959,0.4630416312659304,0.4810475404639368,0.5450537088111482,0.6082451700097509,0.4647734316885693,0.22115619156028946
476,11960,0.4018691588785047,0.40044618299165446,0.6701952387864711,0.6060167922493663,0.39780549260705994,0.327506301325311
477,11961,0.4418011894647409,0.33532440059355295,0.607599070982726,0.5429952268520358,0.44840708768725657,0.43385641109033257
478,11962,0.4519966015293118,0.392138283142956,0.579997096821019,0.4893300753737263,0.513996083310725,0.5214516085318589
479,11963,0.4511469838572643,0.3558903303044276,0.5459137755842648,0.546627990132541,0.4531875480458621,0.6090468059733853
480,11964,0.6176720475785896,0.3495056502731048,0.6046922630280157,0.6233335835231296,0.4123825027612407,0.5875816462042984
481,11965,0.2956669498725573,0.3895488417646057,0.6302620119030338,0.5505903452398745,0.400782188678203,0.4622598043201344
482,11967,0.44265080713678845,0.3729223688826103,0.5482617215851358,0.5482106178432112,0.4469892745181982,0.3369379624359704
483,11968,0.37638062871707734,0.43061492754421,0.6282987371171432,0.5584130307632241,0.48985786094162725,0.4172696967233108
484,11970,0.3772302463891249,0.29316037735849054,0.4957958339381623,0.23025156292739052,0.570520992690804,0.4845922432718107
485,11971,0.405267629566695,0.34035665801788023,0.5461351429815648,0.4862706391754501,0.4508351907148854,0.4940239043824701
486,11972,0.42735768903993204,0.34743654459523443,0.605864421541588,0.6152211927736888,0.4882725789249121,0.37531506626555006
487,11973,0.46389124893797795,0.5220833333333333,0.6528197125852809,1.0,0.4736486486486487,0.48643521153481317
488,11975,0.4528462192013594,0.30885303195352215,0.6997750036289737,0.5286804220402469,0.44219120138237783,0.5975553568040762
489,11976,0.4248088360237893,0.32213668190204026,0.5622913340107417,0.4960048242141055,0.45797724602072426,0.7086755020733393
490,11977,0.4171622769753611,0.38522595304729945,0.5985375235883292,0.571022651921119,0.44121492126047845,0.4761362712415644
491,11978,0.47408666100254887,0.3127913500974287,0.6101647554071709,0.542827084932041,0.43568922603372284,0.38312057890885437
492,11980,0.45284621920135937,0.3242564939820368,0.589029612425606,0.5615327020913211,0.4626584356701418,0.5704528823481584
493,12007,0.4120645709430757,0.38333333333333336,0.6926930614022354,0.6247197728291736,0.44594594594594594,0.4933734449955281
494,12008,0.4103653355989805,0.2725548902195609,0.7429561619973871,0.5430164927953091,0.5174230022283914,0.4162940076428977
495,12009,0.46559048428207306,0.354820648857216,0.5975322978661635,0.5934353972574248,0.45016125925717043,0.3392145702902675
496,12010,0.44859813084112155,0.3442256540873406,0.5630715633618812,0.5449373534744623,0.44923876756149234,0.34344255630539067
497,12015,0.41546304163126596,0.36350788892008384,0.5406916823922194,0.5417700099838473,0.4410543025933091,0.3405154890641516
498,12017,0.3381478334749363,0.36404738639821377,0.5544273479460009,0.6075336976988952,0.48440539949816236,0.37368891779819496
499,12018,0.37807986406117244,0.3916387807624008,0.6195129917259399,0.5932316962247403,0.4547223601679595,0.37986828197414424
500,12019,0.4035683942225998,0.38439432211166397,0.6209936130062418,0.5757500821449542,0.47607420238603804,0.3801935116676153
501,12020,0.421410365335599,0.3532100629935735,0.6037051821744811,0.58662261561419,0.457836449290059,0.39775591511505
502,12022,0.37213254035683946,0.3859646561650615,0.5287233270431122,0.6247197728291736,0.4436714464100015,0.21400113830392714
503,12023,0.49447748513169076,0.3781576289735343,0.5950355639425171,0.6064907816759847,0.4426401988811928,0.32457923408407185
504,12025,0.4188615123194563,0.38440378261756664,0.5896791987226012,0.6039559234361045,0.461922931143584,0.3346613545816733
505,12027,0.4239592183517417,0.3806500300145785,0.6010741762229641,0.598905747248077,0.46157533131229234,0.5346776160663469
506,12028,0.34069668649107904,0.4251257094990506,0.5985955871679489,0.5754787651762114,0.4506275056860321,0.45467111147247746
507,12029,0.33305012744265083,0.4362899283933093,0.6218282769632748,0.5934985227793984,0.4563444907943371,0.5067078624278397
508,12031,0.4638912489379779,0.35329059829059833,0.48482726085063144,0.6066626045702417,0.4686763686763687,0.2221318806407025
509,12032,0.35089209855565,0.330158773182029,0.5431339817099724,0.5473898543207195,0.4527038015410108,0.3541751361899341
510,12033,0.4095157179269329,0.35855755248862414,0.5376288285672812,0.6024018766056269,0.4378777926305042,0.40328481990405723
511,12035,0.4766355140186916,0.3970354217009489,0.560324430251125,0.6088697307459352,0.39415542730801767,0.3932026994064558
512,12036,0.5573491928632115,0.3666101694915254,0.5960226447960517,0.5769753957377606,0.4952473660100779,0.39970729327587606
513,12037,0.4120645709430756,0.3690585418177578,0.5538575990709828,0.5950604199659993,0.4466583395622697,0.4062118871452964
514,12040,0.24723874256584538,0.38333333333333336,0.588808245028306,0.6858508112057656,0.4357793011990092,0.39946337100577284
515,12041,0.5174171622769754,0.34229422066549914,0.7434533313978807,0.6123865055419871,0.4300551598579468,0.3927148548662493
516,12042,0.4188615123194563,0.38333333333333336,0.5726919727101176,0.5895082947242565,0.48378637630436194,0.3610862671761932
517,12043,0.40186915887850466,0.3980149481696075,0.574858470024677,0.6037604939759148,0.45813881771345166,0.3294576794861371
518,12045,0.4766355140186916,0.3993796662274924,0.517890840470315,0.6325327387851349,0.4623704732400385,0.4693064476786731
519,12046,0.48428207306711984,0.38705548913215815,0.5961242560603861,0.616731687959637,0.4929568779370971,0.4297910399219449
520,12047,0.49277824978759566,0.325205317208736,0.5805487008274061,0.5707316998374351,0.46513847417060966,0.37108708025042686
521,12051,0.4188615123194563,0.40859483943044417,0.5753411235302657,0.5535186427450333,0.4501563227351451,0.350922839255224
522,12052,0.4205607476635514,0.3897353021555802,0.5820111772390768,0.6239854186367723,0.43490250713464135,0.38214488982844136
523,12053,0.4706881903143586,0.3555593106385911,0.5749673392364639,0.6060596522407711,0.45986461791630784,0.5489877225790715
524,12054,0.4290569243840272,0.388278782656945,0.5893707359558716,0.5937446624178565,0.45708248828029246,0.32848199040572407
525,12056,0.5310110450297366,0.358790673601755,0.567669473073015,0.6381351505219491,0.4642581895565533,0.3808439710545573
526,12057,0.30841121495327106,0.3712500376074706,0.599495572652054,0.6139402583156558,0.4470582983033949,0.2644117407919343
527,12058,0.4604927782497876,0.31480244077087693,0.6590216286834083,0.6108796532398162,0.4363162010220834,0.2696154158874705
528,12059,0.405267629566695,0.3862343514040831,0.5768943242850921,0.6195643658226729,0.44993946356158926,0.3229530856167168
529,12060,0.35853865760407816,0.42631514900871076,0.5820220641602555,0.6146975011073331,0.42795462782480326,0.31839986990812263
530,12061,0.4205607476635514,0.4072926150596027,0.6040789664682827,0.5695357263035673,0.45939714254677294,0.36620863484836164
531,12062,0.5556499575191164,0.4036846515986447,0.579460008709537,0.6198454053894573,0.42478917309931763,0.3788925928937312
532,12063,0.421410365335599,0.41767932489451476,0.576402598345188,0.6247197728291736,0.3829971821275329,0.27660785429709733
533,12064,0.37128292268479185,0.352790225561157,0.5715996516185223,0.6428530246622302,0.4625833286579934,0.2666883486462314
534,12065,0.43245539507221753,0.3378042873142521,0.6105494266221513,0.5479596895561707,0.45414337106434066,0.37629075534596307
535,12066,0.3806287170773152,0.3939939076946184,0.5690230802728988,0.6119715281657984,0.4586334965925316,0.41076510285389056
536,12067,0.3364485981308411,0.46412561671003477,0.600268544055741,0.7224541233266528,0.44425539615126486,0.2826246036263111
537,12068,0.4129141886151232,0.3665393367597231,0.5798483088982436,0.6124829927692069,0.4372442650597891,0.2910805756565574
538,12069,0.37892948173322005,0.8179365079365081,0.5075918130352737,0.6247197728291736,0.44594594594594594,0.3608423449060899
539,12070,0.37638062871707734,0.35783548541024607,0.49811293366236026,0.6109910193558089,0.44331604631974536,0.2432718107163184
540,12071,0.5429056924384027,0.3886494252873563,0.5616852953984613,0.5483943145092666,0.4556918638790275,0.3395397999837385
541,12072,0.49192863211554805,0.35299036853069543,0.5589635651037886,0.577071819845409,0.45987568737127404,0.37043662086348483
542,12074,0.4638912489379779,0.3634013911962878,0.582580926114095,0.5889224634411341,0.4635101042733233,0.2927067241239125
543,12075,0.421410365335599,0.33934974842544574,0.5658477282624473,0.5687433526973973,0.4595994392746863,0.3860476461500935
544,12076,0.4044180118946475,0.36246132522059926,0.5515640876760052,0.5705883759429184,0.46080400019370904,0.35677697373770223
545,12077,0.43330501274426514,0.3589731430107017,0.6660182900275802,0.556187755069583,0.46215493072424135,0.39417838848686887
546,12078,0.42225998300764656,0.37337740967321736,0.5650965307011178,0.6074578371161261,0.44483262651751787,0.34539393446621675
547,12083,0.43840271877655057,0.3877339181108014,0.6714182029322108,0.583658434310584,0.45850090617144823,0.3414911781445646
548,12084,0.4528462192013594,0.30788694514167464,0.5609957903904775,0.4786059964233981,0.4191828914002253,0.36165541913976745
549,12085,0.4842820730671198,0.4729827044025157,0.5066410219190013,0.6509579186911171,0.4705537588233715,0.40556142775835435
550,12086,0.3984706881903144,0.3916622514590683,0.5699448395993613,0.6041913338733481,0.42669391900899806,0.3681600130091877
551,12087,0.437553101104503,0.38333333333333336,0.6021664973145594,0.6112257437988853,0.42540953930579095,0.3429005068162724
552,12089,0.31180968564146133,0.38333333333333336,0.5809678472927856,0.6247197728291736,0.9394003378378378,0.3487004363498387
553,12090,0.4723874256584537,0.3599941745086742,0.5538031644650893,0.5999922441668615,0.4532974525919834,0.35450036588340517
554,12092,0.3695836873406967,0.34151152482269503,0.5338873566555378,0.5969853730785123,0.46118649380152277,0.4312545735425644
555,12093,0.4367034834324554,0.3873210871538506,0.5464907824067353,0.5899641067385596,0.4537084737818116,0.2195300430929344
556,12094,0.48343245539507224,0.36272499101166467,0.6498366961823197,0.6349356990037988,0.4650964968046213,0.34279209691844864
557,12095,0.42735768903993204,0.3753418216484112,0.5904303962839309,0.6011686023917474,0.45931493873139506,0.35905358159199935
558,12106,0.3576890399320306,0.4144467213784429,0.5987806648279866,0.5526107946046125,0.4880993253834257,0.3255549231644849
559,12108,0.31011045029736617,0.40998095323125455,0.6547031499491943,0.6228138794671714,0.44348496749059224,0.4467029839824376
560,12110,0.45709430756159725,0.3717790532819608,0.5726883437363913,0.5574522789750967,0.434695646746982,0.3879990243109196
561,12115,0.37298215802888707,0.38333333333333336,0.4966141675134272,0.5363643394465136,0.5127391929510705,0.39206439547930727
562,12116,0.4129141886151232,0.3780435698726619,0.5516729568877922,0.5985468018382334,0.45091180185796614,0.39612976664769495
563,12117,0.41461342395921835,0.3914483008988154,0.550820148062128,0.6247603943208458,0.4636874254821976,0.3629563379136515
564,12118,0.42310960067969416,0.37208458971233455,0.6002540281608361,0.5835177690554415,0.46858112434572374,0.3411659484510936
565,12120,0.3449447748513169,0.35263543191800883,0.5615836841341268,0.6195643587581754,0.39457289196292317,0.303439304008456
566,12121,0.3882752761257434,0.33446577216296225,0.6606328930178545,0.6135599483790858,0.45958959661069576,0.31742418082770957
567,12122,0.4001699235344095,0.3533461978544706,0.5565684424444767,0.6092383691470825,0.47289945742782874,0.33140905764696316
568,12123,0.43075615972812237,0.35990084173076775,0.676513282043838,0.6105785072919454,0.4944474432532782,0.34929669078786896
569,12124,0.2931180968564146,0.2889677112807729,0.5319930323704456,0.6247197728291736,0.40567014812964397,0.34913407594113344
570,12125,0.44350042480883606,0.4186452558847429,0.6108470024677022,0.5806609751111023,0.4997032804523365,0.3489714610943979
571,12130,0.36448598130841126,0.42885262885262887,0.5395993613006241,0.6247197728291736,0.46606645981645983,0.4031764100062335
572,12131,0.5819881053525913,0.428912639871544,0.6383473653650747,0.6318754999767933,0.4399408440504331,0.3717375396373689
573,12132,0.34069668649107904,0.5542835765057988,0.5668946871824648,0.7080391140239362,0.38873722207055544,0.3402986692685043
574,12134,0.4197111299915038,0.3734225093994214,0.5773406880534185,0.5996718255218969,0.43509629855064985,0.3187250996015936
575,12136,0.42310960067969416,0.33928681840209884,0.6026926985048628,0.5754140828598566,0.4323127378286049,0.28555167086755023
576,12137,0.3925233644859813,0.34864998501425876,0.5632276092321091,0.5917679131875785,0.43463977730062175,0.2523782421335068
577,12138,0.43500424808836025,0.35342324181908746,0.5613151400783858,0.6008710653515784,0.45736965478517144,0.32653061224489793
578,12139,0.4392523364485981,0.39017510094720553,0.6712367542458992,0.6247197728291736,0.38002147964788063,0.30734206033010814
579,12140,0.3602378929481733,0.3672781065088757,0.6234177674553636,0.6090933772204825,0.4351271389732928,0.28815350841531834
580,12143,0.4579439252336449,0.4411448125538655,0.5478117288430832,0.6246523587955297,0.47186932236880363,0.3466948532401008
581,12144,0.44859813084112155,0.3418079487902078,0.5926476992306575,0.5929616940849352,0.47313677909954943,0.34929669078786896
582,12147,0.45964316057774,0.38271007593115125,0.5861808680505153,0.6120667776169343,0.4669310951283668,0.5307748597446947
583,12148,0.39422259983007646,0.3835726702502927,0.5719044854115256,0.5803297161932525,0.4557523039362491,0.9482071713147411
584,12149,0.3542905692438403,0.38993990796321076,0.6027253592683989,0.5863443817464308,0.46549599111274514,0.31059435726481827
585,12150,0.4180118946474087,0.34009662268037955,0.6151146755697489,0.490913299251775,0.4878070586156347,0.42426213513293765
586,12151,0.43585386576040785,0.414623937167845,0.5721185948613732,0.5971991915399192,0.4485083922515317,0.3775916741198471
587,12153,0.43670348343245535,0.3613986945503772,0.5445492814632023,0.6179675346147475,0.41133528965050437,0.3463696235466298
588,12154,0.39932030586236195,0.3855949887180497,0.5617106982145449,0.6153320593930363,0.4836495603300154,0.31514757297341245
589,12155,0.4137638062871708,0.37011263068010797,0.5857998258092612,0.6143642494336237,0.4626682466277778,0.304414993088869
590,12156,0.4885301614273577,0.3986058688430434,0.8130969661779649,0.6161698890870824,0.42219456353253726,0.2722172534352386
591,12157,0.3933729821580289,0.3615672386744243,0.5785527652779794,0.6085619540010568,0.43852498638552523,0.3291324497926661
592,12158,0.427357689039932,0.3952325061119761,0.5850776600377413,0.5740193003958876,0.4378029224850681,0.30961866818440525
593,12159,0.3857264231096007,0.36038990217925715,0.5621280301930615,0.547406669846284,0.44904800195213507,0.36881047239612974
594,12160,0.39932030586236195,0.3508034819808843,0.5583974452024968,0.6091637663898911,0.42634818143537,0.3558012846572892
595,12161,0.49192863211554805,0.38333333333333336,0.3736645376687473,0.6247197728291736,0.2465669604750841,0.34539393446621675
596,12164,0.34834324553950724,0.40663641830904806,0.6145304107998258,0.6224451295407423,0.45387092748452323,0.33498658427514433
597,12165,0.4851316907391674,0.38333333333333336,0.7017201335462331,0.6724280984314841,0.3520438140003358,0.5935441905846004
598,12166,0.4256584536958369,0.3970855693176327,0.5175896356510379,0.5975515280363781,0.45447256432657895,0.3788925928937312
599,12167,0.44350042480883606,0.3718485268672992,0.5570256931339818,0.5766211764131711,0.4478813456675358,0.32360354500365884
600,12168,0.40441801189464743,0.4196757093857188,0.5922049644360575,0.6234072066583749,0.44976277199723635,0.2686397268070575
601,12169,0.475785896346644,0.3892063492063492,0.7153977355203949,0.5932809530926405,0.5088266838266838,0.3761281404992276
602,12170,0.37638062871707734,0.40015371568399943,0.6149876614893308,0.6129171877041854,0.4570538977616449,0.3769412147329051
603,12172,0.7043330501274426,0.38333333333333336,0.5653868485992162,0.6247197728291736,0.474476003215359,0.3587283518985283
604,12173,0.47408666100254887,0.3390460965413302,0.6125453621715778,0.6218610515344564,0.4607435538123358,0.3405154890641516
605,12174,0.4715378079864061,0.2813777777777778,0.54908549862099,0.5566442484930005,0.47998264931598267,0.3161232620538255
606,12175,0.43330501274426514,0.41394464446444645,0.6007076498766148,0.603197905726905,0.4843623551544344,0.3603545003658834
607,12176,0.3984706881903144,0.3409460458240946,0.6073849615328785,0.6052012151213481,0.45238671801171804,0.3797056671274087
608,12177,0.37553101104502973,0.36229978821018655,0.7783205109595006,0.5745966723239535,0.49549560529183206,0.39905683388893404
609,12180,0.4384027187765506,0.35531118991067207,0.5832232544636377,0.574315771047822,0.4622712672569149,0.37303845841125294
610,12182,0.4672897196261682,0.36983701641574607,0.5738205835389751,0.6065107969208815,0.45264638523863665,0.3447434750792747
611,12183,0.411214953271028,0.3468112936278417,0.5481746262157062,0.5996242252425557,0.45740652511485846,0.2868525896414343
612,12184,0.4587935429056924,0.3411905540983664,0.5588147771810132,0.5895056677861704,0.4477592461943167,0.34604439385315877
613,12185,0.4723874256584537,0.3845449589656135,0.6101103208012774,0.6181373678992912,0.4738313909502829,0.3601918855191479
614,12186,0.42310960067969416,0.3996362068403478,0.6310966758600668,0.6007968083693036,0.46413800170213193,0.3323847467273762
615,12187,0.3746813933729822,0.41494451080053013,0.5722782697053274,0.6098405423798773,0.4028279291437187,0.38149443044149933
616,12188,0.44180118946474084,0.37908786624752494,0.5578095514588475,0.5848029873869567,0.4694474430891642,0.3466948532401008
617,12189,0.39677145284621923,0.29448573170159703,0.5750725794745246,0.5162051664948574,0.45229658702744896,0.32880722009919505
618,12190,0.4851316907391674,0.4037900876312197,0.5612316736826826,0.6272135035731479,0.44314903524462795,0.4465403691357021
619,12192,0.31860662701784204,0.3542813685452874,0.6149658876469735,0.5568880416124102,0.4416711689229433,0.3769412147329051
620,12193,0.3449447748513169,0.3800089847259659,0.5360756278124547,0.615703356602847,0.43667022817966217,0.3769412147329051
621,12194,0.6890399320305862,0.38708617332035056,0.5616852953984613,0.6247197728291736,0.45696049018833834,0.3109737919072011
622,12195,0.5259133389974512,0.41025132275132276,0.33485266366671507,0.5078675224809975,0.3549461281762167,0.24500636908149714
623,12196,0.4970263381478335,0.3891658383575391,0.5580272898824212,0.6062242491227293,0.4113288962240597,0.38767379461744855
624,12197,0.4018691588785047,0.3662002312162504,0.5631368848889534,0.5909073440931593,0.46599767481525495,0.3626311082201805
625,12198,0.37553101104502973,0.389061632790935,0.5695964581216432,0.5713722309334878,0.46193715769942284,0.2884787381087893
626,12202,0.4078164825828377,0.39670384782142915,0.5362679634199449,0.5762785038209147,0.4578961139117749,0.350922839255224
627,12203,0.43755310110450296,0.36167211533710386,0.5749310494992016,0.5679697181846138,0.4520864178898409,0.3603545003658834
628,12204,0.42225998300764656,0.26835812818787863,0.5791188851792713,0.5079517675326458,0.4839120438159777,0.36588340515489065
629,12205,0.4613423959218351,0.33471680008059645,0.5888191319494847,0.5371699080336915,0.4610119345305878,0.3720627693308399
630,12206,0.43840271877655057,0.35629432503783226,0.5868921469008564,0.4754030847834517,0.4514037538438908,0.350597609561753
631,12207,0.4392523364485981,0.3687035669200181,0.5615836841341268,0.5318441265783219,0.4525625620094896,0.34441824538580373
632,12208,0.4621920135938828,0.3611021316922078,0.5797176658440993,0.5162827698387175,0.43770696240019824,0.3369379624359704
633,12209,0.4443500424808836,0.339912471605448,0.5280955145884744,0.509895635221165,0.4377868902249076,0.36588340515489065
634,12210,0.4333050127442651,0.3829066576675832,0.5645231528523733,0.5791628112723668,0.45364038916531585,0.3629563379136515
635,12211,0.4078164825828377,0.35389299371846555,0.5859413557845842,0.5429755407539403,0.46694475833284066,0.3138466541995284
636,12222,0.44180118946474084,0.30684062708617565,0.5891602554797504,0.6146579257349161,0.4430583071302641,0.3369379624359704
637,12302,0.45539507221750214,0.3659202181656382,0.5923791551749166,0.597581234288398,0.46414255113912234,0.3600292706724124
638,12303,0.4502973661852167,0.32576396774232935,0.5681376106836986,0.5636973271833328,0.44993531693737954,0.3372631921294414
639,12304,0.44265080713678845,0.36127139803974956,0.5803926549571781,0.49735562940471856,0.46442740087257245,0.3223026262297748
640,12305,0.47323704333050126,0.36703062722532126,0.5797648425025402,0.6195367456781642,0.4416947041572694,0.3717375396373689
641,12306,0.4409515717926933,0.3476834640749413,0.5796450863695747,0.5584018140617326,0.45703630718075194,0.3457191641596878
642,12307,0.4519966015293118,0.39703933892106713,0.5393779939033242,0.43182605133972707,0.45372645533313316,0.31059435726481827
643,12308,0.40781648258283776,0.3377544029794516,0.5787305849905646,0.5213604178934795,0.4690637939406554,0.350922839255224
644,12309,0.42905692438402726,0.37171725022478874,0.6149767745681521,0.5625051621346309,0.4423388721242664,0.374014147491666
645,12401,0.4519966015293118,0.35602686317591786,0.5713565103788648,0.5799492365661718,0.45590517726934243,0.34962192048133994
646,12404,0.4001699235344095,0.3394580062497951,0.5411380461605458,0.5482819442071639,0.4747124789969327,0.32848199040572407
647,12405,0.5598980458793543,0.36685360716166404,0.6112280447089563,0.49677917307986985,0.4458631489180996,0.3294576794861371
